,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15
epoch_100,uid_167368,81819,4408,57401,3002,2248,32460,148881,27695,55176,6506,6305,112623,3092,5091,45728
epoch_100,uid_21772,1399,81819,4408,897,281,5604,2848,57401,3002,2248,4846,148881,991,32460,1266
epoch_100,uid_176555,1399,81819,281,897,2848,991,3002,57401,148881,4846,2948,1266,45728,27695,6220
epoch_100,uid_166868,81819,1399,897,5604,4408,32460,2848,281,3002,148881,1292,4283,57401,4846,6220
epoch_101,uid_128088,2919,77233,95088,456,2437,5016,1266,6790,8197,2573,27611,27695,3504,71518,36
epoch_101,uid_267455,2919,77233,1248,5091,5983,172577,3066,95088,456,2437,6790,90376,129354,91902,8197
epoch_101,uid_73381,2919,77233,1248,5983,5091,95088,172577,456,6305,89904,2437,27611,6790,6291,5016
epoch_101,uid_117628,2919,33779,77233,1248,5091,5983,3066,95088,6370,6539,4969,172577,456,5650,6305
epoch_101,uid_21453,2919,33779,77233,1248,5983,5091,3066,6539,95088,6370,4969,172577,456,5650,6305
epoch_101,uid_229622,2919,26184,33779,77233,1248,5983,5091,3066,6370,95088,4969,172577,1261,456,6305
epoch_101,uid_167368,2919,77233,95088,3066,1248,172577,5983,456,6790,27611,91902,2437,129354,8197,8943
epoch_101,uid_21772,2919,33779,77233,1248,5983,5091,3066,95088,6539,6370,172577,456,6305,89904,6711
epoch_101,uid_176555,2919,77233,3066,95088,172577,5983,5091,6539,89904,456,6305,6790,129354,36,2437
epoch_101,uid_166868,2919,26184,77233,3066,1248,5091,5983,95088,6370,172577,1261,8197,1860,2437,127052
epoch_102,uid_128088,168608,8943,58,6506,5477,17,57502,6542,55176,1078,8574,34002,27758,6710,39292
epoch_102,uid_267455,168608,5477,6644,45028,58,76251,7301,6542,27758,70984,17,57502,32456,8574,8943
epoch_102,uid_73381,168608,27695,5477,6506,6644,32825,6749,45028,6542,55176,57502,27758,1078,36,58
epoch_102,uid_117628,90376,168608,5669,27695,5477,6506,6749,6711,6291,32825,6542,55176,6644,2573,45028
epoch_102,uid_21453,90376,168608,5669,6506,27695,5477,6711,6749,32825,6542,6291,6220,6644,6785,2573
epoch_102,uid_229622,90376,168608,5669,5477,6506,27695,6291,6644,6749,6785,6542,32825,6711,55176,6220
epoch_102,uid_167368,5477,168608,6542,7301,6644,45028,58,32825,27758,57502,76251,8574,32456,6711,34002
epoch_102,uid_21772,90376,168608,5669,5477,27695,6506,32825,6749,6291,6542,6644,45028,6785,2573,55176
epoch_102,uid_176555,168608,32825,6749,5477,6506,1078,45028,7301,3871,6542,58,1282,6644,17,55176
epoch_102,uid_166868,90376,6506,168608,1954,27695,5477,6291,5049,45028,6644,1387,55176,58,6749,57502
epoch_103,uid_128088,53318,27828,6644,122912,6711,44864,60408,4921,91414,4785,5669,8798,4401,94939,6271
epoch_103,uid_267455,53318,27828,122912,4921,105593,60408,85354,44864,70862,94939,135143,4401,6710,6271,1050
epoch_103,uid_73381,67295,6780,53318,27828,8574,122912,7301,8943,127052,4921,3536,8798,44864,91414,60408
epoch_103,uid_117628,67295,6780,53318,27828,27758,1672,57502,122912,8574,7301,8943,2948,4047,3536,127052
epoch_103,uid_21453,67295,6780,53318,55176,27828,27758,1672,57502,122912,8574,2948,8943,7301,4047,3536
epoch_103,uid_229622,67295,6780,53318,2573,1672,27758,27828,57502,8574,8943,122912,7301,2948,4047,4921
epoch_103,uid_167368,53318,27828,122912,4921,44864,3536,60408,94939,135143,1050,105593,85354,3992,70862,8199
epoch_103,uid_21772,67295,6780,53318,27828,27758,57502,122912,8943,8574,2948,7301,4047,3536,44864,4921
epoch_103,uid_176555,67295,6780,53318,57502,27758,27828,122912,44864,127052,8943,8574,8798,4047,3536,4921
epoch_103,uid_166868,67295,53318,8574,122912,27758,2948,32825,27828,8943,6711,7301,8798,6305,60408,4921
epoch_104,uid_128088,47721,7438,8614,70862,6237,85354,70984,161131,3114,7115,99917,497,74944,8982,5876
epoch_104,uid_267455,47721,497,161131,6237,2611,8614,5876,99917,7115,74944,8982,34002,3552,6870,7076
epoch_104,uid_73381,47721,6271,70862,161131,497,85354,8614,99917,6237,70984,2611,7115,76251,5876,74944
epoch_104,uid_117628,47721,6271,4921,8493,6790,161131,70862,60408,497,44864,85354,6237,99917,70984,108981
epoch_104,uid_21453,47721,6271,45028,4921,127052,6790,497,161131,70862,44864,60408,6237,85354,70984,8614
epoch_104,uid_229622,47721,6271,45028,127052,6790,497,161131,70862,44864,60408,85354,7115,6237,8614,99917
epoch_104,uid_167368,47721,6271,161131,497,8614,6237,7115,2611,5876,99917,74944,8982,3552,4401,70984
epoch_104,uid_21772,47721,6271,127052,6790,497,161131,60408,6237,70984,70862,85354,108981,2611,8614,99917
epoch_104,uid_176555,6271,47721,497,60408,161131,85354,6237,2611,70984,32460,46578,70862,99917,74944,7115
epoch_104,uid_166868,47721,6271,6790,70862,8614,44864,7115,497,85354,70984,161131,99917,2611,8982,5876
epoch_105,uid_128088,3422,2870,90430,61646,65133,158972,91542,107412,6777,6806,2611,91902,8199,78574,127152
epoch_105,uid_267455,2870,3422,90430,61646,6806,6777,78574,65133,91542,158972,7445,107412,8199,6234,114670
epoch_105,uid_73381,2870,3422,90430,91902,61646,6777,6806,65133,78574,91542,158972,1653,34002,8982,107412
epoch_105,uid_117628,2870,3422,74944,7115,90430,89904,61646,91902,91414,6806,6777,65133,78574,158972,2288
epoch_105,uid_21453,2870,3422,74944,90430,89904,7115,61646,6806,91902,91414,6777,65133,78574,108981,2288
epoch_105,uid_229622,2870,3422,74944,90430,89904,61646,91902,6806,91414,6777,65133,78574,108981,158972,1653
epoch_105,uid_167368,2870,3422,61646,90430,6806,65133,78574,6777,158972,91542,107412,7445,173197,127152,6234
epoch_105,uid_21772,2870,3422,74944,90430,7115,61646,91902,6806,6777,91414,65133,2288,78574,158972,1653
epoch_105,uid_176555,2870,3422,91902,90430,6806,6777,78574,61646,91414,65133,158972,32456,91542,34002,107412
epoch_105,uid_166868,2870,3422,6237,74944,90430,61646,91414,91902,6777,158972,1653,91542,6806,6542,2194
epoch_106,uid_128088,3735,4239,52967,1296,32456,3521,4205,112623,6234,46578,6961,76251,5380,7212,2935
epoch_106,uid_267455,3735,1296,4205,52967,112623,5417,4239,2935,87306,7212,117176,5055,5303,38388,1727
epoch_106,uid_73381,3735,94939,8197,2501,32456,8199,3521,4205,52967,3983,4239,1296,6234,46578,7212
epoch_106,uid_117628,3735,94939,8982,6220,107412,8197,5876,34002,2501,32456,8199,3521,4205,1296,58
epoch_106,uid_21453,3735,94939,158972,8982,107412,8197,5876,34002,2501,32456,8199,2194,3521,3983,4205
epoch_106,uid_229622,3735,94939,8982,107412,5876,8197,34002,70984,32456,2501,8199,2194,3983,3521,4205
epoch_106,uid_167368,3735,1296,52967,4205,46578,87306,117176,4239,2935,5417,33794,5055,6961,1727,114670
epoch_106,uid_21772,3735,94939,8982,8197,107412,6220,5876,34002,32456,2501,8199,3521,3983,4205,1296
epoch_106,uid_176555,3735,94939,8197,8982,5876,8199,2501,3983,1296,4205,6234,112623,52967,326,7212
epoch_106,uid_166868,3735,107412,94939,2501,65133,34002,8199,32456,246,3983,52967,456,2248,3521,1296
epoch_107,uid_128088,2275,1394,7820,1885,2390,171011,173197,4800,7810,93240,1050,2288,55207,4649,4935
epoch_107,uid_267455,2275,3092,7820,4785,1885,3504,171011,71518,4800,93240,5380,7810,4649,36477,55207
epoch_107,uid_73381,3927,1394,2275,3092,4785,7820,1885,2390,173197,171011,71518,3504,17,4800,93240
epoch_107,uid_117628,1394,3927,2275,3092,4785,1885,7820,52967,36,6234,1653,8798,2390,173197,171011
epoch_107,uid_21453,1394,3927,2275,3092,4785,1885,7820,52967,36,6234,991,1653,8798,2390,173197
epoch_107,uid_229622,1394,3927,2275,3092,4785,7820,1885,52967,36,991,8798,6234,58998,173197,2288
epoch_107,uid_167368,2275,7820,4785,1885,171011,71518,93240,4800,17,7810,5380,105844,4649,4034,4935
epoch_107,uid_21772,3927,2275,3092,4785,1885,7820,36,52967,6234,8798,2390,173197,171011,71518,17
epoch_107,uid_176555,3927,3092,2275,7820,4785,173197,2390,171011,71518,3504,4800,93240,76251,117176,5380
epoch_107,uid_166868,3927,1266,2275,4785,1394,3092,7820,1885,2390,6234,173197,36,58998,991,3504
epoch_108,uid_128088,4292,55232,488,69604,1727,59037,3992,27850,7076,61406,90866,4034,8195,5797,4942
epoch_108,uid_267455,4292,69604,59037,27850,488,6961,4034,5797,1893,61406,90866,8195,33312,1,3992
epoch_108,uid_73381,4292,909,55232,4401,488,69604,27850,1727,6961,5797,7076,4034,59037,61406,90866
epoch_108,uid_117628,4292,27611,55232,909,7212,107718,17,4401,488,69604,27850,4800,1727,76251,6961
epoch_108,uid_21453,4292,27611,55232,7212,909,107718,17,4401,69604,488,4800,76251,27850,1727,6961
epoch_108,uid_229622,4292,27611,7212,55232,909,107718,4401,69604,27850,76251,488,4800,1727,6961,59037
epoch_108,uid_167368,4292,55232,7212,909,488,27850,59037,69604,7076,61406,8195,5797,1893,33312,90866
epoch_108,uid_21772,4292,27611,55232,7212,909,107718,4401,69604,488,4800,76251,27850,1727,3504,59037
epoch_108,uid_176555,4292,55232,4401,27850,69604,488,7076,6961,1727,59037,61406,33312,8195,5797,71264
epoch_108,uid_166868,4292,27611,7212,55232,107718,76251,4401,69604,27850,17,1727,6961,4800,5669,59037
epoch_109,uid_128088,36477,3703,55069,77307,7566,7236,141648,74510,101864,1893,27773,96610,129354,114670,7067
epoch_109,uid_267455,3703,27773,55069,4942,7566,77307,7008,74510,141648,7236,101864,9010,96610,45728,60291
epoch_109,uid_73381,36477,3703,55069,8195,27773,55207,7008,4942,3992,7566,1893,77307,7236,3552,33794
epoch_109,uid_117628,36477,3703,5797,8195,55069,2611,27773,4942,7008,55207,7566,3992,1893,77307,33794
epoch_109,uid_21453,171011,36477,3703,99917,5797,8195,2611,27773,55069,4942,7008,55207,7566,3992,33794
epoch_109,uid_229622,171011,36477,3703,5797,8195,27773,2611,55069,4942,55207,7008,3992,7566,33794,77307
epoch_109,uid_167368,36477,3703,27773,55069,4942,55207,7566,77307,7008,141648,74510,7236,9010,101864,96610
epoch_109,uid_21772,36477,3703,5797,27773,8195,55069,4942,55207,7566,7008,1893,3992,33794,77307,74510
epoch_109,uid_176555,36477,3703,27773,55069,4942,7008,55207,33794,3992,7566,74510,7236,1893,77307,3552
epoch_109,uid_166868,36477,171011,27773,3703,5797,488,8195,55207,4942,7566,55069,7008,7236,77307,33794
epoch_110,uid_128088,97936,48783,170697,3417,117176,93510,5617,4688,82,3552,38384,63808,81591,8491,169164
epoch_110,uid_267455,39292,93510,48783,38384,7579,4935,3417,97936,5617,170697,63859,8491,431,4688,1269
epoch_110,uid_73381,6710,39292,48783,38384,3417,93510,4935,170697,7579,97936,117176,8491,5617,33312,82
epoch_110,uid_117628,6710,39292,48783,3417,38384,93510,4935,170697,7579,97936,3552,117176,5617,4034,8491
epoch_110,uid_21453,6710,1893,39292,48783,38384,93510,3417,4935,7579,170697,3552,97936,117176,5617,4034
epoch_110,uid_229622,6710,1893,39292,48783,38384,3417,93510,4935,97936,7579,170697,3552,5617,117176,4034
epoch_110,uid_167368,39292,48783,170697,93510,38384,7579,3417,97936,5617,431,63859,82,8491,7147,4688
epoch_110,uid_21772,6710,39292,48783,38384,3417,93510,170697,4935,7579,3552,97936,117176,5617,4034,58
epoch_110,uid_176555,39292,48783,38384,3417,93510,4935,170697,7579,97936,8491,5617,4034,1269,431,63859
epoch_110,uid_166868,2288,6710,1893,39292,48783,3417,4935,7579,93510,3552,97936,38384,170697,3992,5617
epoch_111,uid_128088,34072,5796,3598,39414,33312,38388,105593,1729,1951,4991,7069,33794,7614,167640,7445
epoch_111,uid_267455,34072,5796,127152,7069,39414,88163,4991,7614,1951,1729,140162,3598,103339,167640,1754
epoch_111,uid_73381,34072,5796,3114,39414,38388,127152,105593,88163,7614,4991,1729,7069,1951,3598,140162
epoch_111,uid_117628,1078,34072,5796,3114,8614,33312,38388,127152,39414,59037,2437,112623,88163,61406,105593
epoch_111,uid_21453,1078,34072,5796,3114,33312,38388,59037,127152,2437,58,8491,112623,61406,39414,88163
epoch_111,uid_229622,1078,34072,5796,3114,33312,38388,2437,127152,112623,8491,58,105593,61406,39414,88163
epoch_111,uid_167368,34072,3114,5796,38388,88163,1729,7614,4991,39414,140162,3598,7069,167640,1951,6942
epoch_111,uid_21772,1078,34072,5796,3114,6961,33312,38388,127152,2437,8491,112623,39414,61406,88163,105593
epoch_111,uid_176555,34072,5796,8614,3114,127152,38388,7614,88163,4991,3598,105593,7069,39414,140162,1729
epoch_111,uid_166868,1078,34072,3114,5796,38388,39414,33312,78574,112623,105593,8491,4991,1729,127152,88163
epoch_112,uid_128088,135143,3481,30,2867,101070,1269,6218,7147,33410,9010,6942,5022,96411,79091,8401
epoch_112,uid_267455,1916,3481,33410,101070,30,96411,2867,7303,7067,6942,81782,5022,8401,3178,169164
epoch_112,uid_73381,1916,3481,5380,135143,114670,33410,1269,4688,101070,30,2867,2935,96411,7067,7147
epoch_112,uid_117628,3481,1916,3598,3504,114670,135143,5380,3983,71518,4688,101070,33410,1269,30,2867
epoch_112,uid_21453,1916,3481,3598,3504,135143,114670,5380,71518,4688,33410,101070,1269,77307,30,2867
epoch_112,uid_229622,2390,1916,3481,3598,3504,114670,135143,5380,71518,4688,101070,33410,30,1269,96411
epoch_112,uid_167368,1916,3481,33410,96411,101070,1269,30,2867,79091,7303,7067,5022,8401,6870,3178
epoch_112,uid_21772,1916,3481,3598,114670,135143,5380,4688,101070,33410,1269,30,96411,2867,7069,2935
epoch_112,uid_176555,1916,3481,135143,114670,101070,33410,4688,2867,96411,6870,2935,7147,30,7067,79091
epoch_112,uid_166868,1916,61406,4034,3598,5380,4205,4688,135143,71518,114670,3481,33410,101070,30,8401
epoch_113,uid_128088,47044,71550,168254,112515,998,5303,8337,6722,3266,110586,103339,64614,6731,35,71264
epoch_113,uid_267455,168254,47044,112515,71550,70286,1282,998,64614,3266,81591,110586,122882,35,8337,63808
epoch_113,uid_73381,168254,47044,169164,8401,71550,112515,1282,5303,3266,74510,64614,81591,45728,998,63808
epoch_113,uid_117628,7069,168254,47044,7236,96411,169164,8401,71550,112515,2935,1282,90866,3266,5303,7067
epoch_113,uid_21453,168254,7069,47044,7236,96411,169164,8401,71550,2935,112515,90866,1282,70286,5303,3266
epoch_113,uid_229622,168254,7069,47044,7236,169164,8401,2935,112515,71550,90866,5303,7067,70286,74510,1282
epoch_113,uid_167368,168254,47044,169164,71550,112515,64614,70286,1282,998,5303,3266,122882,81591,103339,110586
epoch_113,uid_21772,168254,47044,7236,169164,8401,71550,112515,1282,90866,3266,70286,5303,64614,7067,998
epoch_113,uid_176555,168254,47044,8401,169164,71550,90866,81591,70286,112515,122882,64614,3266,63808,5303,998
epoch_113,uid_166868,168254,47044,169164,7069,96411,2935,112515,5303,74510,90866,64614,7067,71550,998,70286
epoch_114,uid_128088,31694,81562,3918,918,7303,1282,3549,4928,5417,5685,166461,6975,1,42021,140162
epoch_114,uid_267455,31694,81562,3918,918,5685,6849,5902,166461,249,4928,148626,3549,42021,6672,6975
epoch_114,uid_73381,31694,71264,81562,3918,918,129354,7303,5685,249,5902,6849,4928,3549,7445,166461
epoch_114,uid_117628,31694,71264,81562,7076,93240,46578,918,3918,7303,129354,70286,63808,81591,5685,7147
epoch_114,uid_21453,31694,71264,81562,7067,7076,93240,918,46578,3918,7303,129354,63808,81591,5685,5902
epoch_114,uid_229622,31694,71264,81562,7076,93240,918,46578,3918,7303,129354,63808,5902,5685,81591,7147
epoch_114,uid_167368,31694,918,81562,71264,3918,63808,5685,6849,5902,249,4928,3549,166461,6672,60291
epoch_114,uid_21772,31694,71264,81562,7076,93240,46578,918,3918,7303,129354,63808,5902,5685,81591,249
epoch_114,uid_176555,31694,81562,3918,918,7303,5902,249,3549,5685,4928,166461,6849,7445,148626,6942
epoch_114,uid_166868,31694,164909,81562,918,7076,71264,93240,129354,3918,7303,1282,63808,5685,7445,117176
epoch_115,uid_128088,52435,84663,26340,2160,7787,134528,6672,140816,1357,133802,34326,6067,139417,431,4359
epoch_115,uid_267455,52435,84663,26340,2160,7787,134528,1734,140816,4359,1357,6218,139417,6722,133802,2676
epoch_115,uid_73381,52435,84663,26340,42021,103339,9010,2160,7787,1754,134528,140816,6942,6672,1734,4359
epoch_115,uid_117628,52435,84663,140162,998,42021,26340,9010,103339,2160,7787,1754,1729,4239,134528,7614
epoch_115,uid_21453,52435,84663,140162,1296,998,26340,42021,103339,9010,2160,1754,7787,1729,134528,4239
epoch_115,uid_229622,52435,84663,140162,1296,998,26340,9010,42021,103339,1754,1729,2160,7787,4239,134528
epoch_115,uid_167368,52435,84663,26340,42021,134528,7787,2160,1754,1734,1357,4359,148626,140816,139417,2676
epoch_115,uid_21772,52435,84663,140162,42021,26340,9010,103339,2160,1754,7787,1729,134528,4239,6942,1734
epoch_115,uid_176555,52435,84663,42021,26340,103339,2160,9010,7787,1754,4239,134528,6218,1357,1734,4359
epoch_115,uid_166868,52435,84663,140162,42021,103339,9010,26340,46578,134528,7787,4239,81591,2160,6942,1754
epoch_116,uid_128088,1348,2991,81782,42094,5747,3223,110882,4062,87306,45728,7842,1274,60291,4225,324
epoch_116,uid_267455,1348,5016,34326,5747,3223,2991,1274,4062,42094,110882,7842,25938,4225,64620,324
epoch_116,uid_73381,1348,2991,34326,81782,4062,3223,5747,1274,42094,4649,87306,60291,110882,6870,139417
epoch_116,uid_117628,1348,6672,5016,34326,2991,81782,5747,3223,4062,1274,87306,42094,45728,4649,60291
epoch_116,uid_21453,1348,6672,5016,34326,2991,81782,3223,5747,4062,87306,1274,42094,4649,45728,7445
epoch_116,uid_229622,1348,5016,6672,34326,81782,2991,3223,5747,4062,87306,42094,7445,4649,1274,45728
epoch_116,uid_167368,1348,5016,81782,34326,3223,2991,5747,1274,4062,42094,110882,7842,4225,25938,133802
epoch_116,uid_21772,1348,6672,5016,34326,2991,3223,81782,5747,4062,1274,87306,4649,42094,45728,7445
epoch_116,uid_176555,1348,6672,5016,81782,2991,34326,1274,3223,4649,87306,5747,60291,4062,139417,7810
epoch_116,uid_166868,1348,5016,3223,2991,6672,81782,34326,4062,42094,5747,87306,110882,4649,7147,60291
epoch_117,uid_128088,25938,6849,2728,5875,27879,49396,72393,5390,168250,33162,63859,122882,59118,6977,5955
epoch_117,uid_267455,2728,27879,5875,72393,6731,33162,5390,2599,168250,46855,47793,183897,5955,3359,6977
epoch_117,uid_73381,7810,25938,8337,431,2728,72393,5875,27879,6731,1357,5390,122882,33162,7842,2599
epoch_117,uid_117628,1951,8337,140816,25938,7810,431,2728,6849,139417,5875,72393,27879,166461,5390,6731
epoch_117,uid_21453,1951,25938,140816,8337,7810,431,6849,2728,139417,72393,5875,27879,105593,6731,166461
epoch_117,uid_229622,3536,1951,25938,140816,8337,7810,6849,431,2728,72393,139417,5875,27879,6731,166461
epoch_117,uid_167368,8337,5875,2728,27879,5390,72393,6731,33162,47793,168250,46855,3359,59810,6218,183897
epoch_117,uid_21772,1951,25938,8337,140816,7810,2728,6849,72393,139417,27879,5875,6731,166461,5390,110882
epoch_117,uid_176555,42094,1951,25938,8337,140816,2728,72393,5875,27879,5390,6731,110882,2599,7842,183897
epoch_117,uid_166868,3536,8337,140816,1951,7810,25938,6849,2728,27879,5875,431,72393,139417,6731,33162
epoch_118,uid_128088,77798,33171,81932,4380,55269,148626,47793,3759,59018,46855,6870,6909,337,7202,3947
epoch_118,uid_267455,81932,77798,33171,6067,4380,55269,82,3759,3947,59018,337,8930,71129,4855,7202
epoch_118,uid_73381,33171,77798,1050,81932,167640,6722,6067,55269,148626,4380,101864,3759,47793,3947,1
epoch_118,uid_117628,33171,77798,81932,1050,167640,6067,6722,148626,82,4380,55269,101864,91542,3759,110882
epoch_118,uid_21453,33171,77798,1050,81932,60291,167640,6067,6722,7147,148626,82,55269,4380,101864,91542
epoch_118,uid_229622,33171,77798,81932,1050,60291,167640,6722,6067,82,4380,148626,55269,101864,91542,3759
epoch_118,uid_167368,77798,81932,33171,6067,6722,55269,4380,3759,3947,59018,71129,8930,337,7202,6909
epoch_118,uid_21772,33171,77798,1050,81932,60291,167640,6067,6722,7147,148626,55269,82,4380,101864,91542
epoch_118,uid_176555,33171,77798,81932,1050,167640,6067,6722,82,55269,47793,4380,3759,101864,3947,4855
epoch_118,uid_166868,1050,33171,81932,77798,101864,4380,6722,6067,167640,82,55269,45728,3759,148626,3947
epoch_119,uid_128088,321,26052,56563,2594,1635,2676,3339,51418,91077,4338,112175,183897,6811,59604,5055
epoch_119,uid_267455,321,26052,56563,2594,3339,91077,4338,51418,59810,112175,1635,6881,27820,2320,6811
epoch_119,uid_73381,321,46855,26052,2676,3339,56563,2594,141648,4338,51418,1635,91077,59810,5055,183897
epoch_119,uid_117628,321,46855,26052,47793,122882,2676,56563,3339,2594,7445,141648,249,4338,51418,91077
epoch_119,uid_21453,321,46855,26052,47793,122882,2676,2594,56563,3339,141648,51418,91077,249,4338,110882
epoch_119,uid_229622,321,46855,26052,47793,122882,2676,56563,3339,2594,141648,4338,91077,249,51418,110882
epoch_119,uid_167368,321,26052,56563,2594,3339,51418,4338,91077,112175,4979,1635,6881,27820,6811,6977
epoch_119,uid_21772,321,26052,47793,122882,2676,2594,56563,3339,51418,141648,5055,4338,91077,59810,1635
epoch_119,uid_176555,321,46855,26052,2676,3339,56563,2594,1635,141648,91077,51418,4338,4979,5055,59810
epoch_119,uid_166868,321,26052,46855,1269,47793,2594,122882,56563,2676,3339,141648,4338,249,51418,91077
epoch_120,uid_128088,1734,180031,27820,713,3178,3989,249,8930,59810,1643,118900,105844,7569,108729,79274
epoch_120,uid_267455,713,3989,180031,59604,1643,79274,105844,7569,6676,6188,7698,118900,4183,108729,96655
epoch_120,uid_73381,110586,713,96610,3178,337,180031,3989,59018,27820,59604,79091,8930,1643,105844,118900
epoch_120,uid_117628,1734,64614,110586,713,96610,337,3178,180031,3989,27820,59018,79091,1,59604,59810
epoch_120,uid_21453,1734,64614,110586,713,96610,3178,337,3989,180031,59018,1,27820,3759,59604,5390
epoch_120,uid_229622,1734,64614,110586,713,96610,3178,337,3989,180031,27820,59604,59018,5390,79091,6942
epoch_120,uid_167368,713,3989,59604,180031,1643,79274,7569,108729,118900,7698,6188,6676,2599,4183,168612
epoch_120,uid_21772,110586,713,96610,3178,3989,337,180031,59018,1,27820,3759,59604,79091,6870,105844
epoch_120,uid_176555,110586,713,96610,3178,337,27820,3989,180031,59018,59604,7698,105844,1,8930,118900
epoch_120,uid_166868,1734,713,110586,3178,59604,96610,3989,1,59018,337,27820,79274,180031,5390,59810
epoch_121,uid_128088,3661,6676,127202,3871,1114,44613,6881,1057,146309,1344,4356,6659,96821,4979,87232
epoch_121,uid_267455,3661,127202,44613,1057,3871,1114,146309,149354,96821,1344,4356,2926,2166,7155,81804
epoch_121,uid_73381,3661,6975,127202,6676,108729,44613,1057,3871,1114,149354,146309,4979,6881,4356,96821
epoch_121,uid_117628,3661,1357,6975,74510,127202,8930,6676,6942,108729,6870,4991,44613,1057,183897,3871
epoch_121,uid_21453,3661,1357,6975,74510,7614,127202,8930,6676,6942,108729,6870,4991,44613,7842,1057
epoch_121,uid_229622,3661,1357,6975,7614,127202,8930,6676,2867,108729,4991,6870,44613,1057,7842,183897
epoch_121,uid_167368,3661,6975,127202,44613,1057,146309,4356,3871,1344,149354,1114,6659,87232,96821,7155
epoch_121,uid_21772,3661,1357,6975,7614,127202,8930,6676,108729,4991,44613,7842,1057,3871,183897,1114
epoch_121,uid_176555,3661,6975,127202,6676,108729,1057,44613,1114,33162,6881,1344,4356,149354,146309,2150
epoch_121,uid_166868,3661,1357,6975,7614,2867,6676,127202,108729,8930,44613,1057,146309,183897,7842,3871
epoch_122,uid_128088,99112,3359,2494,94931,4489,8970,6896,106782,1641,55814,1295,5902,36517,116161,7698
epoch_122,uid_267455,99112,49396,4489,94931,55814,2494,1641,8970,6896,106782,49422,36517,1295,5732,116161
epoch_122,uid_73381,99112,3359,49396,94931,55814,2494,4489,8970,106782,1641,5022,6896,5417,49422,6977
epoch_122,uid_117628,99112,3359,4356,49396,94931,55814,105844,2494,4979,4489,5902,8970,1641,106782,7842
epoch_122,uid_21453,99112,3359,4356,49396,183897,94931,59810,105844,55814,2494,79091,3871,4489,4979,8970
epoch_122,uid_229622,99112,3359,4356,49396,59810,94931,105844,55814,2494,3871,4489,4979,106782,1641,8970
epoch_122,uid_167368,99112,94931,49396,2494,55814,4489,8970,6896,1641,106782,49422,1295,36517,324,116161
epoch_122,uid_21772,99112,3359,4356,49396,94931,55814,2494,4489,8970,4979,1641,106782,6896,5022,3947
epoch_122,uid_176555,3359,99112,49396,94931,4489,2494,55814,6896,8970,1641,5417,6977,106782,36517,49422
epoch_122,uid_166868,99112,3359,4356,49396,2494,94931,6870,105844,106782,5902,79091,55814,1295,1641,8970
epoch_123,uid_128088,27797,52767,168330,49422,58706,51357,4183,168612,993,26699,2108,137337,2599,194,2058
epoch_123,uid_267455,27797,52767,168330,51357,168612,137337,2108,194,58706,5152,993,134170,26699,2313,59118
epoch_123,uid_73381,27797,52767,168330,1295,51357,4183,168250,35,168612,87232,58706,194,2108,137337,993
epoch_123,uid_117628,27797,52767,168330,6896,49422,1295,51357,5417,4183,168250,3947,2599,35,87232,5022
epoch_123,uid_21453,27797,52767,168330,6896,49422,1295,5417,51357,4183,3947,168250,35,168612,2599,87232
epoch_123,uid_229622,27797,52767,168330,6896,49422,1295,5417,51357,4183,168250,3947,87232,35,168612,1114
epoch_123,uid_167368,27797,168330,52767,51357,137337,35,2108,58706,194,2058,5152,134170,26699,993,58992
epoch_123,uid_21772,27797,52767,168330,49422,1295,51357,5417,4183,168250,35,168612,2599,87232,137337,6881
epoch_123,uid_176555,27797,52767,168330,1295,51357,4183,168250,87232,35,5022,168612,2108,137337,194,993
epoch_123,uid_166868,27797,168330,52767,49422,6896,5417,51357,4183,6881,35,168612,87232,1114,168250,194
epoch_124,uid_128088,109742,115667,130978,51931,8713,91842,134170,149354,58992,7155,4788,6528,2423,143990,7586
epoch_124,uid_267455,109742,6909,51931,115667,130978,8713,91842,2058,58992,2423,4788,8844,6528,143990,136562
epoch_124,uid_73381,109742,6909,51931,115667,130978,8713,134170,91842,2058,63859,58992,7155,7698,116161,2423
epoch_124,uid_117628,109742,6909,51931,115667,6881,130978,8713,134170,2058,149354,993,91842,63859,7155,96821
epoch_124,uid_21453,109742,5022,6909,51931,115667,130978,6881,8713,2058,134170,91842,149354,993,63859,7155
epoch_124,uid_229622,109742,5022,6909,51931,115667,130978,6881,8713,134170,2058,91842,149354,63859,993,58992
epoch_124,uid_167368,109742,51931,130978,115667,8713,91842,2423,4788,143990,3406,8844,84189,136562,7311,7586
epoch_124,uid_21772,109742,6909,51931,115667,130978,8713,134170,2058,149354,993,91842,63859,96821,58992,7155
epoch_124,uid_176555,109742,6909,115667,51931,2058,8713,130978,134170,96821,58992,91842,7155,58706,4788,116161
epoch_124,uid_166868,109742,5022,6909,1274,51931,4979,115667,91842,2058,8713,130978,993,134170,63859,116161
epoch_125,uid_128088,7836,5460,98056,96314,3406,26712,8844,136562,5165,7126,2005,308,2947,4920,74791
epoch_125,uid_267455,7836,5460,98056,96314,3406,26712,7126,7586,7713,2947,2150,4920,74791,7311,2481
epoch_125,uid_73381,7569,7202,5460,7836,59118,98056,96314,3406,6528,136562,2005,8844,26712,7126,6218
epoch_125,uid_117628,7202,7569,5460,7836,6977,59118,98056,1643,58992,96314,3406,137337,118900,6528,8844
