,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20,top_21,top_22,top_23,top_24,top_25,top_26,top_27,top_28,top_29,top_30,top_31,top_32,top_33,top_34,top_35,top_36,top_37,top_38,top_39,top_40,top_41,top_42,top_43,top_44,top_45,top_46,top_47,top_48,top_49,top_50,top_51,top_52,top_53,top_54,top_55,top_56,top_57,top_58,top_59,top_60,top_61,top_62,top_63,top_64,top_65,top_66,top_67,top_68,top_69,top_70
epoch_53,uid_117628,407,973,105037,145839,66297,701,57147,102720,25855,2334,2418,104875,86628,5073,8609,34155,3032,95939,1161,5898,441,95175,4515,83059,2760,8235,7011,72294,167036,7881,5819,8227,103810,26158,3678,5937,34246,4611,91653,2590,6509,3118,1024,157699,26554,41831,96150,8649,7617,3845,161127,113453,141688,167018,65142,69542,5643,5809,5550,99996,50703,3149,1144,84952,1964,176,57949,4109,638,44168
epoch_53,uid_21453,407,105037,1164,973,57147,701,2418,2334,32371,25855,2760,34155,8235,1161,5073,3032,104875,95939,86628,144482,4515,167036,91653,82463,95175,7011,3678,6509,5937,3845,4611,69542,441,5898,7881,7617,7926,96150,3118,2590,6598,45506,41831,8649,3149,113453,5819,34246,161127,141688,83059,583,26554,8094,72294,50003,157699,108078,65142,99996,57949,167018,84414,1144,105213,176,50703,4109,94985,41716
epoch_53,uid_229622,407,1164,27727,105037,973,701,102720,5073,2418,1161,2563,2334,5819,144482,25855,104875,2760,95939,5898,6348,6509,8235,8649,4515,86628,34155,83059,7011,4611,7926,96150,441,3118,5937,7881,167036,91653,2590,84414,69542,8094,6598,7238,95175,1024,583,41831,8227,34246,99996,60818,72294,3149,157699,41716,70932,3915,94985,4109,90266,113453,50003,93512,167018,5647,5891,165119,161127,65142,141688
epoch_53,uid_167368,56607,105037,2418,701,407,973,104875,441,5073,41831,135127,4611,7749,26158,5891,8649,91653,1161,26302,34246,83059,69542,3915,68,99996,72294,84414,6509,45506,41716,33421,113453,27461,2760,94985,105213,34155,8535,7011,50703,5819,157699,65142,167018,6598,62081,26241,86628,4336,176,95175,26939,2590,38198,1144,113275,6348,5647,2615,6714,6886,5643,6022,122884,73681,60818,90266,1994,96373,82169
epoch_53,uid_21772,407,973,105037,102720,86628,701,2334,2418,96150,1161,104875,25855,95939,8609,8235,34155,2760,6348,3845,5073,167036,3118,441,2590,7011,91653,4611,8649,3678,4109,3032,6598,83059,95175,5819,161127,33421,41831,1964,65142,72294,583,176,82169,3149,158260,69542,5937,84414,87298,50703,99996,105213,6509,26241,27271,141688,94985,26554,7055,1144,26302,96373,5643,71619,108078,5891,44168,168806,5647
epoch_53,uid_176555,57147,102720,86628,105037,96150,2334,701,973,91653,27727,145839,66297,8235,1161,8609,6509,5073,7749,1421,77414,50003,7881,2418,5202,104875,8460,65142,142536,7616,583,1684,7926,3845,1430,33421,8094,2747,26241,2760,6348,73344,1144,3915,44974,71619,59392,57949,99996,7238,141846,95175,3678,4912,81784,8649,96373,72294,109423,5014,48660,7011,3577,161127,106062,107910,4122,90266,5891,69542,7942
epoch_53,uid_166868,105037,8235,145839,1164,407,91653,57147,6509,27397,95939,2334,45506,973,104883,86628,7617,50003,2747,3032,32011,144482,101893,701,34155,5073,81417,34246,5388,4611,5819,48660,5406,99574,5519,4515,60979,151455,1964,161127,8460,6348,1094,3149,4371,60818,96150,638,2418,103810,165119,90266,65142,6339,7011,5647,44204,27271,1430,50245,3845,73344,26302,5014,105213,26158,7616,135137,1994,62586,41716
epoch_54,uid_128088,74545,99110,27311,39435,25797,99996,6223,160954,469,141890,1571,3776,3518,6991,217,84944,274,77854,2747,3576,160718,64983,101612,91626,113159,49132,25899,187595,27646,91126,26810,113775,166024,42783,84414,94864,139130,4350,5891,53894,4501,65142,85131,103319,7261,128520,58490,4498,4411,5311,47200,3467,8848,76293,115879,134680,4089,3914,973,5267,89085,5140,4982,943,4354,5777,46919,2956,5647,47274
epoch_54,uid_267455,84944,63222,27311,2113,1502,98797,42725,3865,4476,94864,103319,32914,76293,61678,3776,4448,145150,81156,44168,4692,217,166024,46865,139130,113159,134680,2441,58839,2652,112006,1523,34542,274,6040,4164,4570,115149,91626,58490,50703,5311,5809,3837,55253,59985,88672,5651,6488,2409,4354,31807,76173,7932,162882,7486,99957,2075,130073,128520,65142,36931,4824,52448,2493,49220,59727,2956,95135,179401,1482
epoch_54,uid_73381,84944,63222,27311,4448,3865,4350,1502,76293,25797,3837,117881,32914,3576,44168,4237,6040,66335,217,6339,94864,34198,69757,103319,6561,6991,134680,38198,7617,118246,469,145150,26810,61678,139130,99996,115149,3776,1523,98797,62293,108192,84952,5223,3011,33421,46919,71619,50245,5891,59727,6509,69524,85131,103233,113159,161954,57949,3016,51037,270,4568,6022,99910,5268,168806,5311,6548,7792,5122,167018
epoch_54,uid_117628,84944,27311,63222,38198,3865,4448,25797,4237,6927,94864,27271,4350,26702,139130,1502,32914,4476,2272,145150,76293,3576,61678,85131,6040,217,359,168122,98797,141890,103319,3776,1523,3837,26939,69757,115149,2113,81156,5122,25901,103233,134680,59727,91126,113159,160718,99910,3810,6339,166024,5021,5223,107117,8752,6022,5311,6991,2441,62293,274,112006,58839,113642,49132,46919,168806,187595,270,775,84414
epoch_54,uid_21453,84944,63222,27311,4448,1024,3865,6927,38198,27271,4237,94864,4350,25797,26702,1502,76293,34198,32914,756,139130,98797,145150,61678,2272,3576,1523,141890,85131,6040,4476,168122,134680,69757,103319,44168,81156,3776,217,3837,6339,7036,2113,5809,359,6991,6022,71619,5647,113159,115149,5021,107117,5122,99910,69524,91126,8752,5643,5223,8841,113642,270,166024,4164,62293,3810,88672,187595,8460,168806
epoch_54,uid_229622,84944,63222,27311,38198,3865,27271,4448,94864,4237,756,4350,25797,26702,1502,76293,61678,4476,103319,3776,145150,98797,134680,44168,69757,1964,139130,141890,32914,2272,6339,217,1523,168122,85131,3576,115149,81156,59727,99910,4164,5809,26939,25901,6022,50703,359,3837,103233,5122,107117,2113,5021,5014,7036,274,6991,113159,85016,112006,62293,5223,113642,108078,8460,4354,49526,5311,118246,270,160718
epoch_54,uid_167368,84944,27311,3865,4448,63222,1523,113159,76293,756,59727,85131,94864,98797,103319,270,6339,359,103233,3837,4350,139130,26842,108078,3810,217,107117,69757,115149,25901,99910,32914,61678,112006,1024,49132,7036,4164,56587,47274,46865,5122,5279,8841,2441,4476,1571,88672,36931,66335,5809,2113,5014,89085,118246,5268,31807,63540,26094,6991,6387,187595,274,127124,166024,108192,81156,8800,2011,4977,58839
epoch_54,uid_21772,84944,27311,63222,1024,94864,38198,4237,4448,25797,74156,3865,6927,61678,139130,113453,1502,4476,2272,69757,32914,2113,1523,4350,145150,141890,115149,3011,96467,359,3837,168122,98797,3576,6040,6991,5223,3776,81156,2441,76293,103319,134680,217,8752,4164,3810,8460,113642,112006,5794,62293,8841,67620,166024,107117,113159,103233,5550,5122,2409,568,274,58490,6339,99910,160718,25901,5221,6022,4354
epoch_54,uid_176555,84944,27311,26702,81156,32914,61394,25797,1024,61678,134248,27271,1502,4448,69524,8227,69757,7619,3865,274,2441,5974,94864,115149,4479,139130,104419,76293,113159,31807,141890,85131,1523,8168,115879,62081,4350,6022,41831,98797,2113,7932,6223,7036,5643,5794,187595,91626,166532,116905,160718,117444,168122,44168,3914,82463,4005,33539,7383,3837,2075,83059,103233,6991,7178,3011,58146,6040,469,662,2272
epoch_54,uid_166868,84944,103984,63222,1667,27311,4350,2237,3865,38198,173941,3576,99996,1502,76293,113453,53894,3776,74156,4448,6040,32914,94864,59727,44974,5809,25744,134680,108192,756,104875,5051,39234,115502,4323,61394,36535,469,3189,4237,3837,34198,46919,83059,106062,6991,130073,113159,44168,66335,41831,103319,1571,91126,139130,4568,187595,168122,270,7792,164540,6022,145150,25934,25797,4005,1523,166024,167036,5311,6223
epoch_55,uid_128088,3424,4945,2411,1007,176929,7616,2106,26842,6497,5221,159,76173,101741,7011,117881,1430,6990,2916,69542,558,3118,1679,107910,4056,32914,56156,164821,187593,60522,103315,96467,4256,33421,7373,81791,54934,2272,26375,3431,8800,51037,57949,638,4164,72762,27178,114265,5589,2744,4063,166532,41716,49526,4323,62293,33539,48161,56587,334,4481,121169,26122,158260,650,4568,4515,174727,53919,139052,74685
epoch_55,uid_267455,6990,6044,27461,3424,187593,6497,3576,1123,7572,106002,4498,8607,7616,108192,384,2744,2615,63676,2411,26512,95105,37731,1007,27618,6714,5777,27178,73854,3295,4970,7352,3577,126090,49278,35957,4157,8534,121169,103541,127124,4089,161954,32291,3094,159,4996,26375,64957,568,6265,122884,3431,72762,69712,5305,168266,73042,56156,42783,4063,2738,4222,50800,81791,7577,62293,166532,4912,1726,139052
epoch_55,uid_73381,3424,4498,1007,2272,7616,187593,384,8511,2744,1475,159,2411,4256,99415,6990,6497,4354,49526,8534,27618,108078,26512,6044,26375,72762,122884,7373,1397,3577,73854,106002,37731,7352,60522,1726,176,78729,26122,8607,2113,4481,6714,27020,4164,34246,558,52448,56587,8800,2615,3295,5647,7572,107117,141688,1840,27178,8516,56156,85397,110873,113642,63676,3145,2738,5712,5717,91126,4089,27162
epoch_55,uid_117628,4005,3424,1007,4498,26302,6497,6990,384,7616,27461,31309,187593,107910,1475,6044,8607,76173,4164,2744,4354,158260,51037,2615,26122,5221,111443,26512,159,2411,73854,6714,118246,56156,4824,27618,106002,7373,99415,2956,8534,94985,27178,72762,7572,48660,108192,127124,8516,37731,1611,161954,49526,85397,5647,122884,4256,583,5717,2738,42783,78729,108078,56587,166532,60522,7486,27020,81791,4157,87298
epoch_55,uid_21453,3424,1007,26302,4498,6497,384,107910,6990,7616,187593,1475,31309,6044,27461,51037,76173,26122,4354,2744,158260,2411,99415,111443,159,2615,8607,26512,73854,5221,4824,84952,118246,6714,106002,8534,56156,127124,37731,5550,7373,27618,27178,49526,108192,48660,2956,78729,49220,72762,122884,7572,1611,4157,4256,60522,2738,8516,5712,8511,63676,3431,27020,108156,161954,42783,81791,32291,26094,26375,3577
epoch_55,uid_229622,4005,3424,4498,26302,8752,1007,7616,384,6497,1475,6990,107910,31309,27461,187593,5221,2744,7373,6044,99415,106002,2411,2615,158260,4824,84952,25841,26512,26122,2443,122884,51037,73854,76173,6714,8607,49220,27618,5550,8511,56156,159,127124,60806,72762,7572,108192,26554,1726,37731,42783,8534,7352,4256,85397,2738,176,1611,5712,27178,8516,87298,60522,48660,121169,4157,3577,49278,81791,1840
epoch_55,uid_167368,4005,3424,6497,4498,27646,110553,111443,6990,8094,384,2744,7616,3576,92094,7373,107910,187593,1475,73854,106002,583,27618,4354,113642,26512,62293,60522,8607,49220,7572,5221,1007,56156,97024,1840,4063,95105,67620,35957,3577,99957,100108,4256,2738,77414,5777,2411,115879,42783,37731,26375,5717,72762,7577,6044,7486,8534,32291,8516,27178,64957,49278,4996,85397,1726,4056,571,87298,99415,3431
epoch_55,uid_21772,4005,3424,157699,1007,6990,1475,384,31309,4498,187593,775,107910,6044,6497,27461,2744,111443,7616,76173,51037,26122,2615,8607,26512,2956,84952,6714,2411,73854,106002,159,4824,7373,2443,99415,118246,49526,167018,7572,72762,48660,108192,60806,1123,8516,78729,127124,4256,1611,7486,6265,8534,56156,6387,5717,166532,1840,122884,27020,2738,27178,56587,270,3577,27618,26375,81791,42783,3431,32291
epoch_55,uid_176555,26302,6990,1007,4498,157699,384,31309,110553,3424,3576,4354,1475,2411,2738,4164,2615,6561,45506,7373,3431,4157,34246,8841,5819,6714,76173,7572,187593,64957,127124,111443,56156,5221,5550,5777,8607,176,26122,35957,2744,27618,5712,62293,1611,41566,6497,91126,159,571,49220,8534,51037,122884,1919,4063,8516,4611,105213,7577,6387,4256,26512,59727,78517,95105,4302,69712,270,3295,27178
epoch_55,uid_166868,3424,8752,107910,1007,4498,158260,384,86884,115149,2744,27646,73854,187593,6990,2411,106002,122884,26375,60522,2738,57949,6714,72294,26512,33539,108078,8800,176,5202,6044,359,27461,62293,573,27178,161954,96373,8607,117881,26094,4824,27618,85131,111443,59392,99415,1475,4157,78729,179401,4164,2956,31309,56156,5118,7577,571,4962,27162,26842,7373,2615,8516,3431,159,5223,26122,41566,107117,5550
epoch_56,uid_128088,1523,90057,108078,62792,157,59985,8511,26819,3210,26294,78517,866,8008,2487,8534,63540,1117,4157,58418,99957,26479,7193,176,58839,709,3915,988,160438,1448,89090,6405,142997,4729,55253,1475,7036,63676,132888,93610,1482,5712,7792,107117,571,7352,8327,1180,8495,32291,2075,7486,46865,117444,168266,662,6825,53129,108156,165119,103883,50800,122884,4912,7299,4607,4122,2187,492,35957,3906
epoch_56,uid_267455,157,114265,3210,164540,60818,90266,55577,90057,492,7006,1117,49651,709,79428,1448,62792,165119,662,4557,57792,3418,2187,8327,5589,33649,1994,177615,4122,50003,5140,86190,93610,4481,103883,73804,171315,4179,164821,142997,5516,60522,5847,866,6825,1049,1730,110873,705,53129,78517,49132,8511,58306,5712,72694,8591,7809,7792,2487,8008,72209,65882,6211,8495,62434,27216,53953,7389,62586,27162
epoch_56,uid_73381,99957,78517,5519,160718,6093,157,56274,5643,91626,49651,114265,35957,89085,3210,165119,77414,1049,59985,4301,55253,55577,90057,93610,4157,709,866,63540,662,1117,33649,32291,93512,121169,132888,95105,1448,5140,3418,26819,2075,30820,638,142997,26479,7193,42783,1482,2187,67620,571,26294,100108,4729,52668,69712,69542,4122,112006,7486,53953,99030,3914,4557,1994,61255,106062,86190,81156,5279,179401
epoch_56,uid_117628,157,49651,114265,60818,99957,3210,90057,164540,35957,709,4301,5519,32291,56274,33649,77414,1448,55577,165119,91626,26842,1117,662,63540,4557,7006,55253,5140,1482,492,106062,95105,3011,30820,132888,58490,78517,866,5589,100108,93512,2487,1730,59985,8327,177615,52668,53953,142997,110873,3418,103883,62792,89085,1049,86190,50003,62434,3295,93610,121169,165101,2187,7193,6825,179401,4481,1123,27216,4063
epoch_56,uid_21453,1914,157,3210,160718,49651,60818,99957,114265,56587,5519,90057,164540,35957,4301,77414,662,56274,91626,1117,78517,55577,709,33649,95105,106062,1482,112006,165119,5140,7006,30820,55253,58490,1448,63540,100108,866,52668,3011,53953,492,93512,89085,132888,4557,1730,110873,58839,25901,8327,1049,3418,2487,59985,121169,142997,36931,1123,3295,177615,179401,62434,2075,62792,50245,165101,4122,2187,87298,164821
epoch_56,uid_229622,157,5643,49651,3210,35957,164540,114265,99957,56587,5519,4301,709,56274,91626,32291,90057,55577,1448,77414,58490,662,1482,866,55253,26842,142997,33649,7006,52668,1117,100108,106062,5589,1049,4557,492,8327,3418,3810,177615,1730,7809,95105,78517,3011,5140,30820,53953,110873,2487,58839,26375,62792,63540,7486,4481,59985,103883,89085,78729,27216,7193,165101,93610,36931,1123,49132,179401,4122,4179
epoch_56,uid_167368,157,49651,160718,5140,90057,33649,142997,2487,3210,91626,55577,866,64116,662,5550,3011,492,4301,78517,56274,93512,26819,52668,53953,121169,6825,55253,7006,1117,177615,93610,106062,58490,132888,1448,709,5516,2403,2187,73804,7389,1482,1049,50003,4122,3094,4481,53129,110873,27368,72043,3295,7562,165119,30820,103883,8327,7352,4557,72209,86190,40952,4302,705,6211,135137,165101,27216,4912,5519
epoch_56,uid_21772,157,114265,1914,99957,4301,60818,164540,49651,3210,662,492,165119,35957,95105,5140,90057,91626,5519,5589,709,55577,1448,142997,55253,1117,77414,33649,30820,56274,4557,106062,58839,78517,93512,59985,53953,177615,100108,62434,50003,2187,52668,132888,179401,103883,62586,8008,3295,8327,7006,3418,2487,1730,110873,121169,7809,164821,7193,1049,4063,86190,89085,4481,49132,58306,8511,63540,2075,42728,73804
epoch_56,uid_176555,49651,3210,157,1914,32291,99957,142997,709,55577,115502,90057,84414,4301,165119,34198,26842,36931,96467,56274,63540,33649,2493,112006,3418,99415,55253,89085,26554,8008,59985,1730,64116,110873,4398,5122,60522,165101,26375,164540,145150,5809,108078,58490,8511,7352,1117,7193,53129,93610,7792,1448,7486,58839,6825,73804,26819,42783,93512,164821,177615,30820,5589,1482,63676,101942,101973,866,72762,53953,121169
epoch_56,uid_166868,78517,7926,99957,157,35957,32291,56274,27216,5643,160718,6093,58839,3210,56587,63540,42783,89085,8362,866,8327,90057,60806,5140,71928,4354,94150,7389,8534,662,2443,7193,33649,2487,1117,114265,55253,3706,91626,26479,4398,5268,3915,62434,26819,5122,112006,47274,62792,142997,65882,110873,4729,72209,709,121169,168806,69524,1482,1123,61255,55577,30820,1730,100108,77414,4301,61678,775,1448,103883
epoch_57,uid_128088,1600,31705,122920,30820,4661,4567,568,72209,34198,2409,1755,183909,270,3696,103688,8516,4220,50005,4509,126090,3011,52973,88672,6561,27618,4179,7926,7055,4462,4743,5268,4932,1123,5516,2652,7006,103233,4448,59727,62049,73042,2877,4962,7934,110873,1396,62553,5937,7562,8168,179401,48872,26512,142058,86781,3577,115210,6538,62081,171315,26155,154915,7572,8932,128832,90345,33188,168326,7310,1798
epoch_57,uid_267455,4220,1755,4932,1919,114601,128832,138104,1600,52458,66335,86781,179881,8768,7107,1430,26819,50005,35015,62049,3696,142058,6395,4607,183909,62553,8800,103444,8383,62956,52973,141846,103688,187595,4761,31705,7383,1571,4877,8922,33188,4462,144,61255,165101,8516,48161,168326,4595,47200,127114,5268,90345,72043,55255,2178,3016,650,8781,1396,4256,4056,76763,4962,4302,110655,48872,54745,7121,41,1853
epoch_57,uid_73381,4220,2409,4661,72209,101973,7107,50005,62553,1755,142058,1600,6265,114601,3696,5021,58490,48872,52973,4932,183909,35015,179881,1123,1679,103688,52458,2652,128832,8833,8501,4607,7055,4222,90266,568,7562,126090,128520,53129,46865,2493,47200,103883,1396,90345,7934,103444,4877,88672,6395,4462,1144,5516,86781,4179,8273,31705,3431,62956,168326,58306,187595,127124,7006,4761,4912,4302,166532,266,4063
epoch_57,uid_117628,4220,2409,4661,6538,72209,1755,7107,101973,26819,50005,1919,142058,86781,568,1600,3696,7562,62553,4932,183909,114601,4222,179881,66335,128832,126090,35015,52973,63676,72694,6265,58306,103688,103444,7934,7055,6395,4089,2493,3577,53129,1994,4761,4179,4462,31807,8511,52458,46865,7352,2178,62956,4692,128520,3431,4607,31705,4302,2682,47200,1679,2652,168326,3094,5712,4056,4568,138104,8501,141846
epoch_57,uid_21453,2409,4220,6538,4661,72209,1755,101973,142058,7107,50005,1600,1919,59727,183909,568,62553,128832,4932,86781,5311,26819,7562,52973,3696,179881,66335,103688,35015,4462,4222,7934,4761,6265,126090,58306,52458,7055,31807,114601,2493,53129,8501,2441,46865,1994,47200,31705,4692,1679,166532,4179,7352,27216,103444,4568,4970,6395,67620,48872,4089,2652,4063,4056,1430,103883,2682,4877,4302,4607,62956
epoch_57,uid_229622,4220,4661,6538,72209,2409,101973,1755,108156,7107,50005,142058,2187,1600,4932,3696,179881,26819,568,6265,103688,4222,7562,183909,1919,128832,66335,63676,35015,86781,4692,2493,62553,4761,6395,7934,2178,52973,58306,103444,4462,128520,53129,7055,4302,166532,187595,52458,31807,1994,114601,67620,2441,3431,168326,126090,4877,1679,46865,2652,2682,266,3094,4912,4056,4089,1430,8501,4607,138104,4568
epoch_57,uid_167368,6538,2409,101973,1755,4661,52973,4220,4462,50005,4877,1123,179881,2178,128832,59985,142058,1919,568,183909,3696,4932,4222,62553,58306,2493,6265,114601,86781,8501,47200,103688,72694,638,141846,166532,35015,63676,103444,73042,1600,8383,62792,5085,8511,5311,6395,128520,7809,4179,8781,79860,4089,4761,1430,168326,179401,4607,8833,7255,353,52458,7121,50800,5577,1853,138104,4109,6334,5873,48872
epoch_57,uid_21772,4220,4661,6538,1755,72209,7562,179881,1919,101973,86781,62553,4932,4222,142058,5311,7107,183909,59727,50005,126090,1600,26819,8501,66335,128832,3696,114601,63676,1430,4462,62792,4568,4089,35015,52458,31807,52973,103688,2493,3094,47200,7934,5712,27216,62956,1994,31705,46865,53129,60522,6395,88672,4912,4970,4761,4179,168326,141846,4607,103444,48872,4692,187595,5085,4302,69712,7352,4869,139052,5516
epoch_57,uid_176555,441,72209,1755,103688,4661,4557,568,142058,7934,6538,4220,128832,2409,1600,5647,4462,62553,138104,52973,2187,52458,179881,31705,6265,1396,58306,8501,50005,47200,126090,4877,183909,2956,1123,127114,8800,353,3696,2624,49132,4056,114601,52668,62792,2178,7395,184,109157,8383,48872,4932,88672,4607,4761,4568,7006,4089,1679,161954,179401,1571,66335,35015,6304,2983,638,5516,73681,7121,3094
epoch_57,uid_166868,6538,7107,2409,507,1600,2493,50005,2187,4912,142058,62553,1755,103688,49526,31807,48872,108156,35015,183909,101973,4557,4222,568,6265,4932,59935,94985,4996,7934,99910,5794,52458,84414,73042,184,2652,1144,8273,4607,8535,49132,103233,63676,128520,5279,49220,4256,58490,7036,3577,128832,72043,25937,3696,266,8521,4970,7006,8501,107069,127124,90345,5577,52973,47200,62956,4567,4179,5873,81520
epoch_58,uid_128088,106841,69524,3016,87869,5085,180095,384,2653,61255,428,86332,6784,5696,4586,8383,26398,114601,66335,132046,61678,96606,7395,4301,6886,115149,5051,65882,27410,106002,62586,37384,58306,73681,34332,4564,6619,4737,7079,65685,110407,1049,7448,5883,117109,7725,95543,2493,34321,4068,109157,79860,42728,126921,26094,8362,64116,6395,95105,52321,106540,105213,5279,3028,7061,8521,4869,6518,58146,6211,179085
epoch_58,uid_267455,106841,5014,26294,4586,6448,3915,3129,170399,7118,174727,4869,6387,3914,4564,140713,42191,157312,8932,7299,99728,117109,5830,6784,132046,8168,112087,988,7883,53919,95543,81520,34332,126548,4743,5085,154915,79860,68659,26398,62836,151687,2653,102819,8362,8833,34321,5206,52321,96367,109157,4567,42728,7193,7307,6346,96737,571,7448,4729,26155,8968,6042,2877,1337,155064,4811,87869,8848,180095,117444
epoch_58,uid_73381,106841,3915,5014,33539,6825,4586,42191,45431,6448,1395,164821,7299,6784,106540,79860,117109,62836,45499,170399,179085,6886,26398,85016,4564,64957,6042,112087,3129,4692,87869,6211,34332,65882,27216,8932,6387,72043,8383,7932,8848,8008,3018,26631,42728,95543,138104,68,7448,428,5085,2483,2877,4743,5830,8168,39427,5307,2441,3094,2682,4570,157312,4068,4741,27410,155064,7725,7883,174727,5696
epoch_58,uid_117628,106841,5014,3016,26294,33539,3915,45431,4586,7792,117109,6211,45499,61255,1395,6448,68,170399,88672,7299,6784,42191,48872,5085,8932,26398,87869,6387,34332,3129,4912,112087,7932,2653,8360,4564,26375,8362,164821,105213,79860,4122,650,6886,85016,3018,8168,102033,53919,5268,95543,151687,7448,62836,8383,73042,7307,4570,179085,52321,157312,8008,4869,109157,140713,4743,6042,5847,7118,64957,109740
epoch_58,uid_21453,106841,5014,3016,3915,45431,33539,4586,26294,7792,117109,45499,170399,6825,61255,6448,68,1395,4564,6784,6211,42191,7299,3129,112087,7932,87869,8168,49132,85016,8360,2178,650,6387,4912,62836,6886,2653,26398,34332,3018,8932,79860,8362,3145,128520,151687,5268,73042,8383,95543,7307,6042,157312,4869,53919,72043,64957,140713,102033,5085,8008,7448,138104,4570,7118,34321,52321,73804,109740,5847
epoch_58,uid_229622,106841,3016,4586,26294,33539,7792,117109,6825,170399,6211,1395,61255,8932,68,7299,42191,48872,45499,6448,6784,3018,2653,1144,157312,88672,7932,650,3295,3129,34332,164821,62836,26398,87869,7883,7307,105213,6886,5268,151687,8362,4564,112087,8360,8008,6387,64957,8168,3145,7448,79860,5085,31705,6042,73042,4570,76763,140713,109740,72043,2877,53919,3914,7118,95543,4869,638,73804,47200,4353
epoch_58,uid_167368,106841,7792,3016,4586,117109,8360,45499,3129,26294,33539,102033,6448,42191,7448,170399,7932,53919,7299,95543,61255,7118,112087,3018,34321,127114,8168,157312,8362,4743,5712,164821,31705,6042,2653,4564,58418,7307,8968,988,4570,26398,39234,5348,65685,62836,87869,78729,4869,140713,3914,102819,8932,100383,7883,26155,6428,132046,4157,5830,109157,151687,95488,5206,7210,174727,33188,52321,154915,40574,81791
epoch_58,uid_21772,106841,5014,45431,3016,33539,26294,3915,6784,117109,4586,6825,7792,6448,68,170399,61255,42191,6211,4564,4122,7299,1395,87869,34332,8932,650,45499,26398,62836,112087,2653,8360,3129,7932,85016,128520,2178,5847,138104,79860,4157,8800,174727,4570,3018,8362,34321,7307,151687,95543,76763,5268,7118,4743,72043,99728,102819,73042,174909,157312,52321,1923,130073,7210,7883,3914,8383,6042,65685,40574
epoch_58,uid_176555,106841,108192,45431,6211,8360,7299,6448,8932,5085,3018,117109,8968,4743,7118,102033,26294,132888,1049,151687,170399,4586,68,8327,4564,109740,45499,27216,79860,6784,5847,8362,95488,2653,87869,6042,26398,4869,8848,5268,4042,168248,7883,62836,3129,40574,34321,7307,73042,4353,128520,42191,58418,95543,52321,5206,78729,650,1680,4570,5830,86781,26155,5311,61255,27410,2652,69644,4381,130073,4222
epoch_58,uid_166868,106841,7055,4586,7562,6042,757,42191,81156,87869,164821,59985,8511,117109,3011,179085,7932,7299,8168,64957,4761,6886,114601,6387,26294,6825,8008,1395,1049,79860,8932,428,7448,2653,45431,68,45499,174909,113642,3129,1679,6784,3018,34332,88672,112087,2029,85016,95105,4353,1397,3295,87298,4869,6211,5085,72762,4476,53919,7307,7572,126090,5696,5712,4109,4089,4068,4570,217,96567,46865
epoch_59,uid_128088,52245,42191,4036,5717,1730,7932,5686,33649,6042,157296,78729,72043,37857,7210,8501,6488,65193,205,5106,27216,165603,5588,6808,60803,1611,1498,67665,2624,5974,5206,68659,6033,52328,102033,2562,6051,2121,178,1994,65612,128620,109423,5847,73804,80219,3129,103210,4595,39234,78469,27368,4398,2655,52448,107069,51287,38188,78266,55255,184,35015,2682,2695,49110,7577,6772,5479,6239,8261,2441
epoch_59,uid_267455,4036,26479,69644,52245,37857,5974,51287,4572,1397,85022,39234,6223,5106,2624,65685,1498,67665,59935,128620,60803,65193,115664,103335,2562,5779,43333,205,126921,6239,168248,107069,60735,3844,58418,52328,46919,41716,4398,62383,7002,165603,43921,7060,4336,101612,1085,58146,7175,90645,7255,2655,103315,5588,160020,2403,6772,4653,109423,7310,5348,4042,102033,152079,5981,27410,3765,1000,6428,3357,5686
epoch_59,uid_73381,52245,6488,4036,69644,205,52328,50800,73804,5574,5779,4595,8768,4572,5974,1498,5588,62081,68659,128620,1571,109157,4056,8327,151687,60803,97172,96367,67665,54745,2624,53919,4962,82169,81132,58146,3765,4178,6223,62586,2487,5106,972,5206,127114,115664,3706,117444,2562,178,81791,3937,4398,7389,103335,7060,7310,2655,26155,4869,60735,103315,65193,3844,37857,5686,1085,109423,33188,165101,3283
epoch_59,uid_117628,103341,52245,4036,69644,50800,6488,68659,4572,174909,60803,5779,82169,571,1498,1397,65685,26479,205,67665,2624,72043,4595,62586,5974,1430,128620,6223,37857,2075,5106,73804,52328,8768,4877,54745,85022,115664,7060,103335,2562,33188,5574,4962,117444,165603,8848,97172,65882,48161,5206,6239,52448,60735,5686,5777,27368,39234,3765,26155,51287,5588,81132,2655,8800,26094,3706,7310,7389,155064,64116
epoch_59,uid_21453,103341,52245,4036,50800,69644,6488,4572,571,65685,7486,1397,109157,4595,6223,68659,26479,67665,5974,60803,128620,638,52328,1498,2624,7193,5779,62586,205,37857,8768,5106,8848,54745,33188,5574,85022,2562,97172,103335,115664,3094,65882,7060,4962,51287,48161,60735,6239,165603,141846,5588,3765,2655,39234,4398,5686,58146,5777,26155,5206,117444,1571,52448,171315,64116,81132,6346,107069,27368,168326
