,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15
epoch_4,uid_157882,745,1296,1280,44665,177765,1231,2959,79132,26082,858,4037,72226,159817,2677,1207
epoch_4,uid_72130,27815,1288,905,904,3713,1267,44555,1272,903,5608,5618,3681,1274,44665,3677
epoch_4,uid_190577,26729,69529,3334,26082,2690,2819,1361,6283,5008,65261,3083,171011,8228,1224,72226
epoch_4,uid_226980,4848,69529,1264,3260,26082,475,6003,3152,4406,26131,1950,72226,8228,86504,26729
epoch_4,uid_250183,57504,71033,899,4037,1274,293,1361,3713,65261,3260,1212,2973,2690,3334,1224
epoch_4,uid_46457,165551,2357,171011,953,6003,951,1264,5878,916,177765,911,905,5008,800,4848
epoch_4,uid_213011,26082,86504,4406,69529,6003,5971,2917,3317,5782,26729,800,165551,159817,27815,1243
epoch_4,uid_74379,26729,48738,3713,3836,44555,159817,3260,1272,86504,69529,1625,5008,1361,3201,71033
epoch_4,uid_149160,4406,1283,26729,1222,1224,800,5008,27803,1228,27815,1231,30749,31437,1237,608
epoch_4,uid_42236,26082,26131,3317,3362,3681,44665,57504,1231,1264,905,8638,1243,1283,2132,2819
epoch_4,uid_215769,4406,6787,177765,3713,4037,951,115617,171011,3334,4681,1950,27815,1264,159817,2132
epoch_4,uid_198159,69529,5878,1361,27803,27815,1283,1280,2208,1276,475,57504,3083,3836,26729,4681
epoch_4,uid_137686,951,1449,2357,86781,3260,1224,69529,4681,8983,159817,2917,71033,1361,3317,5971
epoch_4,uid_7968,4406,916,177765,55442,800,63082,293,64614,162414,2160,1209,55276,109487,1243,8228
epoch_4,uid_104868,26082,69529,142488,26729,4037,800,3083,1361,46723,92259,4681,71033,6857,2318,4326
epoch_4,uid_255985,6857,2819,475,3681,177765,954,3307,1264,2726,2690,1243,1199,1224,8228,1220
epoch_4,uid_114957,26082,2132,3713,4681,8638,6857,26729,112552,951,6283,159817,3836,2726,72226,909
epoch_4,uid_255647,8638,1956,1238,928,2186,7323,930,6857,903,2919,1296,89904,3307,6003,166643
epoch_4,uid_186371,6003,65261,26082,951,71033,2819,3713,177765,1243,2357,3037,1283,2208,2677,31437
epoch_4,uid_122490,26082,2318,1207,69529,2819,2690,3713,5008,4848,3836,3196,4326,4681,1231,8638
epoch_4,uid_82251,4406,177765,6787,3713,26082,27803,1243,4037,31437,2819,69529,954,3006,142488,905
epoch_4,uid_119000,26131,142488,26082,74458,951,3713,3317,954,31437,1243,2132,166643,1264,905,69529
epoch_4,uid_226691,65261,6787,2395,26131,3713,69529,1243,48738,905,159817,2819,2973,31437,1283,1231
epoch_4,uid_263559,69529,1264,911,109374,2357,6003,5992,177765,5608,2731,65261,2819,27815,1243,46723
epoch_4,uid_128077,3260,7323,30749,166643,5008,6857,177765,6787,951,44555,6003,46723,928,2917,926
epoch_4,uid_180654,6857,3307,4037,26082,69529,8983,31437,177765,2819,951,3083,2186,2132,1361,27815
epoch_4,uid_21326,4406,1264,177765,2819,1280,71033,2357,1361,86781,65261,951,171011,2677,4037,3671
epoch_4,uid_262435,26729,5971,951,1193,1280,2132,4037,4681,57504,3713,30749,1361,1264,6283,3334
epoch_4,uid_246191,26082,48738,26729,1242,3037,93040,5878,1274,911,44555,142488,71033,2208,6857,2132
epoch_4,uid_184605,26729,1136,3317,69529,4037,177765,4681,2677,954,3260,72226,1237,8638,5971,1243
epoch_4,uid_38773,166643,2357,26082,142488,4037,3713,86781,954,44665,6003,2819,5608,165551,3334,7256
epoch_4,uid_29094,1264,2819,26729,2357,1449,86781,2208,26082,1234,7256,4144,911,27815,5008,48738
epoch_4,uid_58141,3152,26131,2819,177765,2132,1280,6003,1207,1224,6857,1264,8228,26082,905,65261
epoch_4,uid_146363,4326,26729,2357,4037,65261,86781,2858,72226,3152,1272,1260,3307,905,46723,2973
epoch_4,uid_225497,4037,2132,2357,1280,109374,1243,7256,2819,6787,3713,954,4406,2690,916,71033
epoch_4,uid_55773,3949,64614,6787,2186,98243,4235,475,6857,86781,951,215,57504,31410,1228,3201
epoch_4,uid_172372,177765,69529,1449,3152,44665,475,3713,2690,4848,86781,3260,27815,26131,26082,5008
epoch_4,uid_218701,4993,7153,1296,3424,5952,3713,1361,2858,69529,1288,1222,71033,3362,911,1090
epoch_4,uid_194760,26131,3713,69529,26082,2132,916,6003,3334,2357,1201,2819,2973,926,905,954
epoch_4,uid_182476,5608,3713,44665,5008,177765,4681,2132,1228,159817,26131,26082,2357,1224,951,3152
epoch_4,uid_175031,142488,177765,951,3713,26082,2917,1361,1264,6283,2357,928,2690,26729,2318,3334
epoch_4,uid_104201,69529,2819,26131,6857,720,4235,1625,1199,86781,46723,5008,3196,4406,911,1253
epoch_4,uid_234188,6857,72226,71033,1231,903,8638,2132,69529,6283,1212,3334,46723,2357,1224,4848
epoch_4,uid_54687,3713,3681,3334,26082,26131,1231,71033,1449,1224,2132,8638,2726,4681,2677,8228
epoch_4,uid_186270,2318,3836,951,177765,1234,1237,27803,800,1945,1090,905,1243,2186,5008,165551
epoch_4,uid_123970,86504,1280,4037,4881,2357,1243,6787,69529,2726,1361,4326,165551,3713,1253,86781
epoch_4,uid_82731,26131,6787,26082,1228,1272,2690,3307,930,6003,4037,159817,1212,800,69529,3836
epoch_4,uid_118042,26082,142488,69529,3713,159817,177765,6787,3334,1201,3836,2132,1361,4406,44555,5608
epoch_4,uid_109961,899,4406,26082,177765,1449,159817,2357,951,800,1361,31437,26729,1264,3152,72226
epoch_4,uid_235612,720,527,4037,1197,1704,3713,1274,72226,3317,296,2677,6003,3000,3681,1298
epoch_4,uid_102966,4406,5878,720,3713,3152,86781,1361,6003,2690,5008,26729,260,48738,2726,7256
epoch_4,uid_4221,26082,48738,475,26131,6003,3713,3681,6787,1228,1272,2690,905,86781,1243,8638
epoch_4,uid_25495,2959,1225,926,1260,272,6003,6787,1254,8638,3424,4011,72226,69529,2357,296
epoch_4,uid_32416,65261,26082,2357,4037,72226,3334,1449,86504,2690,1224,8638,71033,6787,2973,3260
epoch_4,uid_261112,26131,5782,1237,3000,4406,97,69529,57504,159817,954,30749,3260,3713,7323,65261
epoch_4,uid_183017,3152,2819,8638,6003,159817,69529,1207,26082,86781,951,171011,1361,27815,109374,142488
epoch_4,uid_108295,26729,4406,6003,3713,1212,4037,1449,3334,720,65261,1243,3260,26131,26082,31410
epoch_4,uid_35693,951,26729,6003,905,2132,2677,2318,4681,4037,916,31437,899,930,166643,8228
epoch_4,uid_167643,2819,26082,926,916,69529,159817,3713,1228,46723,1264,1243,4406,905,65261,6787
epoch_4,uid_22801,26082,2819,6283,177765,951,1224,4406,8638,2208,1296,159817,44665,1264,1361,6787
epoch_4,uid_86068,26082,4037,4406,2819,69529,954,3362,3713,4848,2690,1361,3260,911,720,8228
epoch_4,uid_65674,58559,47,3006,57504,7153,6953,911,6857,527,1090,1244,6787,5385,115617,741
epoch_4,uid_192175,3152,4327,1272,8638,475,5971,86781,1950,745,1296,951,928,1280,69529,31437
epoch_4,uid_267738,26082,2690,8638,3362,166643,2959,1250,2917,3334,2132,1361,5878,1253,3424,741
epoch_4,uid_37520,3713,2690,951,44665,26729,177765,1193,4037,159817,5971,8983,1243,2132,3317,4848
epoch_4,uid_242691,26729,2819,57504,3334,48738,46723,1264,8638,6003,86781,926,2677,3260,1219,4144
epoch_4,uid_94300,3334,4681,57504,5878,1228,1274,916,293,2917,65261,171011,26082,26729,4406,1361
epoch_4,uid_177342,8983,2726,86781,86504,1224,1449,1228,3836,1193,26082,26131,2357,26729,272,1234
epoch_4,uid_251443,57504,3713,26082,26729,26131,46723,4848,2357,1361,2132,1224,86781,65261,1201,4235
epoch_4,uid_267579,109374,6857,72226,5008,2132,4881,4235,954,905,69529,1274,3196,2973,2690,86781
epoch_4,uid_181372,4144,909,928,926,2318,2357,2395,916,2571,2677,912,2690,2726,911,2731
epoch_4,uid_86387,69529,2324,26082,5008,3317,71033,2357,8638,3713,6283,2690,1224,1243,31437,166643
epoch_4,uid_154336,7323,272,4681,5971,6283,2208,3307,86781,4037,159817,142488,6003,69529,1361,4011
epoch_4,uid_109510,69529,4037,1361,3317,2208,4235,3424,2132,8638,2677,951,954,26082,71033,26131
epoch_4,uid_187073,26082,6857,2917,69529,2357,57504,86781,905,5008,6787,86504,1224,926,142488,2819
epoch_4,uid_112765,26082,6003,4406,954,928,1361,1264,171011,159817,926,1224,5878,2819,1231,27815
epoch_4,uid_26227,745,8638,48738,1148,166643,69529,6331,26729,31437,1253,4848,1231,82,31658,3713
epoch_4,uid_182979,26082,109374,177765,2726,165551,954,951,57504,1237,86504,3334,2132,171011,7323,3836
epoch_4,uid_21246,159817,57504,951,69529,1228,916,27815,905,926,741,171011,2690,3260,1361,1221
epoch_4,uid_2698,71033,72226,8638,2132,57504,5008,1280,2357,1361,899,1231,2677,4681,6857,3713
epoch_4,uid_186427,57504,26082,2819,2132,260,1207,26131,1243,951,1201,6787,7361,1617,86781,3713
epoch_4,uid_32378,1264,4406,26082,6003,2819,86504,26131,2690,46723,951,86781,3260,159817,4681,69529
epoch_4,uid_99241,26729,951,2132,4037,6787,159817,1243,44665,260,165551,5008,4681,69529,905,65261
epoch_4,uid_248652,71033,26082,8638,3334,5008,3037,2357,926,6857,1231,2132,1361,1283,1272,1950
epoch_4,uid_243360,26082,159817,2677,4993,2819,6283,26729,115617,31437,4681,1264,86781,44665,2973,911
epoch_4,uid_4276,26082,159817,69529,951,2819,86781,1207,1361,4848,2726,1449,6003,2357,475,6857
epoch_4,uid_54185,69529,164179,5618,1224,6003,6283,1196,994,86781,930,8228,1280,905,800,8983
epoch_4,uid_215006,1264,3260,4406,951,1280,26729,2819,26082,6003,5971,1950,4681,800,926,1449
epoch_4,uid_252894,177765,1241,951,1264,48738,916,1449,1280,1222,8228,2357,5782,475,1090,1224
epoch_4,uid_157236,1264,26729,951,593,8638,3671,3260,916,72226,1193,2357,3334,720,905,46723
epoch_4,uid_207239,48738,6003,4406,72226,951,1219,26131,2731,71033,46723,3713,171011,2357,2819,109487
epoch_4,uid_62581,2819,3037,159817,65261,1361,1224,71033,3152,1264,2208,26729,3836,8638,1089,1280
epoch_4,uid_198602,2690,3671,4681,3307,7323,177765,475,46723,69529,3424,65261,1090,4326,8638,3578
epoch_4,uid_174989,2357,72226,8638,994,65261,159817,2186,4326,26131,26729,2028,260,904,1449,3334
epoch_4,uid_33833,2819,951,26131,1264,8638,57504,6003,1228,1212,5971,44555,3006,475,4235,3713
epoch_4,uid_81131,57504,1212,745,44665,296,2819,142488,159817,2357,3334,86781,6003,72226,69529,2677
epoch_4,uid_170194,951,2819,65261,1212,3713,26082,46723,8638,6003,1361,1228,177765,4681,2357,1233
epoch_4,uid_167792,1264,1449,69529,46723,4406,3152,475,177765,1224,26131,899,2132,1950,6003,1272
epoch_4,uid_259585,6283,5608,905,159817,3713,57504,1361,1243,26082,3307,1228,4037,954,5878,3836
epoch_4,uid_53151,2917,86504,71033,3201,2132,69529,2357,1199,1224,1243,3307,2726,5608,7256,6620
epoch_4,uid_117554,57504,26082,924,4993,71033,3713,2357,2571,86781,72226,6857,112552,2819,2731,951
epoch_4,uid_278086,6857,71033,2357,26082,1197,905,2132,109374,1090,3949,1243,951,800,1704,3317
epoch_4,uid_104708,177765,951,72226,3671,3681,8638,1199,800,3317,30749,2973,86504,1274,1243,1231
epoch_4,uid_93416,8638,26082,72226,928,4037,800,911,3713,4681,27815,1224,4848,93040,5008,2357
epoch_4,uid_169778,2819,475,6003,4783,65261,4973,4235,2927,1253,1260,5008,8638,92259,26131,951
epoch_4,uid_109523,159817,2690,8638,26082,4037,951,3334,86504,2208,1449,745,26729,928,6787,3260
epoch_4,uid_205098,3317,177765,1208,3152,4406,4327,3006,951,3362,3334,4037,6003,1219,1201,5008
epoch_4,uid_173442,4406,1449,71033,800,31410,177765,26082,4037,31437,2677,5008,72226,1264,165551,3730
epoch_4,uid_23884,912,2395,904,527,177765,1252,71033,3260,86781,923,57504,6283,1280,3037,111
epoch_4,uid_181133,26082,57504,177765,3713,951,1280,26131,926,899,1274,1224,912,916,159817,72226
epoch_4,uid_49660,951,1264,8638,2132,2318,2819,2357,26082,1243,2186,3713,6283,911,5878,1296
epoch_4,uid_98843,26729,912,69529,3713,4226,5008,4326,911,31437,4037,8638,1243,3836,2804,926
epoch_4,uid_5643,6787,2917,541,177765,6003,48738,26082,86504,6857,2677,3260,26729,911,800,4681
epoch_4,uid_53813,26729,3037,6003,177765,2819,69529,26082,1224,1361,1283,31437,2357,1280,1274,1625
epoch_4,uid_1901,26131,3152,4327,26729,2858,1264,31410,2502,177765,1250,3551,1175,5878,55052,3037
epoch_4,uid_45707,3713,26082,86781,5952,65261,3681,5971,6003,800,6016,1228,177765,2819,6283,3424
epoch_4,uid_133490,951,26729,26082,911,1280,177765,1272,69529,3713,2690,2973,2677,4681,2132,72226
epoch_4,uid_150711,26131,2819,26082,1210,1199,177765,2690,166643,951,142488,74458,3713,2318,26729,6857
epoch_4,uid_115004,720,71033,4681,6857,72226,745,1207,912,1361,4235,924,741,3083,541,3713
epoch_4,uid_6546,69529,71033,800,2819,1213,177765,5608,1283,3334,5008,296,905,3836,170705,86781
epoch_4,uid_272316,4406,69529,26082,159817,3260,475,2819,3713,5008,2726,1264,905,2731,1243,800
epoch_4,uid_112482,159817,720,1361,4973,72226,86781,2726,1200,26131,1260,3334,3201,1274,2959,109374
epoch_4,uid_234729,69529,44665,6787,3037,2690,27815,1253,26082,2357,6003,3260,4037,5878,6857,3006
epoch_4,uid_205278,2357,4681,86781,159817,2927,71033,4235,6283,69529,3152,6857,5008,1361,26082,2726
epoch_4,uid_262072,5608,954,3713,911,800,71033,6283,4848,69529,916,27803,1243,2690,1361,2208
epoch_4,uid_2557,6003,3713,954,159817,26729,1280,26131,69529,951,1361,1224,5971,4681,1264,86781
epoch_4,uid_237231,2819,86781,3713,109374,3152,71033,26729,69529,5008,1280,2357,1207,6787,171011,1260
epoch_4,uid_114652,1361,69529,2917,4406,1449,800,3260,1224,720,31437,8228,2357,3713,7256,1280
epoch_4,uid_194671,1264,475,4406,1361,26082,4235,2395,86781,171011,928,1283,272,2318,1272,69529
epoch_4,uid_50967,26729,2927,6857,1264,3037,57504,1219,951,71033,159817,2357,3317,4327,3836,3260
epoch_4,uid_140250,26082,48738,159817,1243,1222,1212,57504,6787,8638,951,2917,86781,2318,3334,800
epoch_4,uid_6231,26082,3307,159817,86504,86781,48738,3334,2917,6857,2357,1449,1148,4681,4037,31437
epoch_4,uid_98791,475,69529,1280,57504,2819,4037,1201,31437,171011,2318,4406,142488,86781,3334,1264
epoch_4,uid_134529,26082,1264,2132,2819,3713,6857,109374,2395,3260,171011,926,930,951,1361,71033
epoch_4,uid_138286,26131,951,72226,1264,57504,86781,2357,69529,4681,26082,109374,26729,1361,926,905
epoch_4,uid_165554,86504,4406,951,1361,159817,1280,3334,26729,2917,2132,905,1243,926,5971,177765
epoch_4,uid_147383,4406,899,3317,57504,1252,177765,6787,166643,904,1238,1228,69529,905,4011,1224
epoch_4,uid_27630,911,930,4406,6283,71033,3681,7099,7090,800,3089,858,1361,44665,44555,57504
epoch_4,uid_276546,4406,26131,260,69529,2819,1243,953,71033,65261,2677,2318,57504,2690,1950,3836
epoch_4,uid_249888,86504,26729,26082,159817,5971,1361,92259,1224,72226,69529,2357,46723,86781,951,4681
epoch_4,uid_156988,2819,6787,1950,1449,6003,1296,593,2357,4681,8638,3260,2917,71033,3836,1283
epoch_4,uid_178614,72226,911,4037,159817,1274,2690,3317,800,2677,6787,3000,86504,954,177765,2973
epoch_4,uid_262772,26082,26131,3152,951,26729,4681,2357,4037,1234,69529,2917,71033,1224,3260,1280
epoch_4,uid_186109,26082,57504,6003,8638,2819,926,69529,159817,3713,2690,86781,1228,46723,2973,1361
epoch_4,uid_263542,3681,1449,954,3334,166643,2357,6003,4235,1280,3424,5008,5992,6380,31437,97
epoch_4,uid_93535,26729,8638,86504,71033,1264,4326,2858,69529,1280,5782,3152,3713,1197,5008,2726
epoch_4,uid_244479,26082,6003,4037,5008,4235,2318,93040,58559,177765,911,3260,72226,905,48738,4406
epoch_4,uid_54461,954,2726,2917,71033,215,6787,3201,4681,2858,1280,1284,2208,3152,5878,5008
epoch_4,uid_157092,1449,2690,109374,1272,2677,994,1274,4326,954,6003,953,1280,5992,951,26729
epoch_4,uid_113103,1449,593,26131,6003,3260,745,159817,1089,177765,541,2917,2132,4037,951,5608
epoch_4,uid_65056,8638,26082,905,1361,2819,1224,26131,177765,926,5878,951,2726,3334,27803,1237
epoch_4,uid_113907,26729,2917,3334,1280,159817,3713,71033,3201,72226,3307,3260,951,6787,1224,31437
epoch_4,uid_155000,1199,26082,2690,177765,26131,26729,69529,4037,3260,3307,953,46723,6787,2357,994
epoch_4,uid_161213,26082,475,1280,6003,745,86504,92259,4235,4681,1274,5008,1264,1361,3334,741
epoch_4,uid_128009,26131,2357,296,159817,71033,26082,1361,69529,3334,26729,57504,27815,6787,48738,3307
epoch_4,uid_13906,26082,2927,69529,3713,109374,3152,5971,8638,2186,2357,2819,4037,159817,86504,4848
epoch_4,uid_199141,26729,3037,911,1625,26082,65261,6003,4144,954,3681,3713,86781,2357,6857,69529
epoch_4,uid_50010,26082,48738,69529,44555,5782,57504,3152,2690,3713,3334,1253,6003,6787,166643,515
epoch_4,uid_184054,1264,26082,1361,57504,2357,8638,4406,5608,2819,5782,3260,94959,31437,2677,5008
epoch_4,uid_266090,2132,57504,71033,3307,69529,1243,4144,926,2318,4681,905,86781,741,165551,272
epoch_4,uid_44865,1264,2819,1449,6003,5008,296,926,1283,7256,954,3713,69529,26082,916,951
epoch_4,uid_163341,5446,94959,3384,1222,4424,1230,2927,4223,56782,3152,1148,3421,541,48516,98491
epoch_4,uid_154231,86504,26082,926,3713,8638,2132,905,800,1264,6787,1243,916,69529,1283,31437
epoch_4,uid_257063,26082,6787,5782,142488,166643,2917,1237,1224,44555,911,2690,3260,3713,4037,2819
epoch_4,uid_148465,1358,68263,2997,1673,31410,6620,1704,122882,1213,1231,68157,76093,4973,4978,3814
epoch_4,uid_116208,48738,951,71033,475,4848,1361,2726,159817,8228,4326,26082,800,2357,911,5971
epoch_4,uid_85942,109374,246,1234,4681,911,1237,951,48738,1243,913,8983,26082,2357,26131,2917
epoch_4,uid_79431,26729,26082,65261,1361,1283,3424,5008,86781,1243,994,1224,953,2690,1264,8638
epoch_4,uid_180949,26082,26729,2819,6003,1207,905,8638,159817,1264,58559,5878,177765,5971,27815,2357
epoch_4,uid_61020,6003,26729,475,1280,2132,3334,71033,159817,26082,4235,5878,2726,911,27815,72226
epoch_4,uid_219991,26082,3713,69529,48738,6787,26729,177765,46723,1264,6003,115617,26131,1274,1361,1284
epoch_4,uid_7930,26082,69529,2819,6003,159817,4406,3260,2677,5608,954,3713,2357,31437,65261,1280
epoch_4,uid_114662,26082,8638,951,5008,86504,1280,2186,3334,475,2677,1361,2208,2357,2318,31437
epoch_4,uid_277362,951,26082,26729,2690,905,69529,3334,4037,177765,1264,1361,142488,65261,4681,26131
epoch_4,uid_242880,951,8638,72226,26082,44665,1449,1264,2690,1361,86781,177765,1243,3260,4848,1253
epoch_4,uid_201710,800,5008,2973,4681,3006,1361,8228,1196,1199,6003,1201,2132,46723,1210,260
epoch_4,uid_32847,2819,3006,26131,2357,69529,930,5008,159817,475,2690,86504,951,171011,1148,4681
epoch_4,uid_108662,2819,4993,1219,1283,1243,7981,1253,4144,8638,86504,4037,165551,159817,65261,7361
epoch_4,uid_167668,2819,1250,57504,46723,86781,3334,1224,69529,27815,1243,2357,3424,1217,2973,3671
epoch_4,uid_5561,26131,6003,159817,3713,2819,1243,3681,720,593,911,2677,86781,31878,3152,2690
epoch_4,uid_225825,6857,26082,8638,44665,58559,26729,5008,1280,2357,86781,1950,3260,3201,4681,2819
epoch_4,uid_231174,57504,26082,71033,2357,2066,4681,1283,1243,951,1264,4144,165551,954,1208,3677
epoch_4,uid_265901,26082,3334,71033,6857,3307,72226,923,4681,44665,57504,954,3196,4235,2927,1361
epoch_4,uid_253058,3307,69529,71033,2208,1224,1361,2726,4848,3201,2318,171011,86781,3152,475,166643
epoch_4,uid_54814,8638,46723,913,911,909,1228,903,899,27803,27815,800,30749,3424,1233,1237
epoch_4,uid_82744,6857,3307,1449,72226,2726,1264,86781,951,44665,3713,2357,1243,5878,911,2819
epoch_4,uid_140167,1264,26082,26729,2132,4681,69529,2357,916,1283,1361,159817,5008,1293,800,48738
epoch_4,uid_86771,1264,159817,1361,57504,2927,46723,745,928,26082,951,26729,69529,1212,31437,2819
epoch_4,uid_85800,26082,65261,86504,3152,1264,2357,3713,26729,1280,4037,159817,951,905,954,3334
epoch_4,uid_127241,720,6003,2357,26729,475,26082,71033,4235,924,2132,86781,911,1243,4681,905
epoch_4,uid_175443,26082,8638,3317,72226,2973,1449,2357,3713,86504,899,57504,1243,2677,6003,109374
epoch_4,uid_85575,912,1207,745,2690,4406,69529,3681,5608,109374,6283,31437,4848,94959,2677,3424
epoch_4,uid_273933,4406,166643,2690,26082,2819,3713,3152,750,26729,8638,6283,69529,4037,6787,57504
epoch_4,uid_188535,26082,2132,951,159817,5782,26729,930,30749,3836,7153,6016,44665,3713,3681,3260
epoch_4,uid_182266,86504,26729,74458,6857,2927,1923,1293,6003,72226,475,4326,3083,3947,1719,4263
epoch_4,uid_87057,6003,26082,3713,954,951,1293,46723,911,3260,2357,3152,165551,5608,3334,930
epoch_4,uid_272282,177765,159817,3307,954,953,951,3334,1272,928,3201,3671,3677,3713,4037,916
epoch_4,uid_261614,2819,7153,26082,177765,26131,800,3260,1212,1449,4681,4037,926,905,1237,1207
epoch_4,uid_62201,6857,65261,26082,44665,1243,26131,2690,86504,2329,142488,6003,951,3006,31437,1224
epoch_4,uid_33756,177765,3713,916,4406,2690,3083,8228,69529,2318,2186,159817,1243,1361,1253,1224
epoch_4,uid_193608,6857,2927,3307,48738,69529,3037,2690,26729,171011,31437,86781,1950,1211,4235,4681
epoch_4,uid_90522,3334,3152,6003,3362,4037,2819,1298,1293,159817,2208,71033,6283,4011,1361,1224
epoch_4,uid_197859,26082,1224,2132,5008,3307,177765,4011,71033,159817,1280,926,2677,903,2726,3713
epoch_4,uid_25766,5992,3307,2973,1264,800,27815,27803,1212,65261,1201,3083,1172,1148,26729,6380
epoch_4,uid_143413,2819,5008,800,1254,69529,3713,1264,7256,3681,2019,2973,1361,159817,3334,164179
epoch_4,uid_47499,69529,26729,6283,6003,92259,4681,954,26082,5618,1449,1361,928,800,5992,8983
epoch_4,uid_139704,31437,26082,928,926,26131,916,911,72226,86781,905,3967,2731,800,4681,2690
epoch_4,uid_77754,3578,8622,2916,110,3360,103474,49526,1264,26082,103372,6350,733,4326,1283,76111
epoch_4,uid_77501,5008,3671,44555,166643,1243,1361,954,3677,26729,951,293,165551,6003,4011,3836
epoch_4,uid_26804,2819,1264,57504,1228,46723,65261,916,951,26729,6003,26131,2917,4037,1243,159817
epoch_4,uid_17171,26082,2819,3681,2690,177765,26729,5608,4037,8983,5385,2726,3713,3196,1228,72226
epoch_4,uid_35332,26729,3713,3681,4326,2132,71033,1264,159817,1243,951,1196,260,5008,2677,2726
epoch_4,uid_196922,69529,26082,2357,720,1231,159817,8638,4406,800,3424,3260,4144,86781,954,2973
epoch_4,uid_270860,69529,5971,166643,1090,5008,2819,2690,1361,899,3307,2973,994,1253,26131,8983
epoch_4,uid_212017,72226,345,57504,1243,177765,1264,1304,6857,26131,2132,6003,1228,4037,3307,65261
epoch_4,uid_197438,26082,4326,5008,3713,2132,926,994,2917,1224,57504,1264,46723,8638,3836,2819
epoch_4,uid_36890,177765,71033,142488,72226,26082,8638,1361,86781,4037,69529,3836,5608,928,6787,1207
epoch_4,uid_59156,26131,3713,159817,44665,71033,2357,3201,26729,2329,26082,1207,5992,5008,2690,1361
epoch_4,uid_145930,26082,2819,2132,720,1147,905,926,159817,954,1243,2726,800,69529,177765,6003
epoch_4,uid_112936,3713,7669,159817,26729,2395,26131,26082,745,1361,3334,7256,1264,4681,2132,3152
epoch_4,uid_20685,6380,951,6003,5902,26082,142488,4406,4681,26131,5992,3334,3317,720,8638,3713
epoch_4,uid_169602,72226,8638,2357,177765,6857,3307,30749,48738,31410,71033,290,1361,928,4681,86781
epoch_4,uid_210038,3836,905,2726,2132,3152,3713,1449,4037,4406,1278,4848,1243,165551,2318,951
epoch_4,uid_105962,2819,1264,86504,26082,159817,2917,8638,930,26729,3196,2677,2357,1280,69529,2690
epoch_4,uid_241194,6003,951,2819,1617,2208,1250,1264,58559,2318,1280,3334,2132,3730,1260,1237
epoch_4,uid_195895,69529,92259,2819,4326,741,142488,4681,86781,475,3713,2677,1361,4037,1280,159817
epoch_5,uid_61994,4027,93040,30749,3196,296,4103,3421,1248,1233,215,3508,50,1247,1228,44555
epoch_5,uid_220944,3317,4326,1296,177765,6787,2819,6857,71033,93040,86504,44665,26131,1449,4037,3307
epoch_5,uid_217345,26131,5782,26729,3196,57504,5608,72226,3152,2132,3713,26082,30749,1449,170705,6857
epoch_5,uid_27622,3307,26729,1150,951,6331,926,3152,93040,69529,741,171011,140174,159817,44665,2357
epoch_5,uid_56931,8638,6857,93040,2927,26082,6380,3196,166643,3260,951,6003,2819,57504,30749,3037
epoch_5,uid_104272,720,6857,3681,26131,1264,4406,166643,72226,1272,26729,44665,2132,65261,3334,2927
epoch_5,uid_33800,86504,6857,3681,26082,4406,65261,8638,44665,2819,3307,6787,4681,1361,26131,3152
epoch_5,uid_281617,6857,93040,3681,4406,48738,177765,1231,86504,142488,65261,7256,6787,4681,3260,69529
epoch_5,uid_40731,6380,93040,26082,6857,2819,899,4406,4235,2927,159817,8638,1264,71033,69529,911
epoch_5,uid_136711,3152,4326,179135,26082,26131,92259,951,1449,5008,86781,911,26729,778,720,44665
epoch_5,uid_268871,26131,6003,69529,720,170705,1449,72226,1224,2927,177765,142488,1264,3083,905,6857
epoch_5,uid_189178,93040,3152,4406,951,6003,215,26131,3037,1361,1296,1449,1228,5782,166643,46723
epoch_5,uid_130018,93040,5782,475,65261,3006,3307,5608,26082,8638,7153,2917,4406,916,69529,6380
epoch_5,uid_235991,142488,6857,170705,26082,4235,69529,2858,1231,1224,899,86504,5971,1264,2132,2917
epoch_5,uid_131340,26729,93040,2819,1231,3152,741,3307,57504,71033,1228,2917,69529,6283,5008,5995
epoch_5,uid_63548,1296,1274,4406,3681,57504,3152,3196,26082,6857,69529,2927,1272,4681,109374,1243
epoch_5,uid_31069,1231,720,741,86504,6857,2819,5618,26131,1264,928,26082,954,177765,5008,5971
epoch_5,uid_142845,6857,3089,2959,2973,3000,72226,800,3006,778,3037,71033,3077,3083,69529,3307
epoch_5,uid_105700,3152,93040,4327,177765,1296,26131,6787,3006,3201,86504,1224,2819,3677,954,6857
epoch_5,uid_100483,93040,1148,142488,177765,2927,3152,6857,4326,800,3317,48738,1264,69529,296,1274
epoch_5,uid_222075,1296,2927,26082,93040,26729,2690,3713,4681,37741,48738,1361,159817,27815,8638,31437
epoch_5,uid_96246,6857,179135,4326,3037,2917,8638,720,6003,1148,27815,142488,65261,2318,177765,3307
epoch_5,uid_72909,3152,93040,4406,6857,2927,69529,142488,1280,2819,1264,3307,86504,1293,71033,5608
epoch_5,uid_182086,93040,5608,720,6003,1250,1264,3681,5878,4103,26729,2357,2395,92259,1253,2132
epoch_5,uid_117499,86504,44665,26131,6857,93040,5782,4406,26082,2132,3196,159817,3152,86781,905,65261
epoch_5,uid_59069,109374,6620,1199,4406,26082,179135,3421,8638,65261,55052,2927,3196,6380,3307,911
