,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15
epoch_83,uid_200726,47491,105844,116136,3871,4474,6114,3918,26350,2991,1176,3067,6731,140110,55765,41997
epoch_83,uid_244,83219,116136,127152,4855,3275,27773,556,47491,99112,4963,6305,5792,1941,32,105844
epoch_83,uid_220558,26974,1099,111130,44864,163645,95377,111778,127152,37741,34482,6269,89904,4328,104339,3658
epoch_83,uid_250894,3275,81385,6114,47491,3067,93988,5008,7236,3918,26974,4680,4886,105844,2159,4857
epoch_83,uid_169755,99112,26007,6453,2159,3055,33288,2499,37733,135569,65133,3398,3927,63033,44788,1916
epoch_83,uid_5275,4979,127152,556,63808,116136,6114,6305,6684,5826,2991,4963,6731,105844,57526,55765
epoch_83,uid_275947,7236,127152,93988,49666,1493,55765,41997,67073,68194,26974,1545,49772,81385,2550,118082
epoch_83,uid_75629,40148,51662,109742,50742,3739,3736,3735,3726,3718,3701,51562,51678,3759,51884,108949
epoch_83,uid_114724,4963,54001,127152,116136,3266,3275,107410,4979,47491,556,6305,1941,55765,3067,32
epoch_83,uid_33249,83219,8033,4979,556,3275,6305,116136,2991,2579,67073,6114,1941,6731,5792,27773
epoch_83,uid_247668,3266,137857,99112,107410,3275,67073,47491,63808,116136,3067,77795,81385,4474,27592,7236
epoch_83,uid_194125,5646,4474,25798,108729,4688,5825,4969,81385,4459,168330,1794,27731,56286,77795,54908
epoch_83,uid_63080,57526,6114,45028,6542,2919,57502,66097,6305,41997,26350,98124,556,7076,4517,64930
epoch_83,uid_69627,27773,77795,105844,2991,1941,26974,4855,4474,47491,3266,26550,6305,1241,5792,5826
epoch_83,uid_30888,26550,26350,6731,8033,33794,6114,8012,79702,38701,2501,41997,2919,1545,4963,105844
epoch_83,uid_71789,4855,77795,556,73017,47491,116136,1493,1941,3275,7438,99112,127152,6305,81385,93208
epoch_83,uid_101100,116136,2579,6114,107410,77795,99112,3275,556,47491,27592,6305,1941,105844,32,26550
epoch_83,uid_197753,41724,51562,80839,6327,2160,80463,55069,2327,77201,144138,2654,51086,6453,32139,6433
epoch_83,uid_78389,3927,63033,7311,6237,105844,49666,1527,4680,4474,67073,118082,47491,48304,5792,4517
epoch_83,uid_89665,116136,47491,3275,6305,1941,5792,26550,556,93988,6114,6731,4979,81385,1176,63808
epoch_83,uid_78821,112421,63033,6684,3927,6305,2991,7311,3266,105844,83219,96821,3275,5826,3918,107410
epoch_83,uid_236194,3871,3892,6430,8033,3526,96411,107410,7236,107141,3598,111130,8610,68194,6305,2499
epoch_83,uid_82050,6684,38701,5826,83219,60684,44937,49772,4033,5485,77328,37741,27722,127152,37733,93988
epoch_83,uid_196953,134184,68194,26350,93208,8872,3892,26550,4680,6114,107410,26151,66798,6731,1545,165969
epoch_83,uid_22821,6303,63033,556,6731,2159,47491,7438,7236,4474,2991,223,3275,116136,6114,107410
epoch_83,uid_81822,79702,93988,107141,64930,7236,2919,48304,6327,1545,59018,4919,2202,2425,105835,25952
epoch_83,uid_64366,26550,4680,27592,116136,26350,3275,6114,132480,2991,4474,6731,96821,7311,1545,1241
epoch_83,uid_190418,96411,47491,34072,81385,77328,93988,6114,5008,58803,60684,107141,6650,39449,7842,93040
epoch_83,uid_246021,26550,77795,1941,67073,27592,34528,1176,3114,26974,47491,81385,8012,96821,80463,44864
epoch_83,uid_91885,4855,107410,556,47491,116136,6114,4963,5826,3275,5792,1941,105844,6305,99112,26550
epoch_83,uid_212531,112421,3275,4855,1941,1493,116136,47491,32,77795,4979,99112,2579,105844,556,93988
epoch_83,uid_130761,41724,77795,3266,6237,2159,5792,6114,81385,107410,6305,47491,3275,7438,127152,83219
epoch_83,uid_52391,27592,63033,116136,2579,3275,107410,99112,47491,81385,7311,7236,6114,55765,1941,93208
epoch_83,uid_267242,3275,47491,26151,3266,4474,116136,73017,107410,4855,67073,93988,1941,6305,4963,32
epoch_83,uid_264440,81385,6684,4855,127152,4444,3055,38701,26550,67073,6237,7236,3927,70286,1493,1374
epoch_83,uid_113299,556,6731,26350,47491,83219,4857,2501,64930,7076,1641,6114,7236,79702,165969,73017
epoch_83,uid_87939,116136,17,7236,3918,49666,4474,63033,1941,6125,47491,118082,4979,93208,41997,33794
epoch_83,uid_277092,6114,7311,47997,2948,8610,57526,5826,8033,63808,67073,1176,93988,2919,4857,27592
epoch_83,uid_239551,112421,100106,3927,26550,5570,63033,93988,6114,3275,77795,7236,68194,1527,27592,1176
epoch_83,uid_182815,3927,83219,116136,107410,47491,77795,556,4855,32,1916,1176,67073,6305,6114,63808
epoch_83,uid_254394,116136,83219,107410,73017,3275,67073,127152,4855,63808,47491,6114,6305,556,26550,99112
epoch_83,uid_269446,80969,4411,92008,136562,7043,67073,26350,6163,26164,7034,159415,139106,8872,7888,180297
epoch_83,uid_146366,47491,63808,49666,67073,8033,118082,5792,55765,8012,6731,127152,33288,8958,2991,73017
epoch_83,uid_88729,3927,26151,112421,1374,6114,2991,2579,57526,7311,68194,47491,26350,7236,67073,6303
epoch_84,uid_128088,77795,7236,4444,93988,7728,98124,134184,2202,37955,3067,8951,67073,8012,6430,26974
epoch_84,uid_267455,85881,63808,93208,44788,26350,165969,6731,32352,49772,37955,2948,44864,5304,4680,4857
epoch_84,uid_73381,49772,4966,2159,165969,2550,64930,1111,6114,6305,3275,93208,269,5008,2108,2390
epoch_84,uid_117628,8012,63808,54001,44788,8610,4966,5008,33288,556,85881,6731,49772,118082,93208,1111
epoch_84,uid_21453,1941,44788,6430,85881,4966,63808,556,127152,6731,47491,1916,140110,5008,93988,8610
epoch_84,uid_229622,44788,26550,4474,5008,4680,33288,1111,6731,85881,8610,81385,26350,63808,49772,4966
epoch_84,uid_167368,44788,85881,48304,27592,33288,26350,118082,165969,5055,3384,5304,59141,6731,49772,909
epoch_84,uid_21772,26550,44788,1941,1111,85881,4474,556,49772,8610,1916,8012,81385,2550,909,3384
epoch_84,uid_176555,3275,33288,1916,85881,2499,5994,1941,1111,77795,55765,2108,105844,4680,36,6114
epoch_84,uid_166868,26151,1387,5994,2948,6684,63808,67073,1916,44788,5008,118082,3160,81385,55765,4966
epoch_84,uid_51695,44788,6731,6430,1111,93208,140110,1028,8012,85881,47491,4966,26350,63808,81385,55765
epoch_84,uid_282217,4966,2159,6430,4680,83219,5008,6114,4474,26974,85881,6684,1493,1028,93208,3652
epoch_84,uid_188391,4966,8012,63808,85881,2991,1941,44788,33288,26550,6731,5008,1111,909,49772,55765
epoch_84,uid_246431,44788,26550,1111,4474,99112,4966,33288,2991,118082,81385,3384,8874,5792,93988,2550
epoch_84,uid_92775,44788,4966,6430,85881,26550,5008,8012,49772,118082,2991,64614,6731,55765,8610,2948
epoch_84,uid_221239,44788,116136,1941,8012,4966,85881,7236,64614,5826,4474,4680,6731,1111,26350,6430
epoch_84,uid_148267,1387,63808,44788,85881,4966,81385,33288,140110,4474,1111,2550,26350,34528,49772,26550
epoch_84,uid_26118,6731,3770,95377,1111,1947,6327,7056,68194,85881,944,93006,64930,2948,26550,106220
epoch_84,uid_175652,44788,118082,556,26350,67073,57526,49772,2948,7236,5008,33288,1111,4966,63808,107410
epoch_84,uid_120855,26865,98797,962,7055,2654,99813,968,2996,26203,26208,4489,976,37384,1966,7056
epoch_84,uid_99370,47491,2654,44788,140110,6731,107410,64614,556,1111,1941,49772,26350,93208,4680,118082
epoch_84,uid_117610,8978,121169,59037,80463,3658,118244,118246,4649,3639,2043,79677,7034,2834,751,1897
epoch_84,uid_265869,44788,33288,140110,6731,909,5008,85881,556,8012,55765,1111,81385,8610,26550,1028
epoch_84,uid_199247,6565,26350,2579,5792,45028,74458,7944,6237,6303,1941,50740,105835,7155,100617,8930
epoch_84,uid_128947,116136,85881,63808,26350,4474,1941,37955,26550,44788,4680,4966,6430,26974,6731,3055
epoch_84,uid_194844,93988,64930,81385,111130,47721,3652,49666,5570,7062,2579,3770,63808,57526,556,6303
epoch_84,uid_58100,4966,99112,85881,44788,63808,6430,1111,26550,5008,6731,4680,8012,33288,165969,2159
epoch_84,uid_131556,6305,2579,2550,909,44788,57526,140110,4239,4857,63082,49772,1111,7311,2991,6430
epoch_84,uid_167980,83219,4966,8012,59141,1916,127152,55765,8610,116136,63808,34528,165969,4979,269,5055
epoch_84,uid_205977,6430,67073,2504,118082,1111,2991,4966,33288,1941,34528,8610,77240,27592,5485,2159
epoch_84,uid_99817,4966,127152,1111,5008,5485,8610,1941,85881,1545,33288,4680,6430,1028,26350,81385
epoch_84,uid_16287,3871,47491,1176,107410,26550,556,140110,37955,49772,909,5994,1111,44788,44864,4517
epoch_84,uid_192124,116136,4474,1941,81385,44788,2991,2550,2159,4966,85881,2390,6114,5485,5994,4680
epoch_84,uid_176713,44788,63808,1941,85881,55765,4966,8610,6430,26550,49772,6731,5008,81385,8012,1111
epoch_84,uid_130144,83219,107410,33288,909,1941,63808,6303,8610,4857,2499,165969,8958,1176,6731,8012
epoch_84,uid_132969,4966,49666,107410,48304,89343,6430,63033,5792,59141,8012,67073,63808,3398,6954,4444
epoch_84,uid_271816,44788,63808,8012,1941,1111,2579,85881,3384,4966,118082,556,5008,4680,26974,59141
epoch_84,uid_95564,4966,2159,1941,6430,44788,4680,8610,6954,2504,26550,8012,2390,33288,6731,105844
epoch_84,uid_28131,44788,63808,6430,4966,85881,27592,1545,8610,26350,49772,118082,6731,8874,6305,3275
epoch_84,uid_143440,6114,67073,3275,133645,165969,44788,6731,8012,83219,556,4966,269,59141,49772,26550
epoch_84,uid_208322,44788,26550,64614,85881,8012,6731,1941,556,4474,49772,55765,63808,4966,1111,6430
epoch_84,uid_75400,118244,4649,4704,4723,4868,104339,2654,4966,105844,2499,64930,8610,63033,5617,2202
epoch_84,uid_1049,8012,85881,44788,1111,5008,140110,4966,6430,26550,59141,1916,6731,33288,2991,556
epoch_84,uid_112436,127152,32352,1951,2585,7043,1545,949,2070,81562,1860,2401,106762,4802,34072,116161
epoch_84,uid_150562,81385,116136,63033,104339,90531,2159,5994,47491,40815,4444,44864,37955,6377,4966,95377
epoch_84,uid_214234,63808,83219,85881,1493,8610,44788,26550,556,49666,4474,5994,49772,4966,2550,6731
epoch_84,uid_238979,44788,4966,4474,26550,64614,85881,5008,8012,2991,99112,93208,47491,81385,127152,118082
epoch_84,uid_101768,63808,1387,7311,118082,44788,556,8012,2948,33288,5304,106762,26974,108729,140110,59141
epoch_84,uid_82109,27592,93988,6114,64930,180297,59141,106220,2504,3918,269,106762,6790,6430,93040,44864
epoch_84,uid_20804,4966,44788,6430,85881,4680,8610,5008,8012,6731,3384,33288,1028,49772,1545,118082
epoch_84,uid_10839,85881,2550,49772,2390,5304,3871,26974,37955,3588,5055,6954,57502,2108,44864,127198
epoch_84,uid_206194,107410,47491,26350,106762,2202,1941,7056,4517,34072,3055,64930,27731,4802,42351,25834
epoch_84,uid_187884,4966,5008,85881,44788,26550,909,8012,4474,6731,49772,6430,8610,1111,33288,4680
epoch_84,uid_165585,44788,85881,63808,140110,4966,6430,8012,3384,1111,5008,59141,8610,1374,93208,1941
epoch_84,uid_76559,136,2202,108729,47491,5390,3588,64930,269,79987,59141,6303,5165,42351,140110,26164
epoch_84,uid_89916,59590,106220,3384,2390,2931,4283,5055,63859,8970,44864,53956,26974,180297,6770,602
epoch_84,uid_200726,1111,6430,44788,909,33288,6684,26550,85881,93208,5055,8012,2550,5994,59141,5008
epoch_84,uid_244,63808,44788,4966,85881,4680,8012,6430,4474,26550,8610,5008,6114,81385,140110,93208
epoch_84,uid_220558,6430,92920,136,7236,156369,108729,59141,100617,2202,83219,2596,6770,6453,39444,45028
epoch_84,uid_250894,63808,4474,3384,85881,3871,556,49772,2390,8012,59141,8872,118082,48304,5304,26350
epoch_84,uid_169755,6305,81385,140110,1357,7311,6237,127198,101142,7043,105844,7944,2774,101962,5826,50740
epoch_84,uid_5275,99112,26550,85881,4966,1111,47491,93988,34528,49772,44788,4474,2948,33288,5008,118082
epoch_84,uid_275947,107410,26350,85881,1941,4474,64930,6305,34528,140110,90531,2108,2159,116136,180297,2991
epoch_84,uid_75629,6832,71135,3386,3379,70862,70932,70984,71033,3347,2929,3340,71468,71518,71550,71619
epoch_84,uid_114724,63808,44788,2991,1028,1111,8012,85881,4474,8610,5008,4966,6430,2550,93208,6114
epoch_84,uid_33249,6430,63808,4966,140110,44788,26550,47491,81385,5008,33288,85881,8012,4474,55765,1111
epoch_84,uid_247668,44788,556,1941,5008,1111,6430,49772,85881,2390,8012,1028,2550,57526,26350,140110
epoch_84,uid_194125,26151,4680,77843,34072,144138,6430,130576,57526,7062,94799,722,4919,2919,2396,8199
epoch_84,uid_63080,3384,81385,26974,5304,44788,59141,1111,49772,140110,127198,6430,31364,148667,37955,2159
epoch_84,uid_69627,1493,44788,26350,165969,8012,6430,6114,8610,5008,48304,4680,59141,4966,1916,96821
epoch_84,uid_30888,4966,5008,1111,63808,1241,8610,589,26974,85881,2159,111130,6430,77328,4857,44788
epoch_84,uid_71789,44788,6430,4966,1111,909,4474,55765,118082,85881,8610,8012,1028,6731,33288,49772
epoch_84,uid_101100,44788,85881,4966,8012,63808,6430,8610,81385,5008,6731,4474,93208,1111,4680,33288
epoch_84,uid_197753,102445,8732,1897,2131,25769,122922,25798,2499,7008,123,3077,55063,3267,3266,26172
epoch_84,uid_78389,44788,4966,85881,6305,556,1941,2991,116136,63808,49772,5008,8610,5485,33288,5994
epoch_84,uid_89665,4966,44788,1545,85881,118082,1028,4680,49772,8012,165969,4474,8610,64614,5304,33288
epoch_84,uid_78821,63808,909,8012,49772,556,2550,26550,8610,44788,6731,5008,1955,1941,2579,33288
epoch_84,uid_236194,3067,2948,2991,1545,63808,8522,4474,27800,116136,38384,47721,33288,85259,5485,2867
epoch_84,uid_82050,118082,90531,105844,105835,6303,34072,123,107410,26350,85259,136,112183,5015,4517,132480
epoch_84,uid_196953,49666,118082,26974,4474,556,1176,116136,111130,180297,7236,1028,1111,5792,55278,44788
epoch_84,uid_22821,1941,44788,81385,5008,85881,6430,83219,8610,26350,93208,118082,165969,26550,6305,909
epoch_84,uid_81822,5008,111130,57502,98,135569,44864,5055,53956,59590,2390,5949,127198,104339,3311,47721
epoch_84,uid_64366,63808,8610,49666,1941,33288,556,118082,54001,107410,3055,93208,44788,55765,2202,5008
epoch_84,uid_190418,5994,7056,5304,6770,180297,57502,3588,59141,3770,3598,42351,3055,108729,5485,3634
epoch_84,uid_246021,44788,5994,118082,98124,4680,6954,1545,3384,6731,49772,148667,2991,42351,64930,8872
epoch_84,uid_91885,44788,63808,85881,4474,8610,4966,64614,49772,1111,81385,55765,5008,6731,118082,8012
epoch_84,uid_212531,85881,44788,4966,8610,8012,4680,6731,63808,4474,2991,49772,1111,1374,1028,26550
epoch_84,uid_130761,85881,6731,63808,33288,556,909,1941,4474,4966,2991,8610,1111,6430,5008,44788
epoch_84,uid_52391,85881,44788,57526,1111,118082,26350,4474,556,6731,4966,6430,8012,26550,909,49772
epoch_84,uid_267242,83219,5008,4966,85881,8610,44788,556,6731,1545,26350,8012,27592,4680,6430,1241
epoch_84,uid_264440,1916,5994,5055,140110,85881,107410,1941,1176,93208,26350,8610,41997,5304,2550,4474
epoch_84,uid_113299,1111,33288,44788,26550,8610,49772,5008,111130,3384,148667,118082,2390,1028,3770,4966
epoch_84,uid_87939,26550,49772,5792,2550,8012,6114,98124,4680,59141,64930,83219,2108,26974,93988,57526
epoch_84,uid_277092,47491,4966,1111,93208,26350,6430,81385,8012,26550,556,44788,8872,85881,1941,33288
epoch_84,uid_239551,4966,2076,47491,1941,8012,6430,165969,2991,5008,140110,5792,63808,6305,3067,3384
epoch_84,uid_182815,6684,44788,4966,6731,1941,8012,85881,5008,1111,3275,49772,26550,8610,127152,909
epoch_84,uid_254394,44788,4966,8012,1941,85881,6430,4680,5008,2991,8610,6731,49772,909,33288,27592
epoch_84,uid_269446,1641,4325,56788,6961,7766,92498,1176,64930,5650,2774,140162,179881,1735,4424,2159
epoch_84,uid_146366,26550,85881,4680,44788,6430,3384,4966,5826,5008,140110,93208,107410,165969,6114,57526
epoch_84,uid_88729,1941,1111,27592,4966,8012,6430,4963,556,1241,127152,116136,44788,5008,5055,3918
epoch_85,uid_128088,95377,1493,44788,7043,4474,85881,57526,80463,34528,6305,8610,5792,44864,5008,85259
epoch_85,uid_267455,1545,111130,54995,6430,4517,34072,96811,5485,118082,106762,7236,93988,77328,57502,6021
epoch_85,uid_73381,8012,122882,1176,26350,27592,55765,59141,111778,93988,4680,106762,5485,57526,1241,57502
epoch_85,uid_117628,122882,1545,81385,4680,2159,26350,6430,105844,44864,55765,26974,5485,6305,34072,165969
epoch_85,uid_21453,26550,81385,5792,26974,1545,57526,2159,26350,93208,165969,8012,4680,34528,1111,59141
epoch_85,uid_229622,5792,26974,556,165969,122882,1545,93208,6430,8012,27592,2159,5485,118082,44864,406
epoch_85,uid_167368,5008,1545,5792,34072,8012,106762,122882,64930,63808,406,111130,7236,159415,2550,2159
epoch_85,uid_21772,44864,122882,6731,57526,5008,127152,6430,1545,6305,4680,406,26350,5485,118082,165969
epoch_85,uid_176555,47491,1545,93988,4239,5792,5008,7236,59141,5902,49396,49772,81385,8012,127198,26550
epoch_85,uid_166868,1493,127152,1545,2654,8610,26350,556,26974,4680,5792,4474,8012,406,26550,105844
epoch_85,uid_51695,1545,5792,127152,3055,122882,96821,2991,105844,1241,165969,118082,106762,4517,44864,26974
epoch_85,uid_282217,5485,556,2991,26550,54001,1545,49396,101142,77795,54995,57526,1241,140110,111130,406
epoch_85,uid_188391,6430,1545,118082,26974,2159,4680,81385,127152,122882,165969,26350,5485,44864,105844,3055
epoch_85,uid_246431,165969,26974,57526,8012,5008,2159,93208,48304,5485,59141,54995,27592,4680,7236,8872
epoch_85,uid_92775,1545,4680,27592,1241,2159,93208,44864,1111,57526,26350,5792,165969,122882,59141,105844
epoch_85,uid_221239,81385,57526,93208,122882,5008,8610,909,406,105844,44864,26974,1241,49772,106762,2991
epoch_85,uid_148267,57526,6731,5008,2991,6114,1545,3055,105844,3770,165969,118082,122882,93208,6305,4680
epoch_85,uid_26118,8012,84844,148667,1296,3634,7236,4111,6542,57401,2202,6305,1297,1274,99112,54908
epoch_85,uid_175652,55765,105844,5792,26974,93208,8012,85881,2159,6305,26550,8610,3055,106762,6114,4680
epoch_85,uid_120855,2398,58964,26674,101529,26699,101360,1350,26712,4342,101088,1361,4325,1366,4297,27134
epoch_85,uid_99370,1241,4966,26550,67073,5485,165969,1916,85881,2159,93988,122882,59141,26974,8610,5008
epoch_85,uid_117610,7176,90439,95175,6022,3125,6067,151455,6159,6163,3055,3002,62155,6184,2936,6235
epoch_85,uid_265869,26350,4966,93208,118082,6430,2159,127152,26974,4680,165969,105844,4474,1545,406,34072
epoch_85,uid_199247,52967,96314,8872,33288,3055,7387,3892,111130,53956,3241,163645,7842,2401,8362,1893
epoch_85,uid_128947,4720,105844,1545,34072,5008,406,3871,7236,59141,2550,3398,101142,8012,98124,47721
epoch_85,uid_194844,26674,7920,33288,5994,8012,3311,2931,49396,79702,4166,6107,8872,7075,6954,1028
epoch_85,uid_58100,81385,1241,34528,93208,55765,4474,1545,93988,909,34072,26974,7236,122882,49772,105844
epoch_85,uid_131556,8610,5792,105844,1241,1941,4966,93208,1610,1176,3384,106762,2159,3055,6731,26350
epoch_85,uid_167980,26974,81385,6430,4474,67073,1241,105844,54995,6305,26350,406,4680,4802,5008,108729
epoch_85,uid_205977,8012,49772,2654,57526,2076,3055,101142,26550,127198,106920,93988,105844,6114,44864,5008
epoch_85,uid_99817,5792,47491,118082,223,34528,111130,26974,44864,2159,73017,3055,4979,44788,406,1493
epoch_85,uid_16287,2390,1941,41997,57502,33288,26974,2159,118082,3634,3652,108729,49396,105844,34528,165969
epoch_85,uid_192124,106762,8872,165969,27592,26974,1241,57526,33288,3918,105844,93988,7236,1176,6430,59141
epoch_85,uid_176713,1545,122882,26974,5485,4474,1241,34528,6305,118082,4680,2159,44864,26350,57526,406
epoch_85,uid_130144,7311,70286,108729,59141,44788,3770,98124,3055,27773,6327,7236,93208,5902,1111,2159
epoch_85,uid_132969,8610,33288,98124,49396,1703,27828,44788,7944,2108,136,44864,3384,52967,2070,108729
epoch_85,uid_271816,1241,122882,6731,2991,5485,165969,44864,1545,17,3055,81385,34072,4474,49772,406
epoch_85,uid_95564,118082,5485,165969,1545,59141,93208,1111,34528,49772,26350,34072,44864,27592,909,3918
epoch_85,uid_28131,26550,5008,26974,44864,2579,4474,93208,107410,122882,2159,165969,111778,223,5485,34072
epoch_85,uid_143440,1545,5008,27592,34072,26350,6684,111778,105844,85881,6305,93208,55765,5792,8610,1176
epoch_85,uid_208322,81385,47491,1545,122882,44864,105844,118082,26974,4963,4680,106762,34528,406,57526,8610
epoch_85,uid_75400,85259,31116,47793,93988,1596,6237,63082,7034,6269,49666,140110,99437,3569,38701,26151
epoch_85,uid_1049,81385,1241,34528,49772,1545,122882,4474,165969,26350,2159,47491,93988,34072,63808,55765
epoch_85,uid_112436,104879,6684,72129,105835,3770,79677,118700,127198,112788,53956,55269,6749,6118,85881,70984
epoch_85,uid_150562,27592,8012,1241,49396,80463,909,3770,2550,47721,135569,52967,3384,4680,3341,165969
epoch_85,uid_214234,127152,81385,4680,6430,6305,93208,8012,55765,1545,26974,1111,6539,105844,108729,59141
epoch_85,uid_238979,165969,5485,1545,1241,27592,26350,44864,26974,6731,2159,4680,55765,106762,223,5792
epoch_85,uid_101768,6114,6731,3311,49396,81385,5008,96811,165969,4966,1111,6954,93988,1545,54995,49772
epoch_85,uid_82109,118082,5008,140110,4517,101142,49772,1545,3055,456,3398,98124,57526,3634,45028,6954
epoch_85,uid_20804,81385,26974,34528,1241,2159,26350,4474,48304,5792,165969,44864,59141,34072,93208,6114
epoch_85,uid_10839,34072,5485,59141,48304,106762,6327,5165,180297,77328,71464,6770,108729,7062,118082,111778
epoch_85,uid_206194,2160,111759,180297,45028,81725,140110,44864,6954,49396,1111,3588,57502,33288,105835,7062
epoch_85,uid_187884,81385,1545,26974,93208,122882,27592,26350,118082,55765,44864,57526,7236,2159,93988,3055
epoch_85,uid_165585,6731,118082,122882,1545,26974,26350,1241,105844,165969,57526,116136,4680,34528,49772,3918
epoch_85,uid_76559,111130,37955,168252,96314,5008,163645,136562,59018,2390,8767,37475,6021,1844,7075,134849
epoch_85,uid_89916,406,111778,135569,5902,27879,7043,5646,148667,1703,141544,74458,4489,108729,8927,5525
epoch_85,uid_200726,57526,4966,34528,1545,26974,165969,81385,118082,3770,5792,8610,4517,8958,4680,49772
epoch_85,uid_244,6731,1545,165969,118082,26974,27592,2159,122882,26350,5485,57526,44864,55765,93988,1111
epoch_85,uid_220558,98124,3892,7586,25834,95088,4474,116136,6743,2043,3384,6780,1794,59018,6731,3038
epoch_85,uid_250894,122882,6731,165969,4966,34072,44864,5485,57526,33288,406,3055,111130,98124,6430,5055
epoch_85,uid_169755,148671,66097,118082,57526,4649,3266,7759,2931,63808,6114,38701,127441,4776,6430,70208
epoch_85,uid_5275,44864,5485,26350,6430,1545,81385,26974,4680,93208,122882,2550,8610,2159,27592,1241
epoch_85,uid_275947,44864,4857,54995,33288,4966,6430,3770,406,31878,1176,26550,127198,3055,4239,1111
epoch_85,uid_75629,33410,8507,8530,97860,52042,3770,97311,97306,97280,96966,3881,3896,3898,52448,88837
epoch_85,uid_114724,122882,81385,1545,105844,26974,4680,6731,26350,2159,26550,118082,34528,5485,93988,57526
epoch_85,uid_33249,26974,105844,118082,93208,8610,1545,2159,165969,44864,1241,27592,49772,7236,2550,4680
epoch_85,uid_247668,8610,26974,6305,105844,5792,26550,1545,34072,4966,2159,1241,118082,6114,165969,6731
epoch_85,uid_194125,26550,4612,83219,49396,77328,2423,2076,89343,159093,151759,106220,63033,160980,106920,5826
epoch_85,uid_63080,4966,165969,54995,5792,4680,34528,3770,3425,42094,96811,6125,5994,4857,32352,111130
epoch_85,uid_69627,122882,118082,55765,556,5485,81385,127152,116136,2159,63808,27592,34072,93988,7236,85881
epoch_85,uid_30888,33288,8522,106762,1176,4517,5994,59141,5792,5485,3055,108729,2550,406,165969,3067
epoch_85,uid_71789,122882,5008,1241,2159,4680,1545,26974,57526,165969,93988,5792,27592,34528,105844,26550
epoch_85,uid_101100,1545,26974,55765,118082,5792,26350,1241,122882,165969,49772,44864,2159,34072,7236,5485
epoch_85,uid_197753,549,44864,61246,101962,2579,5525,63082,93208,8012,8872,117517,406,3822,96314,59590
epoch_85,uid_78389,3918,93208,81385,1111,106762,57526,6731,165969,7236,93988,1241,3055,34072,909,6430
epoch_85,uid_89665,26974,105844,2159,44864,7236,59141,6430,34072,5008,2550,5485,26350,34528,6327,106762
epoch_85,uid_78821,1241,1916,4966,122882,47491,4680,5485,93208,26350,3055,81385,1545,44864,26974,34072
epoch_85,uid_236194,5008,1111,6114,8012,57502,80463,42351,6954,4966,49772,3311,98124,93988,3505,4963
epoch_85,uid_82050,2359,2550,116136,6430,269,2948,7311,144138,140110,31193,3241,48304,122922,6114,3055
epoch_85,uid_196953,140110,4966,57502,57526,3770,6954,54995,6430,3266,5994,1241,1703,3783,127152,3505
epoch_85,uid_22821,4966,26974,63808,8012,1241,2550,105844,93988,3918,1028,48304,1176,3770,106762,140110
epoch_85,uid_81822,2159,26350,165969,6954,112623,6269,406,1703,54995,5485,132480,5994,4802,34072,77328
epoch_85,uid_64366,93988,63033,49396,47491,105844,4966,2159,59141,8012,57526,5994,2550,81385,165969,6770
epoch_85,uid_190418,57526,2202,27731,714,2504,148667,549,406,4034,106220,96811,6542,5646,105835,54995
epoch_85,uid_246021,6305,5792,406,5008,2076,4474,132480,106762,4966,3055,2159,26350,122882,93988,108729
epoch_85,uid_91885,6430,26974,1545,1241,93208,2159,165969,7236,122882,27592,26350,4680,57526,59141,93988
epoch_85,uid_212531,1545,5792,122882,81385,5008,6114,2159,27592,26974,34528,1241,59141,26350,6305,5485
epoch_85,uid_130761,44864,26974,118082,26350,111130,8012,93988,4680,2550,5485,105844,1545,122882,57526,148667
epoch_85,uid_52391,122882,8610,63808,5792,2991,105844,1545,44864,5485,3055,26974,1241,106762,3918,5008
epoch_85,uid_267242,122882,57526,26974,2159,81385,26550,165969,118082,2550,106762,6114,5485,33288,909,34528
epoch_85,uid_264440,5008,44864,63808,6430,34072,1545,6305,96811,105844,47491,6114,49396,406,556,127198
epoch_85,uid_113299,57526,1545,105844,8012,93988,5994,111778,93208,4680,54995,5485,3505,8522,42094,223
epoch_85,uid_87939,1176,3275,3770,165969,34072,26350,44864,48304,5485,5055,3055,140110,3067,106762,2991
epoch_85,uid_277092,105844,4474,26974,1545,111778,6954,106762,165969,6305,1241,5055,5485,48304,2550,5008
epoch_85,uid_239551,1241,556,67073,8610,81385,83219,6731,1545,44788,105844,118082,26350,4963,5485,406
epoch_85,uid_182815,1545,105844,26350,5792,81385,4474,26974,6430,4680,2159,5485,118082,1241,44864,93988
epoch_85,uid_254394,81385,1241,26974,1545,5792,122882,2159,118082,93208,55765,105844,165969,57526,44864,26350
epoch_85,uid_269446,3529,2870,104245,1961,7223,31116,25798,57401,3266,6184,4577,52967,69604,106766,6954
epoch_85,uid_146366,2159,7236,105844,26350,1111,1545,1028,26974,4474,34072,108729,44864,556,909,122882
epoch_85,uid_88729,4680,85881,93208,8610,49772,44864,81385,34072,106762,118082,26974,1545,111130,6305,55765
epoch_86,uid_128088,556,4688,2550,116136,406,3892,4919,63033,1545,41997,27731,47491,2390,4680,107410
epoch_86,uid_267455,59141,111778,105835,108729,3770,111759,127198,49396,27731,6954,5329,101142,2919,96411,5055
