,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15
epoch_17,uid_20804,82459,2729,1175,106100,5292,5782,1952,106918,55820,26662,7361,2918,2726,74324,1218
epoch_17,uid_10839,920,3996,7256,5292,3462,26662,1226,3910,260,4105,31658,7482,26614,293,954
epoch_17,uid_206194,79185,5690,1953,7482,91529,101,5782,8645,7137,81845,47152,4105,5292,8228,6170
epoch_17,uid_187884,3581,720,55276,1218,45081,82459,5292,7482,1257,88125,6350,8645,26614,8228,3476
epoch_17,uid_165585,8645,79185,69844,48780,89492,4967,1175,6170,5673,971,26662,1263,5292,8228,2726
epoch_17,uid_76559,79185,6787,91658,3462,307,33154,6620,914,2917,1298,3470,163134,3037,98491,8917
epoch_17,uid_89916,942,8604,74324,78162,3916,741,26614,6170,2249,2726,2644,4967,57669,2336,971
epoch_17,uid_200726,4967,1226,1219,106100,79185,26662,94959,55276,6170,3996,5782,81845,44191,2010,1220
epoch_17,uid_244,31410,1232,5292,8645,5782,2857,1500,3581,49272,1617,1267,44199,2918,6350,5060
epoch_17,uid_220558,3462,951,1090,5292,72720,2686,1931,4251,101,72226,1194,104374,5103,2726,33154
epoch_17,uid_250894,26662,8228,7482,2010,8910,8645,2857,55820,1291,50685,74324,106918,84152,3360,5060
epoch_17,uid_169755,2997,2729,778,34437,48780,3317,52281,6711,134853,1625,1617,3581,27878,319,82459
epoch_17,uid_5275,2729,1257,902,26662,319,7482,4967,1267,79185,2357,2692,2918,91529,5292,106100
epoch_17,uid_275947,55290,1963,89492,5292,3581,7482,45081,1263,117533,2951,3147,2300,8645,954,1223
epoch_17,uid_75629,5608,8254,142222,72720,89904,27002,2859,1028,2788,1125,341,83134,171763,1066,51931
epoch_17,uid_114724,7256,6170,1263,6016,106100,2010,48780,150548,5292,3911,7482,8645,6350,2951,26662
epoch_17,uid_33249,45081,3307,1278,5292,2951,293,778,1953,4995,7153,8645,3476,106100,94959,8228
epoch_17,uid_247668,6380,5292,1263,94959,3462,923,82459,971,79185,6170,7482,2857,52281,4967,106100
epoch_17,uid_194125,1228,44199,4406,1264,921,7099,6440,8604,71535,80906,741,1284,6724,3677,3676
epoch_17,uid_63080,2859,6170,85774,4967,81845,78162,954,2686,26614,1235,57669,79185,8645,2010,1952
epoch_17,uid_69627,7256,79185,892,8228,106100,2857,5292,82459,88125,4995,7482,2726,1227,3334,26662
epoch_17,uid_30888,4105,94959,6170,58559,8638,8228,1238,89492,1257,8645,6380,79185,508,1957,2357
epoch_17,uid_71789,7482,6380,3581,79185,106100,4967,50685,106918,4226,8910,1963,923,91529,5103,260
epoch_17,uid_101100,5292,106100,2692,1257,26662,3360,5782,6170,1080,2357,50685,2249,7482,954,4226
epoch_17,uid_197753,85774,31410,1208,8154,3360,1175,1147,82459,3246,53519,3996,55290,293,3548,6711
epoch_17,uid_78389,150548,924,55290,1254,27317,80489,55276,84152,971,48780,2729,3911,3360,7361,2249
epoch_17,uid_89665,4967,5292,7482,6350,26662,6170,3476,5782,79185,2857,106918,8645,33154,2336,1200
epoch_17,uid_78821,45081,3581,88125,89492,85774,94959,106918,40819,1218,8645,55276,2686,2857,4967,2951
epoch_17,uid_236194,6350,1258,2859,1257,52281,2857,6711,7939,720,55290,902,106100,3462,778,97938
epoch_17,uid_82050,3462,2249,30707,2731,91529,8154,319,6787,2729,82459,50685,1797,1125,6350,1265
epoch_17,uid_196953,106100,6380,177593,2951,720,6170,265,1219,2859,27317,150548,6350,114935,8910,7482
epoch_17,uid_22821,26662,5292,2951,971,7482,33154,3476,4105,1732,81845,4027,78162,94959,116797,3578
epoch_17,uid_81822,8910,5292,942,3062,1280,1249,1625,78162,741,1466,2761,6170,1957,122886,965
epoch_17,uid_64366,6380,5954,1218,1196,81845,3360,7482,8645,49272,48516,86347,5292,26662,6170,2951
epoch_17,uid_190418,3741,7256,1079,1845,33154,116797,2859,2357,971,1961,1247,52281,1090,109487,5292
epoch_17,uid_246021,6350,2729,31658,6380,40819,8645,1267,4967,1257,5292,1235,3360,971,150548,78162
epoch_17,uid_91885,69844,85774,971,79185,91529,1210,26662,97938,109487,8645,26614,2249,5292,2951,6170
epoch_17,uid_212531,8645,1963,3581,5782,954,80489,5952,106100,44199,3307,6170,3147,2249,106918,1232
epoch_17,uid_130761,4967,7256,6380,4226,79185,1232,1226,2729,71535,3147,1500,3949,91529,8645,8228
epoch_17,uid_52391,6380,1226,5292,2791,2951,78162,4103,48780,3996,106100,7482,4967,356,1500,81845
epoch_17,uid_267242,71535,106918,923,84152,33154,7482,4967,4105,293,7256,2686,3581,942,8228,26614
epoch_17,uid_264440,89492,45081,1089,800,1304,5673,1963,8645,1797,79185,40819,6380,26662,919,49272
epoch_17,uid_113299,94959,6380,3462,1080,4105,79185,971,6170,1175,2249,1944,91529,2502,1265,1500
epoch_17,uid_87939,82459,3462,30707,954,106100,1218,971,55820,8645,79185,58559,1219,78499,2761,965
epoch_17,uid_277092,150548,800,923,2859,88125,94959,5292,6170,3911,79185,3996,6016,2762,31658,26662
epoch_17,uid_239551,1226,1230,82459,7256,2729,44199,2249,3581,31658,3910,1235,106100,2686,5782,26662
epoch_17,uid_182815,49272,6350,6380,913,5292,1226,4967,2918,6170,903,1225,31410,30707,2249,902
epoch_17,uid_254394,2918,3911,1238,902,106100,82459,52281,40819,3462,6170,1175,954,31658,4967,5292
epoch_17,uid_269446,1298,2918,5995,1079,68157,4103,6242,1223,162,55276,5608,1732,1185,3911,527
epoch_17,uid_146366,1963,1218,2729,2791,924,1263,5292,2951,265,1200,47,44199,7482,106100,45081
epoch_17,uid_88729,1232,89492,8645,6170,3360,82459,106100,1226,44199,969,7482,72641,2762,4967,26662
epoch_18,uid_128088,3360,2917,49530,1219,61240,5782,6711,5903,61236,892,581,3551,2357,6016,3470
epoch_18,uid_267455,2857,8228,109487,3476,2010,954,942,7482,78162,2859,1247,4967,5669,1079,1258
epoch_18,uid_73381,50685,1219,78162,2726,48738,1175,115713,2357,163134,3741,55820,293,1235,1200,2686
epoch_18,uid_117628,3462,971,6170,8228,2857,44191,3911,2791,7482,6350,116797,1953,942,5673,3996
epoch_18,uid_21453,6170,5292,2028,800,49272,88125,106918,954,84152,2249,94959,1945,1953,109487,26614
epoch_18,uid_229622,3360,7482,6170,4967,2336,3462,1953,106100,1247,1206,44191,94959,3147,971,2357
epoch_18,uid_167368,88125,58559,84152,8228,48738,162,4967,2357,3476,7482,69844,4103,1219,91529,50685
epoch_18,uid_21772,2249,2762,7482,5292,26614,78162,6170,5673,5782,50685,3462,1957,55820,7137,954
epoch_18,uid_176555,5292,720,55820,1224,33154,4967,3897,1235,106918,6170,84152,1252,31658,101,163134
epoch_18,uid_166868,8228,7482,2726,101,5292,8645,2010,916,8604,78162,3360,3741,3911,971,2357
epoch_18,uid_51695,3996,3462,4967,1247,72641,3360,5103,1267,2249,4103,2859,1079,74324,5673,260
epoch_18,uid_282217,50685,3462,971,1175,745,1254,4027,2726,80489,6440,106100,2010,899,5782,1263
epoch_18,uid_188391,2644,50685,97938,89492,1224,2249,4967,5673,265,1265,6170,78162,954,2762,1175
epoch_18,uid_246431,4967,78162,3949,7361,2249,58559,778,5673,3462,3037,3476,1952,1235,2357,33154
epoch_18,uid_92775,3360,3462,2791,106918,6170,2336,4105,3911,50685,78162,1704,1270,356,4967,7482
epoch_18,uid_221239,1257,745,50685,106100,1265,5952,1957,720,2249,4967,81845,72641,8228,55820,6170
epoch_18,uid_148267,3462,48780,4967,1952,50685,741,969,6016,84152,942,5060,2357,4993,109487,5673
epoch_18,uid_26118,31410,109487,1963,1272,1244,1238,4967,4878,7482,3949,3581,965,101,1500,85774
epoch_18,uid_175652,2249,150548,1208,6170,1235,4967,81845,942,31658,2859,1272,55820,1732,3741,608
epoch_18,uid_120855,456,2917,103624,1147,1254,223,86347,1303,89492,6620,4406,1079,1249,134881,1248
epoch_18,uid_99370,6380,5292,5782,26614,1218,97938,85774,116797,7482,88125,89492,8645,2857,6170,942
epoch_18,uid_117610,909,2859,926,4427,307,3581,67087,5673,95167,71579,7137,3747,1296,112852,102666
epoch_18,uid_265869,1263,3462,6170,608,162,6016,106918,52281,50685,2336,6350,4103,116797,971,78162
epoch_18,uid_199247,47152,892,74324,78162,1252,52281,1249,4378,2859,6242,5890,915,101,163134,40278
epoch_18,uid_128947,80489,60069,2249,3462,3476,2857,720,3741,99114,78162,30707,2761,1235,3360,81845
epoch_18,uid_194844,6380,74324,33154,61236,78162,1797,2859,106918,17,150548,971,4102,60069,7482,965
epoch_18,uid_58100,3462,2857,971,3996,954,26662,2762,2357,3246,3360,4103,57669,4967,6170,81845
epoch_18,uid_131556,26662,5292,50685,7482,6350,7256,97938,1147,1218,30707,3360,48738,3462,1214,26614
epoch_18,uid_167980,78162,31410,55820,4967,1953,3462,6350,954,3360,1259,8228,78499,1952,6874,942
epoch_18,uid_205977,858,5878,50685,150548,4880,4967,1175,3360,2249,3462,3996,7256,6187,1208,1221
epoch_18,uid_99817,5292,5782,1957,97938,78162,3462,356,94959,919,48780,2791,91529,265,5673,1704
epoch_18,uid_16287,2857,26614,2951,5782,2686,78162,60069,1845,57669,1247,1265,1500,1259,111,2917
epoch_18,uid_192124,78162,1963,1500,971,1218,115713,2857,2859,106100,3581,1244,6170,2951,69844,79185
epoch_18,uid_176713,3996,78162,50685,7361,4967,954,106918,5673,2951,3462,924,2859,26614,47,2010
epoch_18,uid_130144,1226,8228,106100,79185,265,3265,3996,78162,1952,2183,26662,55820,1219,48780,954
epoch_18,uid_132969,31658,1845,581,3334,6242,915,971,6170,27317,3421,115713,2726,78162,3741,1957
epoch_18,uid_271816,69844,2857,8228,78162,4967,8645,7482,50685,94959,965,79185,1200,1210,1267,49272
epoch_18,uid_95564,2357,2726,2249,3581,109487,4967,81845,942,4995,44191,6242,4103,924,50685,74324
epoch_18,uid_28131,2692,50685,5782,1267,2249,5292,104069,60069,6874,969,44191,1952,78162,2857,2357
epoch_18,uid_143440,50685,3462,3911,8645,6807,6380,40819,3581,114935,5690,4967,49530,82459,2731,101
epoch_18,uid_208322,5782,58559,5690,57669,26662,7482,4105,8645,1267,4103,2249,30707,55820,79185,81845
epoch_18,uid_75400,1254,27317,58559,5890,109374,7482,969,1218,32,2117,581,51255,55052,99114,3360
epoch_18,uid_1049,81845,1226,7482,106918,4103,1219,1291,4967,942,50685,1208,2010,31658,919,1175
epoch_18,uid_112436,44929,5890,8228,6870,971,72641,47152,3551,3100,51091,2726,581,4857,1299,2917
epoch_18,uid_150562,179133,94959,942,3334,52281,89492,2731,163134,88125,45081,971,3910,1961,46578,1267
epoch_18,uid_214234,2249,4967,78162,50685,5673,2028,1219,4995,969,3360,69844,3462,3949,3037,2336
epoch_18,uid_238979,1257,78162,7482,6016,4967,6350,1952,1704,50685,44191,106918,101,3476,1267,2762
epoch_18,uid_101768,58559,4967,78162,7482,5782,971,2951,905,27317,177593,45081,3476,111,4103,1079
epoch_18,uid_82109,4967,5690,1249,162,3476,50685,5673,7482,2859,1957,81845,971,3897,33154,84152
epoch_18,uid_20804,2357,7482,5673,88125,6350,1500,81845,2857,48738,1079,5954,3476,2917,31658,608
epoch_18,uid_10839,6170,50685,2686,1263,104069,4967,8645,48738,942,2859,78162,1301,2249,5890,3551
epoch_18,uid_206194,4967,78162,971,3581,3462,106918,162,86347,58559,954,3476,6440,2076,97304,3360
epoch_18,uid_187884,80489,6170,902,4967,50685,2249,31658,1225,923,2857,55820,3462,2917,4103,2336
epoch_18,uid_165585,2357,1219,106918,50685,6350,7482,44191,106100,2336,48738,81845,3360,1278,44199,1247
epoch_18,uid_76559,5669,86347,3476,92535,6187,96588,50685,4105,1340,4251,8042,892,3507,88810,1845
epoch_18,uid_89916,50685,7482,1945,114935,4103,51255,162,69951,97304,7137,86347,938,778,5791,2917
epoch_18,uid_200726,919,88125,2857,49530,5673,26614,3360,5292,48738,2686,163134,5690,5669,2249,78162
epoch_18,uid_244,3462,78162,6170,7482,2357,5690,3996,4967,111,2336,2249,58559,74324,2762,26662
epoch_18,uid_220558,8645,6787,914,3061,3362,8910,7137,98491,1249,2357,114935,6170,8228,8958,117533
epoch_18,uid_250894,78162,31658,4103,3462,3476,6016,5690,1952,5673,1704,2917,111,608,2357,971
epoch_18,uid_169755,5292,4881,1303,31658,2644,1247,3462,916,1267,1957,4103,8645,26614,921,920
epoch_18,uid_5275,78162,4103,3996,150548,162,3462,971,30707,954,293,106918,720,8228,3360,2028
epoch_18,uid_275947,8228,971,44199,4967,6170,2859,50685,115713,7137,265,88125,942,7256,2010,26662
epoch_18,uid_75629,70293,2848,1542,7888,1301,5903,4033,56274,2189,48744,112290,74624,148881,120807,4443
epoch_18,uid_114724,800,4967,109487,88125,50685,2357,3462,162,5952,106918,6807,2917,78162,33154,4251
epoch_18,uid_33249,6170,4103,1175,3462,111,1219,26662,78162,5690,26614,162,30707,2917,1500,7482
epoch_18,uid_247668,106918,48780,8228,4103,55820,50685,3476,5782,78162,2859,1500,48738,5673,1267,2762
epoch_18,uid_194125,114935,2863,40815,720,3317,2920,6062,6170,969,1090,951,942,265,916,8228
epoch_18,uid_63080,30707,1247,33154,80906,3360,5690,106918,2357,50685,4105,6242,86347,4103,1957,72720
epoch_18,uid_69627,2249,265,55290,48738,111,78162,5673,1219,109487,3578,2686,942,3147,1945,26614
epoch_18,uid_30888,3996,50685,4967,78162,954,88125,6350,3462,3360,8910,163134,4102,2686,971,91529
epoch_18,uid_71789,55820,5292,6170,94959,3360,1270,2357,971,1953,5782,109487,78162,3996,954,111
epoch_18,uid_101100,79185,109487,2951,4967,1223,5673,78162,8228,971,969,2791,48738,6350,106918,88125
epoch_18,uid_197753,34437,5782,68954,78162,98491,1254,1302,6299,97913,5690,7206,3037,8253,3551,2797
epoch_18,uid_78389,4993,4967,6170,7153,104069,2791,78162,8604,1223,954,5673,51255,307,27878,81845
epoch_18,uid_89665,1225,94959,116797,1953,50685,1963,3360,971,58559,81845,1500,78162,4105,1952,8910
epoch_18,uid_78821,49272,6170,3910,104069,3911,1280,5292,7482,78162,3476,1265,2010,5782,50685,8228
epoch_18,uid_236194,8154,78162,1079,2357,3741,971,5292,50685,969,3360,57669,4105,2917,38061,33154
epoch_18,uid_82050,7137,6170,47152,4103,3037,1199,81845,265,969,1225,78162,915,3476,115713,4967
epoch_18,uid_196953,78162,2357,5954,3360,5673,79185,3741,33154,954,50685,1223,5292,7256,1500,2726
epoch_18,uid_22821,7256,3462,924,79185,4103,109487,8228,4967,2249,162,3996,6170,50685,2762,4995
epoch_18,uid_81822,2336,2726,177593,50685,115713,114935,969,892,74324,31658,3507,3198,101,3551,3476
epoch_18,uid_64366,5690,6242,741,78162,3462,7206,50685,2020,26614,969,1267,2731,58559,4967,33154
epoch_18,uid_190418,179133,50685,8254,48738,2644,6170,68954,942,2917,72720,54259,5903,163134,2686,6711
epoch_18,uid_246021,50685,3462,2357,741,954,7482,6170,48738,1270,2857,6242,8910,104069,2726,4995
epoch_18,uid_91885,50685,78162,3360,72641,8228,7482,2010,954,4967,1957,3996,1175,6350,81845,905
epoch_18,uid_212531,3462,8228,5292,26614,82459,2762,971,1263,49530,1500,3360,7482,1223,114935,4103
epoch_18,uid_130761,85774,50685,1175,2249,5292,150548,78162,7482,31658,115713,26614,3476,162,4995,5782
epoch_18,uid_52391,50685,3462,5782,2249,8645,6350,800,109487,2917,1270,106918,116797,30707,971,26614
epoch_18,uid_267242,80489,50685,115713,3462,2951,720,965,94959,78162,741,971,109487,162,265,2857
epoch_18,uid_264440,3307,971,50685,69844,101,106918,5060,2644,1218,3476,942,7482,88125,902,2951
epoch_18,uid_113299,6350,2857,78162,106918,5782,1952,2917,8228,5292,86347,3360,8910,942,3476,4103
epoch_18,uid_87939,78162,1222,50685,6350,2857,3996,5673,3551,1945,1200,4103,2791,162,4105,84152
epoch_18,uid_277092,4226,50685,2729,26614,2249,6807,4967,969,5673,2918,116797,3462,7482,1500,265
epoch_18,uid_239551,1224,106918,3462,79185,1219,293,4105,1232,2336,2917,1953,1213,48780,923,2857
epoch_18,uid_182815,50685,48780,1732,1267,4103,1263,2336,78162,2857,1235,2357,923,88125,2010,954
epoch_18,uid_254394,3360,2249,50685,720,6350,923,1732,78162,2762,106918,7482,1952,5673,116797,1704
epoch_18,uid_269446,1218,2859,53519,2731,161582,2357,127098,3360,50685,4027,3007,8910,3507,84152,1200
epoch_18,uid_146366,3462,26662,2010,55820,55290,6170,942,8645,79185,109487,4967,106918,2857,2357,1259
epoch_18,uid_88729,924,778,2249,3462,2951,1224,111,101,6350,2357,2644,1090,106918,48738,4880
epoch_19,uid_128088,78162,106918,1963,2542,7482,7256,1090,3741,97938,163134,1301,1079,8910,84152,50685
epoch_19,uid_267455,2726,1265,2917,84152,162,2644,2761,50685,104069,5890,86347,1235,106918,3037,48738
epoch_19,uid_73381,1952,2859,4103,4880,954,2249,1732,1500,1953,69844,4105,965,26614,104069,74324
epoch_19,uid_117628,50685,2357,78162,2917,2726,954,5690,31658,4103,2859,86347,26614,2761,5890,1235
epoch_19,uid_21453,6350,2917,971,1235,3462,965,48043,778,4880,2859,1175,48780,293,50685,2761
epoch_19,uid_229622,74324,942,2859,84152,106918,2917,78162,104069,954,57669,1301,50685,1267,8228,965
epoch_19,uid_167368,2917,265,49530,2859,942,3246,8910,57669,104069,76093,5673,74324,72641,965,117533
epoch_19,uid_21772,942,57669,58559,72641,33154,892,3741,4103,971,2357,2010,52281,3360,81845,1500
epoch_19,uid_176555,6016,78162,72720,27878,91529,965,74324,68954,81845,3476,2731,47152,104069,48738,4105
epoch_19,uid_166868,3462,50685,2762,969,52281,6170,104069,30707,163134,8910,1952,98491,4103,3317,1089
epoch_19,uid_51695,50685,58559,720,162,1175,778,48780,106918,7482,2731,4880,109487,163134,55820,971
epoch_19,uid_282217,2357,2729,52281,74324,8228,26614,2997,1206,6242,1219,162,86347,2300,2731,913
epoch_19,uid_188391,8645,942,4103,3949,94959,2357,2859,57669,6016,4995,2917,109487,81845,106918,33154
epoch_19,uid_246431,106918,2859,1175,954,4103,2917,971,50685,942,74324,969,4105,2791,86347,162
epoch_19,uid_92775,942,8228,7256,26614,33154,4103,74324,2357,5690,965,2859,7137,2028,2762,2249
epoch_19,uid_221239,5782,942,265,2357,8645,52281,971,954,2010,892,969,965,3360,2857,48043
epoch_19,uid_148267,78162,3360,971,55820,7361,115713,2726,2686,2917,88125,2249,116797,920,4103,965
epoch_19,uid_26118,1247,935,104069,74324,2318,1394,3476,1953,6787,47152,68954,1387,1280,6,106918
epoch_19,uid_175652,2357,3910,50685,720,26662,2731,2686,163134,2917,2336,162,2726,116797,1945,52281
epoch_19,uid_120855,1284,909,27002,48738,5890,6062,2333,27741,965,43396,1301,51080,1673,4235,1280
epoch_19,uid_99370,5952,50685,2917,3360,965,2249,1247,72720,106918,48738,1500,4880,78162,74324,1226
epoch_19,uid_117610,8910,6380,2731,34542,5690,91529,117533,1244,50685,2290,6857,163134,60904,5890,6187
epoch_19,uid_265869,778,26614,965,94959,2917,2357,2726,4967,69844,104069,6242,2859,33154,55820,1175
epoch_19,uid_199247,43396,942,2644,2010,61236,1192,2268,3551,117176,5103,2917,920,88810,3916,581
epoch_19,uid_128947,971,5292,2917,72720,3246,4103,2859,2357,1953,88810,48043,163134,127098,26614,965
epoch_19,uid_194844,5954,6440,104069,2599,7137,106100,2726,86347,83134,3681,1084,3037,1963,3507,122882
epoch_19,uid_58100,942,965,2859,293,2249,48043,98491,2731,969,265,30707,1500,69844,1291,581
epoch_19,uid_131556,2249,1500,1704,969,106918,44929,48780,2917,1952,81845,5782,104069,8910,265,33154
epoch_19,uid_167980,94959,6170,971,80489,97938,48043,2859,81845,2028,581,114935,3246,104069,4103,163134
epoch_19,uid_205977,3147,2010,2762,3741,2357,2917,26614,84152,1953,2951,88125,4103,78162,4226,106100
epoch_19,uid_99817,60069,1732,26614,8154,4967,7482,4103,2918,33154,2726,3037,69844,1952,81845,1199
epoch_19,uid_16287,4103,954,104069,3507,2010,117533,2249,49530,942,109487,5954,81845,6242,3462,2859
epoch_19,uid_192124,106918,49272,3360,26614,5292,942,5782,1219,5673,1952,4103,47152,49530,954,91529
epoch_19,uid_176713,971,1952,8228,1267,26662,4103,942,265,162,3360,48043,4105,3910,3476,3741
epoch_19,uid_130144,3741,1953,57669,4967,7137,72641,69844,49272,1500,942,97304,44199,2028,3246,3910
epoch_19,uid_132969,965,1288,112852,2917,127098,2010,102445,163134,4886,48738,33154,101,6787,2249,1199
epoch_19,uid_271816,162,2917,942,5673,52281,106918,2731,3476,971,2761,163134,1500,74324,2249,8253
epoch_19,uid_95564,78162,30707,920,49272,2859,26614,48043,2857,2917,86347,954,48780,2761,31658,581
epoch_19,uid_28131,965,2859,2686,163134,33154,5952,88125,293,127098,8910,48738,3360,5673,942,84152
epoch_19,uid_143440,942,2859,2357,923,1267,44199,179133,84152,965,26614,8910,106918,2951,2249,3037
epoch_19,uid_208322,78162,3462,88125,162,1235,48780,74324,1500,2917,608,50685,2357,8228,971,33154
epoch_19,uid_75400,2857,3819,1080,3037,5673,89492,33794,3275,7089,3910,942,4993,48738,3741,915
epoch_19,uid_1049,2731,2857,78162,892,2336,101,2357,26614,4880,80906,104069,2644,84152,47152,954
epoch_19,uid_112436,6807,69951,104069,6170,4103,5673,114277,1131,6242,116797,1929,63433,86898,127098,3007
epoch_19,uid_150562,8910,27878,50685,4103,5673,2761,7137,60766,3160,1280,954,1301,86347,61236,5903
epoch_19,uid_214234,2917,6170,8228,2010,971,508,1374,1199,7206,26614,4880,5292,115713,1732,942
epoch_19,uid_238979,4226,2357,1500,6170,30707,1210,8228,2731,2859,6242,84152,2249,3578,162,163134
epoch_19,uid_101768,74324,5690,50685,33154,954,91529,86347,942,8228,3507,4880,48780,2917,1235,4105
epoch_19,uid_82109,91529,3741,4103,111,1280,1625,6270,6062,2918,88125,6440,1244,5890,3910,104069
epoch_19,uid_20804,2249,942,162,3996,954,8228,3741,2859,1244,4103,1247,117533,3246,50685,3507
epoch_19,uid_10839,2917,965,2726,48043,117533,8910,5690,3949,86347,3246,5673,2761,4103,3741,2336
epoch_19,uid_206194,72720,581,942,50685,3551,1252,3910,52281,47610,969,5673,104069,74324,5669,5954
epoch_19,uid_187884,2357,163134,94959,2859,965,78162,8910,1270,48394,3360,106918,84152,1080,971,7361
epoch_19,uid_165585,78162,923,163134,162,88125,5690,965,2761,2917,33154,5782,72720,1280,109487,3462
epoch_19,uid_76559,80906,1227,8253,2336,909,2726,2644,3100,5890,3543,112852,115713,4262,581,1280
epoch_19,uid_89916,163134,47152,117533,30707,98491,33154,1246,915,2731,4880,91658,3246,4105,1244,44929
epoch_19,uid_200726,942,971,1263,2357,920,3949,30707,1267,8910,162,581,1080,2336,91658,1258
epoch_19,uid_244,106918,1225,2917,265,3476,942,33154,31658,84152,26614,4103,50685,5673,88125,162
epoch_19,uid_220558,8604,1953,50685,307,2917,7649,46578,162,2644,127098,106918,905,86347,48738,555
epoch_19,uid_250894,965,33154,2859,49530,52281,6242,1500,942,104069,69844,5890,48043,51255,2761,162
epoch_19,uid_169755,2726,2951,162,106100,3683,5690,74324,971,57669,27317,150548,1252,3246,79185,104069
epoch_19,uid_5275,942,8645,2917,52281,114935,2731,8910,48738,115713,2249,88125,1280,50685,2859,2857
epoch_19,uid_275947,5952,965,2917,1952,1222,5890,1288,2249,26614,3741,33154,293,3037,2336,1259
epoch_19,uid_75629,88129,2857,497,27846,86898,968,79702,52281,7218,7939,56715,43396,117176,83,2664
epoch_19,uid_114724,971,1199,163134,26614,942,2857,2762,74324,3996,1500,3910,2731,892,98491,48043
epoch_19,uid_33249,5782,50685,2357,88125,969,2726,971,265,74324,116797,2249,33154,965,942,3741
epoch_19,uid_247668,1210,109487,2249,2917,965,1219,1175,942,3507,162,3037,969,31658,111,2951
epoch_19,uid_194125,3551,1218,36,1466,3481,4641,1280,71579,50685,965,163134,1704,6380,104069,64930
epoch_19,uid_63080,1220,3246,5952,52281,74324,7482,4422,177593,1500,97304,1244,2644,6440,3741,1265
epoch_19,uid_69627,5782,50685,6170,2357,2859,71535,104069,60069,1288,106918,3462,162,72641,3949,1270
epoch_19,uid_30888,2857,969,117533,1265,69844,2917,2249,2726,84152,6242,4103,5292,3911,4880,48043
epoch_19,uid_71789,1267,74324,2761,84152,163134,26614,71579,86347,2731,969,104069,1301,942,1235,1223
epoch_19,uid_101100,2917,1267,4103,74324,31658,86347,942,2731,162,117533,265,8910,2859,94959,26614
epoch_19,uid_197753,69844,1232,6170,8370,1226,1953,4251,1204,892,307,1097,7482,1080,2249,49272
epoch_19,uid_78389,55820,942,94959,2859,117533,2857,3741,2357,162,2686,7482,965,581,1280,1288
epoch_19,uid_89665,942,8228,162,52281,3910,2357,4103,69844,923,265,2917,48738,3741,954,2726
epoch_19,uid_78821,2917,965,1175,109487,6350,2726,923,2731,55820,942,2249,112852,971,4105,2357
epoch_19,uid_236194,104069,5782,741,84152,26614,892,166643,47152,4103,109487,905,265,5954,48043,915
epoch_19,uid_82050,1249,106918,104069,3897,5292,2859,1223,1258,1953,1952,1387,111,1270,3100,3007
epoch_19,uid_196953,106918,1175,800,965,3507,5782,104069,1080,1952,26662,2917,74324,162,1079,8228
epoch_19,uid_22821,1254,2357,965,942,26614,2917,55820,1500,1945,1221,114935,2731,1247,2010,104069
epoch_19,uid_81822,4103,2357,581,33154,104069,4880,163134,2731,127098,6440,920,5890,7137,3037,8254
epoch_19,uid_64366,85774,2357,106918,79185,265,1080,2249,1247,942,2859,1235,1963,4105,965,307
epoch_19,uid_190418,4880,965,74324,4422,112852,170705,8910,1185,47152,3421,5954,2288,3671,1280,104069
epoch_19,uid_246021,8228,26614,923,2686,2644,163134,2336,2731,26662,74324,4016,117533,86347,4880,33154
epoch_19,uid_91885,2859,88125,2357,162,942,74324,2917,2857,2731,965,163134,4027,5673,52281,106918
epoch_19,uid_212531,2917,50685,942,3996,3910,1200,81845,69844,1199,1267,7137,163134,2859,1247,111
epoch_19,uid_130761,2731,6170,2917,3578,88125,902,1219,942,26662,5690,1200,68157,117533,4105,72720
epoch_19,uid_52391,8253,6170,2859,2357,942,7361,954,3910,44191,84152,163134,162,74324,2857,3360
epoch_19,uid_267242,2726,2859,2917,3910,117533,4226,74324,48780,2357,4103,68157,1235,2731,88125,8604
epoch_19,uid_264440,78162,55820,1222,265,162,2357,5292,1090,4105,26614,86347,954,3360,1952,7206
epoch_19,uid_113299,1953,49530,3741,1945,2731,163134,1267,74324,7482,69844,81845,1235,2761,48043,117533
epoch_19,uid_87939,2917,2249,31658,4967,26614,33154,8910,2726,2859,114935,3741,117533,6874,3037,2336
epoch_19,uid_277092,2010,6242,81845,920,5690,2644,106918,33154,2917,4251,942,78162,5782,55820,1090
epoch_19,uid_239551,33154,26614,3037,6170,965,44191,942,5690,8228,4103,50685,47610,115713,2542,8645
epoch_19,uid_182815,919,3462,7482,26614,969,1175,608,3360,971,86347,74324,3910,2791,965,2726
epoch_19,uid_254394,162,8228,4105,3910,971,942,163134,965,109487,91529,58559,4103,2859,33154,3476
epoch_19,uid_269446,33154,1147,6003,1301,5673,1216,47152,27878,1945,2502,1333,2761,1267,117533,34153
epoch_19,uid_146366,26614,1235,5782,88125,74324,162,116797,31658,4103,50685,1267,971,3476,84152,49272
epoch_19,uid_88729,1199,3037,942,51255,2336,2761,265,5673,1247,2857,8228,104069,8253,48394,6242
epoch_20,uid_128088,2859,2726,1263,2731,6062,1247,6787,47152,942,114935,115713,48780,44191,965,72641
epoch_20,uid_267455,4251,52281,26614,971,5690,33154,30707,1244,111,741,3741,965,581,163134,1957
