,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20,top_21,top_22,top_23,top_24,top_25,top_26,top_27,top_28,top_29,top_30,top_31,top_32,top_33,top_34,top_35,top_36,top_37,top_38,top_39,top_40,top_41,top_42,top_43,top_44,top_45,top_46,top_47,top_48,top_49,top_50,top_51,top_52,top_53,top_54,top_55,top_56,top_57,top_58,top_59,top_60,top_61,top_62,top_63,top_64,top_65,top_66,top_67,top_68,top_69,top_70
epoch_48,uid_128947,974,1415,7386,3260,151455,26386,8607,145150,5072,72011,5526,2442,5896,6510,69830,55031,58347,53550,4611,113453,99910,82463,65596,45210,93272,165603,6617,1123,1570,33421,120474,25901,73321,7926,26256,5717,4122,831,26258,2558,3175,1671,113642,7414,1571,4863,127124,141688,6882,41831,38198,2577,7002,52321,110603,5272,77854,167036,134680,7250,357,959,4586,60806,7396,134248,78633,116905,4826,49220
epoch_48,uid_194844,145150,32011,73321,120474,5752,58347,184,86628,55851,2573,4661,4122,45210,4826,81784,89170,3963,116905,78349,117192,27882,141397,52321,110039,70206,300,7002,113642,93563,3776,4301,2585,4256,88127,1759,2168,6947,26386,974,26398,67665,1184,157270,127206,2558,106540,134680,179819,1415,1413,7771,126090,7179,26256,38198,5265,159451,4089,128520,4351,25771,124859,151455,2212,59143,84847,261,4164,71135,72011
epoch_48,uid_58100,26386,5072,5896,8607,151455,974,73321,179819,101741,111443,71619,72011,102720,45210,25901,78633,2237,53550,165603,82463,127124,7006,5237,167036,33421,36535,3527,3281,1415,6510,27905,7414,89678,120474,1642,25891,3260,7792,831,3375,5717,2442,25923,2577,62792,3964,26529,88954,567,59985,8928,7009,65126,3175,110603,141688,94150,89090,112087,7396,1123,4179,47274,8131,93272,126090,5526,7171,58347,4611
epoch_48,uid_131556,151455,45210,932,5072,71619,26386,1642,974,8607,53550,7006,78349,6510,112087,116905,44204,179819,78633,112171,3281,6882,8131,5120,171491,26256,3515,33639,956,86628,5896,56060,33421,5647,8738,4223,64701,73321,89090,3929,6772,7396,127124,50794,72011,36535,99910,27905,1415,6643,26842,59985,7009,8376,7002,82463,111443,25923,60806,110603,2577,5237,157270,145150,4826,567,58490,8273,3375,40870,7771
epoch_48,uid_167980,26386,2237,6772,5072,7033,3094,45210,165603,33639,8607,151455,2442,57147,73321,53550,27792,25901,102720,5237,82463,103755,568,7006,179819,102194,78633,93982,1759,27905,47274,8512,3929,74916,89678,72011,974,3281,3375,1913,58347,177763,7396,567,59985,81784,5717,7306,3175,33421,25923,2796,25891,69027,6510,126090,122888,1415,2577,1399,31225,5206,84414,127124,141688,7934,118246,27815,8131,31770,956
epoch_48,uid_205977,53550,1103,2066,73321,26386,5333,670,5237,116905,160954,1785,157270,568,7889,33639,4611,5896,89678,2237,6772,81784,7006,3214,27815,122888,27706,56060,5072,272,60382,4570,82463,27155,102194,45210,25901,62792,974,1421,78633,7143,6339,27792,1415,1570,7009,2314,8607,25923,167036,56274,4302,180985,25891,4557,567,41831,26116,7934,3260,53129,89302,6265,3149,7625,72692,1399,8273,27838,58490
epoch_48,uid_99817,26386,45210,5072,73321,5896,82463,6510,33639,151455,7143,102194,111443,7006,165603,8607,2237,2061,5237,932,1642,3214,974,25901,53550,4863,5120,89678,6772,4611,3260,40870,2442,84414,1759,112087,567,7009,7386,78633,3281,6927,25891,32011,116905,1255,3375,7934,1415,59985,3929,167036,72011,127124,179819,110603,3964,74916,8928,49284,101741,2582,2577,47274,7414,145839,58347,70206,89090,7792,33421
epoch_48,uid_16287,5072,116905,58347,78633,7006,72011,4826,32011,68536,4354,2442,41831,88954,27905,2237,7990,3175,2585,5237,73321,157270,1095,21,45210,6772,101741,89678,5896,77854,183619,96367,151455,6446,96467,3964,89170,6510,7289,88812,60806,5364,34246,62792,4122,26554,83059,974,7771,8131,7414,27461,1123,7625,2187,8607,78349,91626,102720,33421,5272,8609,142598,638,26386,136447,167018,1415,1399,61394,165603
epoch_48,uid_192124,8607,26386,7386,45210,73321,151455,974,5072,82463,44204,7006,32011,110603,1759,7749,6510,53550,25891,71619,179819,99910,567,5237,5120,3929,72011,69027,102720,145150,165603,2577,167036,78633,89678,3527,7306,33639,94841,136447,5406,7396,127124,25923,40870,3175,59985,1415,81784,145839,104218,3964,831,77854,5238,7414,956,5937,6776,116905,3281,4863,33421,7143,3375,6772,7792,6617,65126,177763,49284
epoch_48,uid_176713,26386,5072,8607,151455,82463,974,93982,1759,71619,73321,5896,7749,33639,99910,2237,6510,25901,102720,53550,101741,3281,45210,7006,165603,74916,5237,72011,78633,36535,141688,84414,8512,1642,5898,179819,27905,1415,59985,3260,89678,7792,127124,831,2577,33421,7414,5717,167036,567,4179,3964,3375,2442,956,7396,3929,110603,88954,136447,25891,3175,157270,60806,62792,26258,7009,6617,5526,7934,53919
epoch_48,uid_130144,45210,151455,26386,1759,5717,84414,5237,53129,3281,7006,8607,98797,77629,68536,25923,60806,5072,113453,6963,8609,116905,102720,7306,7143,73321,974,71619,27905,53550,72011,33421,102194,110603,96150,6510,183619,58347,64701,6446,78349,8928,77854,179819,25891,82463,7934,3149,40870,2766,6772,136447,5206,166635,3810,5085,1399,5120,127124,7009,1570,112087,7990,41831,7942,99110,62792,47117,50794,2796,932
epoch_48,uid_132969,1759,1356,45210,73321,59985,107312,87298,39768,37853,5896,7306,36535,142507,58347,53919,5647,8738,4943,3214,3367,26386,26842,89678,49284,5237,6776,26084,5752,4695,3200,64701,86628,131080,108156,31225,65596,7009,2363,179819,8838,3175,171491,96373,89090,7414,95175,567,3749,2083,127124,71619,33421,70206,26398,2442,25923,8607,91653,2061,48082,959,2071,5238,6040,831,8460,5140,5085,59995,171315
epoch_48,uid_271816,5072,26386,151455,974,8607,179819,6510,101741,73321,45210,1759,7486,71619,5896,25901,141688,5898,7386,3260,53550,1415,82463,98797,102720,3408,3367,60806,7792,111443,33639,94150,6772,112087,127124,59985,7171,5237,2237,7414,7006,5717,165603,78633,110603,27905,831,6617,956,33421,5206,62792,36535,89678,3964,126090,2577,58347,7250,3375,1399,7926,167036,4945,93272,6561,5526,47274,567,25923,2442
epoch_48,uid_95564,5072,26386,33639,53550,151455,7006,73321,2237,974,82463,6772,86880,45210,932,165603,272,1759,25901,40870,89678,116905,8607,102194,33421,31225,36535,27815,568,6510,59985,1399,27311,3375,1642,5120,179819,2066,6617,3260,85788,5237,956,167036,6446,5647,25891,3367,77854,136447,81784,1671,7396,110603,127124,357,72011,53129,25923,157270,89170,72692,7143,88127,62049,141688,5937,5717,2314,7926,1415
epoch_48,uid_28131,5072,8607,26386,974,73321,151455,165603,74916,71619,6510,25901,45210,82463,102194,157270,7386,27664,53550,141688,7006,32011,1215,78633,103755,6772,59985,99910,179819,1759,102720,1642,3260,7934,33421,956,1415,84414,3375,27905,81731,2314,110603,3175,2442,25891,89678,31225,5206,7414,6561,36535,7171,60806,567,5717,3281,69027,5237,7009,7306,7143,3964,7926,1255,127124,1123,112087,88954,145150,7771
epoch_48,uid_143440,5072,7943,6510,179819,2757,71619,2237,7386,8607,956,48660,151455,141688,7143,7006,78633,2442,72171,101741,144482,36535,831,3260,1123,41831,6617,69830,89678,82463,4611,5937,3281,7250,974,77854,53550,6927,126090,25901,6561,567,27905,49284,1255,116905,25891,1415,7414,5717,81784,3167,3175,33421,62792,127124,5237,7171,3375,26529,2066,4498,85131,4179,165603,1678,7002,2187,5912,3408,5526
epoch_48,uid_208322,5072,26386,73321,8607,2237,78633,82463,151455,25901,40870,141688,33639,53550,165603,45210,1759,6510,7006,102720,55031,5237,7749,59985,974,27905,6772,3175,71619,116905,74916,3260,89678,3281,157270,5170,3214,84414,4179,179819,110603,177763,7396,5717,126090,956,6617,167036,50794,127124,3527,1642,77854,72011,3929,58347,119155,93272,33421,38198,567,1415,357,86880,1123,7792,4945,122888,88954,4956,7009
epoch_48,uid_75400,6558,52321,188,27664,1343,4912,4695,4354,95175,4122,50800,131080,94841,8460,3527,3367,60760,1748,1759,89678,70206,2760,2106,2355,8838,4541,7306,112087,116905,6232,61678,41831,82169,109740,114762,2441,8131,5873,7617,100363,4302,3214,7009,45210,4815,87192,974,5891,84116,25901,74156,2577,26241,270,4126,91653,1600,6772,567,1671,1255,2071,8447,26302,3678,89170,3776,7841,62374,2066
epoch_48,uid_1049,26386,5072,974,8607,7749,151455,73321,6510,82463,53550,6772,45210,1642,71619,99910,8512,7006,2237,5237,78633,141688,84414,179819,3408,2442,101741,7414,1759,33421,27905,5898,102720,72011,1415,831,3260,7792,2314,5206,110603,2577,88127,116905,59985,85131,165603,126090,7396,89678,1399,1123,3375,5526,167036,7990,88954,7143,127124,3281,956,7934,8609,5717,5170,26529,77854,26258,157270,141890,60806
epoch_48,uid_112436,183619,3214,73804,31225,26386,2436,27664,26842,116905,2655,71619,34246,145839,50800,7934,7238,87192,2802,26398,89170,31705,6232,131013,8447,127206,179819,4029,5637,7990,55245,100108,84847,96150,240,4595,6639,27815,7761,1350,61255,50703,8738,166024,90266,177763,37731,6963,5272,45210,65126,2334,33639,161127,8225,99415,94985,61678,53550,46865,78729,4962,5550,3678,81791,58146,270,7792,57949,8949,27338
epoch_48,uid_150562,44204,5221,116905,73321,32011,8376,5333,89090,7936,5272,2585,59995,45210,7943,4354,5896,70206,3776,50245,3175,157270,78349,26386,5072,4301,3094,4912,5937,7250,8607,64701,1759,3367,69640,1415,113642,81731,62792,26842,2442,52321,6510,68536,65596,88812,4826,4661,4815,27905,4498,7006,261,3811,5406,89170,88954,36535,6335,78633,111443,110603,74916,102720,5647,7926,956,108188,168122,124859,31225
epoch_48,uid_214234,8607,26386,1759,78633,2237,49284,165603,25901,2071,53550,6510,974,82463,27905,53129,45210,151455,956,89678,88954,5237,5072,3175,141688,567,1399,1728,93982,2796,7006,8131,3929,3375,25891,2442,71619,77854,7386,1123,7143,33639,3281,179819,110603,25923,4945,50794,33421,3260,8928,5647,68536,84847,27461,7414,112171,27815,3367,59985,32011,26258,62374,3964,89090,8512,72171,7617,60382,7990,127124
epoch_48,uid_238979,8607,26386,974,151455,5072,73321,71619,25901,82463,33639,102194,2237,53550,6510,45210,2757,78633,7006,165603,99910,27905,102720,74916,64701,5896,33421,3281,3260,3214,1759,59985,5717,141688,3375,101741,7749,81784,179819,3527,167036,32011,69027,88954,831,25891,956,3367,567,47274,157270,7771,116905,84847,62792,110603,72011,89678,126090,1415,7414,7926,93272,5937,85131,2577,1123,7990,5898,3929,7171
epoch_48,uid_101768,5072,116905,59985,3175,33639,145839,5898,165603,5717,2442,157270,974,7990,84414,102720,1759,53550,78633,7006,145150,7942,45210,7749,1399,2061,151455,1674,8607,112087,7143,4956,2760,3281,956,6617,3527,4611,8928,84116,179819,111443,6466,3776,50794,40870,5237,8225,122888,100108,25771,25891,3260,32011,89090,6561,6643,6510,1415,50245,4122,2330,49220,73321,7009,5526,31225,99110,120813,110603,141688
epoch_48,uid_82109,5072,6510,151455,73321,113775,8607,2585,932,33421,110603,26258,7289,34246,3167,1413,45210,102720,141688,1759,2442,61132,5364,8609,33639,26842,7006,69830,88127,72011,1415,94150,58306,62374,99110,96612,94469,118246,86880,25797,7792,157270,5406,5647,60806,8841,4498,134680,31225,83059,1123,4611,5170,38198,5937,165603,6617,72171,7055,5637,105213,7934,3175,4586,72692,6776,3149,5237,1678,25812,6339
epoch_48,uid_20804,26386,8607,151455,5072,974,82463,165603,33639,53550,45210,2237,25901,73321,1759,71619,6510,7006,179819,101741,72011,2442,5898,3281,78633,3260,7414,7792,8512,141688,177763,1415,5237,167036,33421,3964,59985,98797,93272,89678,69640,956,27905,5717,567,1399,1642,4179,2577,1123,4611,7396,8131,7934,3929,110603,116905,127124,2796,157270,3375,4351,62049,7990,62792,7171,94150,8738,25923,47274,112087
epoch_49,uid_128088,99996,6466,58490,6510,98243,127204,7055,988,3375,69529,90057,4956,8273,88127,94985,7486,7926,188,63676,44849,3118,3295,111732,84847,6663,2700,27815,4029,48660,114678,5794,8609,65685,120813,89302,70932,146040,25943,6183,4319,4157,88812,4912,1184,4733,5937,270,1695,96367,165603,94150,5406,4089,35836,93980,27646,47117,95105,108156,5364,65142,6639,96467,60126,112006,4021,73344,25901,60806,158260
epoch_49,uid_267455,44974,2243,127204,81417,2700,44849,5364,59985,65685,36708,77854,6466,81784,126090,116905,53919,108156,1271,25771,42738,2066,38198,1621,5891,114678,973,5051,6183,111732,98243,27461,143657,3837,26256,7573,27604,1399,94985,4274,4661,1695,93272,37475,89302,3167,4745,8841,25899,3776,90057,25923,2427,6663,1180,73804,146040,73344,99996,4586,2187,2137,105037,7926,76173,2048,6714,167018,26842,102819,7942
epoch_49,uid_73381,2243,81417,44974,6466,98243,6617,5238,112087,89302,2736,2066,27604,65685,7055,7573,2582,8131,127204,120813,5937,88127,84847,124859,34198,25771,108156,141688,60806,7936,69830,6446,96467,4089,143657,4945,6663,7990,8273,1695,4029,27646,127124,144482,70932,7250,50245,4661,2427,4912,4733,1621,48660,26256,114678,90057,1302,118246,5364,638,99996,94469,27815,5051,5891,37475,6027,184,8752,60979,48982
epoch_49,uid_117628,2243,2700,81417,127204,44974,6466,2066,7573,183619,70206,7055,6663,98243,108156,1307,77854,567,65685,7942,42738,5364,25771,7771,93272,6882,8273,53919,89302,44849,143657,4029,4661,58347,60806,59985,5526,72171,4089,141890,1695,88127,4945,27604,50245,2736,27646,48982,167036,1621,7936,4826,5937,7250,831,94150,4695,26842,124859,62374,1913,6027,114678,122888,973,8752,26256,5891,48660,70932,85016
epoch_49,uid_21453,2243,2700,81417,44974,7573,6466,127204,1671,2066,183619,86628,5238,65685,108156,6663,69830,567,98243,89302,112087,88127,5364,1307,7771,7942,2736,141890,4945,25771,44849,42738,6882,84847,145150,1621,72171,143657,5526,93272,169764,26842,4661,37475,4029,26256,27604,7990,111732,4089,8273,4695,124859,7936,96467,5937,48660,4301,7250,3776,94150,50245,8752,48982,1271,62374,6027,1695,27646,6446,5406
epoch_49,uid_229622,2243,4351,2700,183619,7573,44974,81417,6466,69830,127204,1671,2066,5238,70206,6882,81784,7771,567,60806,7396,98243,48982,6663,65685,108156,5364,89090,44849,25771,1307,58347,5526,112087,7942,1695,4029,88127,116905,42738,72171,143657,4945,8273,145150,7002,70932,27604,1621,141890,89302,7936,7250,134248,5937,6027,89170,114678,37475,3118,85016,27646,1271,973,6335,7261,1302,4089,124859,7990,96467
epoch_49,uid_167368,183619,7573,2243,108156,36708,7055,6882,7936,7002,4029,124859,3281,5364,59985,88127,169764,127204,44974,956,1913,4695,36535,1759,4661,3118,1695,27604,3837,144482,99996,6446,77854,8609,4733,98243,26256,93272,65142,61394,88954,4943,5238,1161,76173,65685,134248,6232,102819,161127,1674,3155,2900,50245,45506,4089,60979,1621,56156,44849,5021,108078,4679,143657,1180,90057,8752,5794,4815,27461,105037
epoch_49,uid_21772,2700,2243,81417,127204,81784,6466,44974,1671,108156,7055,69830,98243,2066,5238,86628,183619,60806,6663,7573,88127,42738,141890,89302,5364,7942,145150,65685,1621,25771,70206,4029,1307,4089,116905,53919,4661,77854,167036,27604,37475,93272,72171,3167,26842,7990,26256,143657,7250,8273,27646,44849,5526,89170,973,1302,6446,1695,124859,8609,8752,4695,50245,134680,4301,2187,2704,96467,62374,6714,3118
epoch_49,uid_176555,2243,6466,44974,4029,48982,183619,1271,5526,65596,5364,65142,89302,8273,44849,26256,98243,3260,127204,4956,7414,59143,69830,167018,4733,7055,1695,1255,99110,973,33421,5170,5021,76173,25771,4661,7942,2066,60979,5238,127124,58490,7926,638,8841,144482,131080,179401,3295,4301,7261,90057,7573,6446,1180,96966,37475,146040,94150,6639,4912,26842,3837,1621,114678,956,157270,48660,96150,359,5406
epoch_49,uid_166868,2243,127204,6466,5406,2066,4956,5896,6663,1671,65685,7055,1415,27604,7573,6617,143657,183619,86628,42738,5238,5937,44974,188,48660,27905,110603,108156,2700,2736,25771,145150,26256,60806,27646,4863,5364,4089,6446,1271,98243,26084,70932,7171,141890,58347,185425,169764,26554,111732,55031,141688,4733,104218,2704,146040,84847,96467,44849,8273,1642,124859,88127,4570,94150,53129,93272,1695,5051,113642,4029
epoch_49,uid_51695,2243,2700,81417,6466,44974,7573,108156,8928,4945,183619,89302,7942,127204,65685,2066,53919,72171,5051,25771,116905,8273,5364,26842,127124,4826,6663,7771,143657,4089,88127,44849,27604,7250,1621,98243,89170,4661,4695,145150,167036,4301,33421,1307,58347,6882,4029,6446,7261,114678,37475,7002,59985,85016,157270,60979,1695,77854,6335,76173,567,73344,94469,1271,8752,3118,6027,48982,169764,42738,7936
epoch_49,uid_282217,2243,5238,7573,86628,6663,98243,127204,44974,81417,179819,145150,112087,116905,7771,60806,3281,7055,6027,119155,1307,70206,27646,84847,567,5406,59143,4029,36535,2577,71928,7990,37475,44849,34198,973,143657,27604,25923,8266,65685,7250,2061,1695,6232,48982,25771,144482,8273,6466,65126,4733,99110,63222,72171,141890,270,4301,85788,83059,6446,50245,61394,7926,3408,113642,27905,7936,108156,185425,5311
epoch_49,uid_188391,2243,2700,127204,81417,1671,81784,6617,44974,6466,7055,183619,2066,7573,6663,5364,112087,5238,65685,98243,70206,116905,4029,25771,53919,8273,108156,42738,89302,7942,7990,72171,145150,5526,4089,88127,7771,69830,27604,60806,26256,27646,169764,3375,7936,2736,4661,136447,70932,1695,1621,7171,141890,37475,8131,6446,5937,2704,58347,7250,5406,44849,6882,143657,61394,2187,62374,144482,26842,973,1271
epoch_49,uid_246431,2243,2700,81417,44974,2736,5238,7573,2066,86628,69830,65685,7771,98243,188,4945,127204,84847,6466,77854,89302,7936,4661,5170,6882,88127,26842,25771,4029,5237,93272,167036,8752,183619,7143,37475,7250,1621,143657,6663,4301,7942,7617,44849,1873,4695,5937,145150,60979,108156,50245,126090,6027,27604,144482,111732,5891,6446,114678,169764,1302,567,6561,42738,48660,2187,7261,27646,1695,134680,5364
epoch_49,uid_92775,2243,2700,127204,81417,2066,44974,6466,7573,6617,7055,5238,69830,183619,98243,1307,60806,65685,5364,108156,70206,6882,5051,567,7942,42738,4029,6663,89302,53919,145150,27604,4945,7250,88127,7771,25771,1621,93272,4661,1695,7990,5937,141890,72171,143657,44849,4089,169764,65142,48982,26842,2736,70932,8273,6027,973,5526,8752,26256,60979,27646,124859,85016,7936,62374,99996,3118,6446,157270,4695
epoch_49,uid_221239,2243,2700,1671,44974,127204,6466,70206,2066,98243,7055,81417,93272,89678,4351,7573,88127,5364,183619,81784,7942,567,4029,145150,42738,5238,113453,143657,65685,7771,8609,7250,89090,111732,8131,1307,124859,973,108156,48982,1621,72171,4661,167036,5937,4089,37475,112087,52321,3118,25771,1695,44849,48660,6663,144482,96467,89302,3837,27604,50245,2187,116905,7936,831,169764,6882,85016,70932,65126,27646
epoch_49,uid_148267,2243,2700,44974,6466,127204,2066,81417,98243,7573,4089,65685,6617,4029,2736,42738,25771,5364,183619,7942,60806,27604,93272,5238,143657,145150,89302,127124,136447,88127,7055,5406,69830,77854,108156,5937,26842,89090,6663,1695,6335,60979,1621,96467,973,7250,8131,144482,44849,5051,8273,6446,48982,61394,4695,4661,4945,6882,27646,7936,7926,7990,8738,3118,48660,62374,3167,34198,5526,8752,7171
epoch_49,uid_26118,2066,107312,1785,5364,26386,1042,88672,5406,113453,78349,630,118246,99110,7250,127204,1759,96150,77854,86628,2736,65126,161954,179819,105037,143657,4029,6466,27311,167018,34198,34246,69027,58490,188,26258,7942,8800,5712,89090,4733,65685,1415,1695,56156,8752,99910,146040,31309,5647,2075,115664,5526,4301,142536,63540,73321,1448,7171,6232,2803,3128,165119,8273,4956,27905,27604,5809,638,5237,51037
epoch_49,uid_175652,81417,2243,2700,44974,127204,81784,104218,145150,2066,7055,6466,183619,98243,6617,7396,69830,77854,1307,5364,25771,65685,89302,5238,973,108156,4661,58347,2314,7250,5051,1302,126090,7573,143657,70932,42738,93272,5937,6663,3167,86628,4029,111732,50245,59985,72171,1271,5170,127124,88127,60979,85016,8273,169764,26842,5021,4826,1621,85131,6027,8752,4679,5891,141890,4301,7171,124859,6561,6446,48660
epoch_49,uid_120855,136562,82244,139090,61024,33463,139757,7126,140481,2009,134368,44613,2080,141844,141846,44731,7066,92954,31878,43914,93040,138104,137337,62081,2115,136485,136469,136447,43652,501,134881,134849,62970,26865,142536,113071,7056,5797,159817,5898,3367,5882,158783,1804,2071,25744,26974,27905,91842,3510,5818,281,26887,4741,155288,154915,30820,91978,151605,92008,31116,2609,148667,7029,45412,147384,1879,324,980,134184,251
epoch_49,uid_99370,2700,2243,81417,6617,98797,112087,4826,26529,86628,7942,6772,7573,6663,6466,141890,1621,127204,81784,69830,2066,88127,102194,3167,44974,71135,93272,27905,2704,44849,4945,124859,143657,7250,1307,73344,37475,4089,60806,2736,8928,111732,2442,42738,7009,4661,108156,6027,7055,7771,2577,6232,85016,114678,7990,4029,1759,141688,144482,959,567,27604,4912,72171,27646,6882,8609,35836,26842,5364,98243
epoch_49,uid_117610,78967,51037,97024,74948,97188,4109,25812,827,25899,25943,160954,411,3260,55721,1671,120474,6776,2187,3281,52462,26398,117192,5316,3776,26819,5294,5279,1621,166532,4272,5223,73854,9005,126090,96966,70206,96373,6100,62792,1759,132632,140711,8256,7414,7396,71466,5896,5819,8576,1413,8609,3989,5712,72294,4010,127114,59727,1914,5643,6657,1415,126921,8968,115664,1184,93272,48319,2846,4826,175569
epoch_49,uid_265869,2243,81417,2700,44974,127204,6466,108156,1671,7573,65685,2066,7055,5364,6617,86628,127124,183619,98243,6663,4029,141890,5238,112087,1621,70206,7942,25771,42738,58347,27604,89090,7771,5937,6027,1307,2736,6882,88127,5526,89302,8273,124859,60806,3118,47274,65126,50245,26256,37475,4089,93272,5891,146040,1695,6446,8752,169764,6335,48982,70932,26842,2704,61394,973,7936,143657,122888,145150,157270,85016
epoch_49,uid_199247,2243,4695,98243,1184,7942,1873,7573,1684,3167,1606,114678,42783,58306,7845,27368,60979,143657,85016,701,27815,142598,974,27604,127204,31309,94985,81791,96966,166532,141846,60126,8511,6784,27798,4068,2048,27646,103883,1678,122884,108192,179881,7934,8800,7572,2387,104875,7036,5406,30820,32914,6356,108188,2590,1382,162882,99996,6459,59727,5891,5712,4962,158260,73344,4222,56274,3914,2704,90057,4029
epoch_49,uid_128947,7573,108156,44974,188,2243,183619,2427,48982,65685,1695,6772,7055,86628,88127,4695,7942,6657,27905,5333,8928,7306,89302,2066,4179,96373,956,127204,124859,179819,25771,5237,70932,4661,3155,6991,6446,125,76173,45506,65142,4029,6466,144482,5637,2295,4733,37475,27646,6027,6663,300,8841,2187,114678,701,3914,98243,5051,1621,8273,126090,31309,1302,6714,567,169764,4943,111732,8609,2387
epoch_49,uid_194844,165603,120813,7942,5237,2363,3914,3873,96373,65685,188,78266,4029,165483,5139,60979,27792,4223,4912,1693,42728,44974,7289,90528,2243,106,6776,7006,7792,7826,6657,2427,1606,1678,5406,48982,94469,7926,6232,98243,165119,31309,90057,7486,102993,6927,8273,108156,80588,2760,187595,60806,4745,4945,151687,5637,95105,142536,1873,94985,1180,73344,99574,62594,1255,4007,5140,61255,68536,5912,36708
epoch_49,uid_58100,2700,2243,81417,44974,1671,4351,7573,127204,6617,7055,183619,5238,42738,69830,108156,6466,5051,1621,81784,77854,4029,6882,25771,116905,5364,88127,141890,2066,85131,44849,7942,86628,7771,4089,89302,65685,7990,98243,72171,1307,6663,1695,60806,3167,6027,50245,956,7936,157270,26842,973,27604,3118,169764,70932,108078,2736,114678,4826,60979,4945,26256,4661,8273,48982,144482,4695,37475,5937,2704
epoch_49,uid_131556,2243,2700,25771,81417,188,89302,44974,3167,77854,98243,7386,165603,4863,5238,6466,127204,65685,27604,145839,7936,2066,7573,117511,2048,102720,108156,4945,2736,42738,34198,4122,6446,102194,89678,1302,3260,49284,169764,6617,2704,4089,103755,8752,5364,27646,143657,60979,7055,4179,96467,94,94469,134680,94985,93272,5051,5717,7942,4661,5937,73344,2418,7306,85016,5406,184,85131,4068,81784,8609
epoch_49,uid_167980,2243,6466,2066,6617,44974,127204,5238,81417,110603,1671,145150,5051,88127,27604,112087,166635,2700,7055,6663,36535,183619,65685,4089,2736,4029,89302,134248,4661,7573,42738,98243,2704,44849,5406,1695,1302,124859,8273,7414,7990,7171,25771,143657,7942,1184,167036,37475,70206,104218,26256,7250,111732,48660,116905,1642,62374,113642,144482,1161,93272,3118,6446,5891,2427,5937,6561,8752,8738,52321,5526
epoch_49,uid_205977,127204,2243,6927,102720,6466,7171,183619,6617,179819,5937,6680,394,5364,7926,77854,4863,185425,4029,70932,65685,3837,169764,8752,7055,151455,98243,47274,84847,52321,6510,72171,26258,27646,60806,2796,2061,1695,27604,25771,130075,42738,101893,74916,112087,90057,7250,179401,6183,1671,7306,34198,110603,124859,5238,88954,1164,3167,118246,96150,4956,60979,831,71619,2387,6280,8738,2048,6963,973,5526
epoch_49,uid_99817,2700,2243,98243,6617,65685,6466,127204,44974,7573,93272,5364,26256,2066,1671,77854,4029,183619,69830,81417,143657,27646,27905,25771,6663,8131,89302,108156,5406,99996,4089,26842,48982,26084,88127,5937,4945,96150,145150,7055,72171,6639,60806,8841,26554,86628,2736,42738,146040,3118,973,136447,65142,988,5051,6446,1621,185425,27604,1913,94469,3167,84847,48660,113642,956,83059,50245,44849,5717,27815
epoch_49,uid_16287,6466,26258,120813,44974,145150,89302,1695,7386,93272,7573,7845,4912,127204,4945,48660,114678,188,179819,53919,94985,4956,5937,119155,44849,8273,5406,60979,8928,6657,27838,1621,98243,70932,7926,143657,26084,3837,25771,3167,3929,62374,141846,48982,2066,89090,5238,96373,2363,134248,4068,94150,2736,7171,7617,88672,65596,27604,4089,4611,4733,7009,5526,99110,61255,1307,142536,99996,25797,69830,107910
epoch_49,uid_192124,2243,44974,81417,2700,86628,65685,98243,2066,25771,6466,85016,112087,89302,124859,127204,5717,7055,88127,1671,27646,70206,157270,111732,60806,1621,7573,8609,93272,6663,70932,7250,183619,4945,62374,50245,26842,1307,4661,108156,5364,4029,4089,26256,69830,6027,48982,2137,7990,1695,3167,7942,27604,143657,7936,7926,37475,7009,169764,4301,141688,96467,65142,1571,34198,48660,105037,126090,27815,94,47274
epoch_49,uid_176713,2243,2700,81417,44974,127204,6466,4351,69830,2066,7055,7573,1671,81784,183619,98243,5364,25771,5238,70206,65685,7771,108156,77854,112087,6882,7942,88127,6663,8131,1621,93272,116905,4661,58347,4029,89302,42738,4089,37475,4945,973,85016,50245,26256,72171,2736,7936,1307,48982,89170,8273,7990,1695,6027,27646,44849,7171,124859,27604,111732,143657,169764,62374,4695,7250,26842,3776,1271,60979,4826
epoch_49,uid_130144,2243,5399,127204,25771,6466,36535,188,88127,89678,36708,33639,81417,89302,44974,126090,48660,42738,8131,26116,1271,98243,7250,5937,120474,124859,1621,169764,6617,134680,4089,4826,70206,88954,2106,1161,1307,143657,2066,2704,145839,2700,2387,2442,973,2187,44849,3260,157270,26256,90057,5364,49220,567,144482,111732,26842,59985,3167,27604,165603,1695,4956,93272,2803,60979,6183,1415,86628,956,108078
epoch_49,uid_132969,2243,165119,44974,127204,60760,4029,5937,113775,974,53550,141890,65685,7845,27604,2704,73804,37475,65126,7006,2066,89302,62374,6183,7749,7926,72011,4586,2577,7942,5399,7617,5406,94,6510,88127,63222,6280,117511,3776,7936,188,1695,57949,1873,165603,26256,81731,91126,4068,2736,638,169764,3914,116905,113275,4733,5139,630,5265,7792,125,2168,270,5120,141688,3260,73344,6232,7171,6991
