,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15
epoch_99,uid_176555,2774,7056,84844,3529,3794,3019,2746,96432,77266,7832,41724,7614,5498,118900,1951
epoch_99,uid_166868,3794,1097,2690,57464,32657,7073,2774,1834,7056,85316,32587,85179,3983,5570,4325
epoch_100,uid_128088,1785,104272,1860,135569,3244,1615,2929,6118,67,5329,88140,3733,602,5927,1650
epoch_100,uid_267455,93208,7394,26550,5453,6864,1162,2231,3186,8010,77266,8914,893,1951,136564,118244
epoch_100,uid_73381,96821,2065,1794,6753,3088,7056,1748,165969,1951,4128,68941,55908,3983,59037,85316
epoch_100,uid_117628,62788,3186,55908,1748,74416,2065,7056,66798,3760,70208,1951,3529,1794,300,1615
epoch_100,uid_21453,83219,3186,1748,93006,1688,1794,151731,2834,1615,1941,3550,2065,110445,3529,55908
epoch_100,uid_229622,55908,3186,62788,4128,2065,74416,34528,3529,42518,38701,67,151731,6710,104863,27592
epoch_100,uid_167368,34528,85399,104863,59037,59141,57401,55908,3079,6753,4833,57526,538,26164,3487,1941
epoch_100,uid_21772,3186,62788,96821,7056,1941,3529,151731,1748,93006,5453,83219,144138,1615,6114,2065
epoch_100,uid_176555,2936,50011,6254,111130,2915,6753,5329,1050,1650,4117,1794,1941,1537,5026,7008
epoch_100,uid_166868,5650,96821,90746,95313,66798,4432,27592,44243,55908,2065,991,52694,3760,96811,38701
epoch_101,uid_128088,70159,26242,34271,127198,7048,36363,2023,5833,38701,114945,6286,1097,628,74488,4517
epoch_101,uid_267455,3498,4166,95088,3760,7759,4555,4328,25954,85,95441,5570,66198,101962,63033,88977
epoch_101,uid_73381,50011,49666,4499,1941,3498,4680,1703,6235,4328,7842,85399,7048,97673,31364,64575
epoch_101,uid_117628,3498,1941,50011,4328,893,142222,85399,4555,151731,4499,7394,7048,71033,1703,5453
epoch_101,uid_21453,90746,3498,50011,85399,893,142222,4328,26164,6710,7056,4499,3053,68835,4205,3760
epoch_101,uid_229622,3498,90746,1941,50011,85399,3760,4328,4499,7394,84716,4555,71033,7056,272,68835
epoch_101,uid_167368,97673,63033,44243,6710,26713,3498,4380,145935,893,62788,85179,5670,175569,7394,4328
epoch_101,uid_21772,3498,8366,38701,4205,142222,4555,71033,85399,3760,1946,1907,26164,4328,7759,6710
epoch_101,uid_176555,893,71033,55908,59037,85399,1271,4325,4328,27592,7048,4499,279,2926,4166,133645
epoch_101,uid_166868,8366,4499,50011,1941,7048,6254,49666,4359,26164,141544,4328,6433,3652,173145,893
epoch_102,uid_128088,1419,495,46322,3983,8366,3398,28,30,48416,1450,3920,7056,3832,2327,97936
epoch_102,uid_267455,2841,6254,26674,7048,26236,4966,140359,26150,1596,55814,1356,159415,2867,1493,102407
epoch_102,uid_73381,2841,6710,6254,2494,7394,8957,39449,1837,2929,51931,5425,34292,151731,98124,3733
epoch_102,uid_117628,2841,37733,102407,49666,27592,144138,41724,2494,173291,6254,4966,112421,26713,4325,98124
epoch_102,uid_21453,37733,2841,27592,102407,41724,49666,7394,1025,173291,144138,26713,7075,127198,55814,5498
epoch_102,uid_229622,2841,144138,102407,41724,49666,26713,1025,165969,2352,140110,1627,2494,59141,7048,55814
epoch_102,uid_167368,2841,1493,49666,6684,1688,55814,4437,1025,173291,680,27592,3088,8712,3045,6254
epoch_102,uid_21772,37733,2841,8957,893,2867,26674,26713,2676,41724,1025,7048,8914,55814,58964,27592
epoch_102,uid_176555,2231,85259,8914,2841,60291,82,538,41285,3197,5110,92694,2867,67073,52952,6684
epoch_102,uid_166868,37733,2841,4225,34292,8957,3733,31696,2494,2676,39449,118244,2504,3045,144138,80839
epoch_103,uid_128088,680,84716,3760,3033,3770,165969,87234,87222,534,1162,3794,1192,5444,3060,6460
epoch_103,uid_267455,4205,1019,8951,59037,85259,6023,4649,2155,6118,2610,64930,97639,134849,3019,4833
epoch_103,uid_73381,2060,1162,8012,3760,1545,27912,7164,4404,66798,4649,26148,3952,59369,26151,96811
epoch_103,uid_117628,95088,4205,2060,7008,56367,4649,32587,6684,1162,3952,8010,5489,80839,6023,68835
epoch_103,uid_21453,1019,2060,32587,7008,7669,118082,67073,4649,8010,3751,3652,6254,56367,6684,27784
epoch_103,uid_229622,4205,1019,893,56367,2060,1162,8010,4649,8951,7008,3652,118082,55063,3952,3194
epoch_103,uid_167368,2060,1343,1162,495,116823,87222,42518,6023,88977,1694,96811,38701,4404,58964,3606
epoch_103,uid_21772,95088,2060,68835,32587,4649,7008,1019,80839,3952,55908,6254,7669,680,1627,406
epoch_103,uid_176555,6163,3751,6710,80839,6291,1627,3606,7951,59141,495,2060,84716,4414,26326,7388
epoch_103,uid_166868,2060,7832,95088,4414,5932,142222,41724,3510,68835,26148,26550,85399,6684,67073,4649
epoch_104,uid_128088,172577,7759,95377,140359,34072,7451,33779,7419,2607,56788,95558,3168,6114,112421,58964
epoch_104,uid_267455,4783,4325,180031,897,74488,3510,39419,8732,2208,1627,6453,89864,3038,495,7155
epoch_104,uid_73381,4517,7951,3475,3751,6832,3510,1019,4325,93208,2433,118082,81385,6684,8712,39419
epoch_104,uid_117628,3168,85179,8610,3510,26164,95377,7618,4404,1734,118082,42518,27784,4517,97673,3475
epoch_104,uid_21453,3510,2494,1734,3168,85179,2355,39419,1694,4966,4404,95377,97673,8610,104863,180031
epoch_104,uid_229622,3550,8610,26164,85179,6254,95377,3168,5453,7618,4966,6684,97673,39419,1734,3510
epoch_104,uid_167368,92694,1627,1734,7842,110445,2433,5425,3019,1019,8610,3510,3408,26148,4459,6269
epoch_104,uid_21772,8610,97673,2494,8010,7618,3510,3168,6832,5570,2159,7155,95377,4404,49666,1703
epoch_104,uid_176555,140110,64930,26236,26164,1703,2494,6864,2433,6371,118244,2607,6832,3168,680,26150
epoch_104,uid_166868,3606,26674,27033,4517,88977,4966,5515,59037,7618,6269,118082,1703,5927,1694,2433
epoch_105,uid_128088,133802,57464,1907,4432,25788,118082,2676,1693,6777,2065,35836,6163,1277,2203,81847
epoch_105,uid_267455,8712,32352,6684,5927,107141,4517,7669,58964,2420,77233,2929,6305,77240,129354,6114
epoch_105,uid_73381,3652,4383,3529,93006,5927,1580,104863,77233,58964,2427,33171,8955,42518,100106,26713
epoch_105,uid_117628,4383,1693,7669,6371,8712,77233,33779,5927,64930,2420,118880,4414,99437,68941,31364
epoch_105,uid_21453,6371,4383,8712,85316,1643,5453,1834,64930,5570,34292,62511,8951,71033,4325,118880
epoch_105,uid_229622,64930,4383,5927,4325,1794,62511,5570,8914,8712,118880,49396,6453,33779,77233,110445
epoch_105,uid_167368,27800,7669,64930,3652,8955,100106,838,68835,27671,4383,77233,135569,162606,8951,32352
epoch_105,uid_21772,118880,67073,4383,1794,8712,1277,93040,1643,5927,85316,73829,480,3733,77233,26326
epoch_105,uid_176555,1688,6114,104863,5303,456,4649,2275,6533,1693,5965,4128,8010,4966,27801,4383
epoch_105,uid_166868,118880,3751,8951,162606,85259,4383,101962,111778,50740,33171,3529,4874,2067,6371,440
epoch_106,uid_128088,45335,1673,7123,4519,1734,71129,41997,4225,2305,81782,3747,2834,3635,5515,5498
epoch_106,uid_267455,2926,1650,6753,4380,6755,4245,98,8730,2580,8610,1678,141544,4459,326,26726
epoch_106,uid_73381,2580,1678,5994,357,98,26203,85179,82,1734,93040,175569,26150,4245,495,84156
epoch_106,uid_117628,2580,8951,2834,31116,6753,93040,98,51080,39419,1678,3652,175569,5994,104863,6618
epoch_106,uid_21453,2580,98,31116,175569,4517,2973,1678,84716,93040,6753,5994,81385,26148,7048,2926
epoch_106,uid_229622,2580,2834,175569,162606,27784,85316,4517,4380,7075,98,2973,4245,6753,81385,1061
epoch_106,uid_167368,93040,2834,1678,5949,32139,93988,7048,77266,112515,2580,26350,3529,5515,1061,4245
epoch_106,uid_21772,1678,51080,2580,6684,27784,31116,8951,26148,1650,81385,127198,2926,1596,42518,1061
epoch_106,uid_176555,81385,98,85179,118880,118082,101962,2580,2834,482,5927,45335,1734,42518,2973,162606
epoch_106,uid_166868,98,4404,4783,31364,67,7394,55278,63033,84156,1734,39381,175569,4205,4245,1748
epoch_107,uid_128088,824,5377,1251,92694,4690,90600,88977,5095,5604,4205,80928,5994,6023,6430,6533
epoch_107,uid_267455,34528,1703,31696,100106,77795,26203,6920,1060,26379,2197,5515,8955,160980,2866,51080
epoch_107,uid_73381,58381,7075,73829,27800,6023,51080,64930,74416,173291,4833,26236,6114,180031,32587,8951
epoch_107,uid_117628,34292,1650,3053,7624,73829,4245,26550,1694,4833,58964,26236,96811,26203,95441,6291
epoch_107,uid_21453,1650,26550,7155,7624,51080,95441,6291,7618,5329,4833,96811,99437,5927,26236,98124
epoch_107,uid_229622,51080,34292,1650,58381,73829,96811,4833,4414,88977,55278,1951,6618,26148,6291,26236
epoch_107,uid_167368,7624,3952,86142,4166,81385,594,99437,5008,4414,107141,73829,5668,26150,6832,77798
epoch_107,uid_21772,175569,31696,272,88977,118082,58381,34292,7624,104863,495,2355,4517,1694,8955,1545
epoch_107,uid_176555,173291,85316,4404,7618,159093,73829,8732,3053,51080,1289,4833,96811,4555,1162,1837
epoch_107,uid_166868,1019,51080,6832,8712,6533,5329,73829,173291,176601,6453,7008,104863,95441,71033,1873
epoch_108,uid_128088,100106,406,6790,1946,110445,99112,64930,3537,132480,1025,1019,4062,5012,1912,123
epoch_108,uid_267455,73829,26148,3487,3538,74416,132480,7164,4062,86142,2203,4383,168612,7842,59141,95377
epoch_108,uid_73381,2926,31116,247,88977,1643,944,110445,45028,3045,5570,118880,4555,513,95377,129354
epoch_108,uid_117628,1643,59141,67,1545,134849,102800,247,7164,81385,5668,2203,92694,55063,45028,110445
epoch_108,uid_21453,59141,6618,73829,45028,67,2203,1545,5668,92694,58964,134849,3918,141544,247,6453
epoch_108,uid_229622,1643,173291,2926,102800,2203,134849,1545,51931,5668,31364,26550,6863,26203,45028,3538
epoch_108,uid_167368,1643,2159,2275,6453,2926,3881,7164,1103,45028,1860,49396,4085,1545,90430,129354
epoch_108,uid_21772,59141,64930,92694,39419,3079,45028,6618,6023,98124,59369,588,2929,2203,3487,3538
epoch_108,uid_176555,2352,6618,39419,30,7155,144138,3088,3038,62511,38388,110445,175569,45028,3219,134849
epoch_108,uid_166868,7951,1162,1934,134849,7669,127198,38388,2926,77233,45028,6618,26150,1643,2203,129354
epoch_109,uid_128088,4486,34002,173291,2551,6708,3224,136562,80549,1179,538,3918,6021,52435,3088,8464
epoch_109,uid_267455,69604,7810,2551,27801,5994,2594,6954,2700,99437,30,1615,137857,3469,68941,74508
epoch_109,uid_73381,69604,3918,99437,4966,85,1061,6708,95441,137857,55814,1050,4380,2426,52694,94799
epoch_109,uid_117628,3918,69604,6114,93988,5540,85,4380,2551,3045,26148,32139,6708,26726,6453,6864
epoch_109,uid_21453,69604,68941,6864,6114,7164,3045,2426,3194,85,6708,2594,85259,2551,39381,26726
epoch_109,uid_229622,3918,6114,69604,99437,93040,6235,1615,6864,85,6708,68941,32139,2551,5026,3045
epoch_109,uid_167368,3918,2551,6708,5927,95441,69604,2426,85259,4966,52435,6021,26726,30,52952,39381
epoch_109,uid_21772,3918,26236,95441,69604,4966,6453,6708,2551,68941,4380,918,4325,4437,2426,3194
epoch_109,uid_176555,6708,26550,2551,55063,1061,69604,102800,26148,95441,127198,3918,1860,66798,6235,102407
epoch_109,uid_166868,33779,3918,69604,1429,88140,534,6708,1545,93988,136562,4833,7614,1794,7143,6305
epoch_110,uid_128088,58381,26393,177689,1493,26674,2433,3075,7810,122900,247,26887,168330,2494,7728,110603
epoch_110,uid_267455,118880,34292,2494,8873,944,27671,96811,2427,32456,33171,8784,1311,1860,31116,135569
epoch_110,uid_73381,2700,5489,8873,2355,406,8730,897,7810,6864,56251,1311,6453,5303,1493,6385
epoch_110,uid_117628,52435,2355,7810,4459,897,82,8873,160980,50740,513,1277,1645,3079,495,58381
epoch_110,uid_21453,52435,7810,5303,4380,897,50740,8873,4459,1645,300,58381,160980,944,4555,3079
epoch_110,uid_229622,52435,5303,4459,7810,897,160980,8873,1277,92694,513,1645,111622,2427,5515,4212
epoch_110,uid_167368,897,7810,1645,160980,26326,5489,5303,26379,1277,2155,1311,7759,111622,58381,2594
epoch_110,uid_21772,52435,8873,897,7810,513,3868,4414,4459,6021,96811,52952,5515,41571,4939,1311
epoch_110,uid_176555,93040,51931,34528,6118,8873,326,88140,1311,5515,136562,944,7810,160980,4212,4437
epoch_110,uid_166868,82,68941,7810,4380,1311,52435,94799,74488,406,1061,897,5489,8873,2426,31116
epoch_111,uid_128088,3751,160980,137857,7132,250,7155,85342,85259,944,81385,8955,2949,26151,129354,26203
epoch_111,uid_267455,80969,52952,2087,140174,838,1061,8622,4111,31502,5489,1934,44864,45028,2433,25952
epoch_111,uid_73381,2087,5453,3483,30,44864,26379,27592,77240,56367,2607,170729,52952,8464,7487,118900
epoch_111,uid_117628,2087,3483,8464,26379,2929,52952,2607,111622,588,480,30,55167,137857,4939,7487
epoch_111,uid_21453,1627,1951,2087,8464,26379,77233,53318,49396,32352,55167,2929,480,107141,406,52952
epoch_111,uid_229622,3483,2087,7164,2929,2607,4939,52952,26379,55167,2083,137857,7487,3733,1678,495
epoch_111,uid_167368,53318,34292,2087,2607,68941,4939,8622,406,77843,95377,58154,4325,513,133802,6118
epoch_111,uid_21772,1951,3483,2087,8464,7164,55167,141544,1734,49396,2155,53318,107141,5994,4245,32352
epoch_111,uid_176555,3621,7164,56251,1429,2083,14,26379,44864,85881,5165,3079,111622,2488,7624,6453
epoch_111,uid_166868,1050,3019,7075,6457,5453,7487,26151,96655,26379,49396,8872,137857,1951,95377,2607
epoch_112,uid_128088,7669,85881,94939,4499,6269,175569,2973,2987,32139,3175,6220,3311,3328,32587,3405
epoch_112,uid_267455,3654,6021,8981,7022,5792,3398,5955,26151,55278,111235,77798,1190,4359,7143,6269
epoch_112,uid_73381,7143,1190,8732,53000,3079,423,3168,26326,6323,74508,3487,49286,5932,71464,4359
epoch_112,uid_117628,8981,85259,1711,4359,26326,7143,7842,39449,1311,49286,136562,26151,62849,3538,1190
epoch_112,uid_21453,8981,87222,7842,136562,26326,1711,495,4359,7143,30,62849,1190,8732,4437,3487
epoch_112,uid_229622,3079,1711,39449,7842,49286,1703,85259,74488,1311,1190,6021,8732,107141,1860,4359
epoch_112,uid_167368,39449,300,49286,26184,96655,918,279,309,6650,55167,3168,118880,47721,2973,83506
epoch_112,uid_21772,8981,7842,4359,39449,7143,3527,26379,1711,87222,81782,6920,62849,3045,85259,1860
epoch_112,uid_176555,100106,3045,6269,3487,53000,8337,99437,25954,77795,27671,111778,74508,88977,6849,6021
epoch_112,uid_166868,8981,6920,6114,2155,3079,58381,6323,62849,26350,272,160980,7842,1393,1190,4939
epoch_113,uid_128088,27391,3621,118880,85399,2159,39381,6453,42518,166568,2580,2083,722,6300,44864,168610
epoch_113,uid_267455,4939,49286,159093,112515,85881,3881,5498,5008,357,53318,4868,250,8767,6832,57401
epoch_113,uid_73381,1934,2159,3813,4459,1302,27671,63033,1277,85259,97639,32139,4111,8690,3194,58154
epoch_113,uid_117628,3487,27671,2159,135569,63033,6920,57401,74488,423,8732,3813,2594,6118,406,3194
epoch_113,uid_21453,27671,63033,2159,1934,74488,49286,135569,6118,6920,3813,1311,7247,44864,4245,423
epoch_113,uid_229622,27671,63033,423,3487,1693,2159,135569,112515,406,6920,247,3813,98124,6118,7759
epoch_113,uid_167368,4868,3194,8732,113705,247,423,6811,2083,4212,44864,140737,119145,1596,7487,5498
epoch_113,uid_21772,63033,27671,135569,2594,112515,85881,6118,2973,279,5010,119145,3813,32139,49286,5489
epoch_113,uid_176555,5489,63033,4205,95377,3813,140359,55814,1596,993,3194,49286,8690,110586,1643,74488
epoch_113,uid_166868,247,2159,3813,97673,6118,98124,99437,14,4459,26726,74416,1650,4555,7247,5796
epoch_114,uid_128088,4437,35,95441,2867,32352,5965,4555,123288,63033,3055,5570,2043,4939,481,6481
epoch_114,uid_267455,35,1633,92694,97936,71464,7247,5425,5932,3993,4212,7487,44694,4553,123288,3661
epoch_114,uid_73381,74488,588,3055,85881,4437,4212,52435,6755,67267,100617,7759,3398,35,6920,5498
epoch_114,uid_117628,2426,71464,4437,3398,85881,3055,1356,5515,7759,3527,3993,26150,60291,4062,36527
epoch_114,uid_21453,85881,3993,3398,3055,4939,71464,39449,60291,5932,7759,35,2320,588,1907,162606
epoch_114,uid_229622,2426,95441,2355,85881,3398,71464,4437,3055,1633,26150,100106,4822,1023,86142,5489
epoch_114,uid_167368,3055,6291,26151,85881,137857,36527,6618,3993,5994,5932,59810,52694,71464,35,4359
epoch_114,uid_21772,71464,261,4062,3993,1023,74488,4553,3398,6291,2320,137857,3751,6864,35,56152
epoch_114,uid_176555,87222,897,86142,3398,3055,7247,52435,49396,2155,7759,2499,93988,3634,80969,3993
epoch_114,uid_166868,6291,3055,3398,27800,4437,4062,7624,4212,35,85881,3175,1493,261,6811,3661
epoch_115,uid_128088,25954,2352,4473,918,26726,6954,96314,96411,2609,96728,27800,5059,41571,97673,2355
epoch_115,uid_267455,36527,33004,6481,161131,90430,57504,3920,1023,95558,5983,6234,3055,98124,26350,1693
epoch_115,uid_73381,33004,3993,55999,95558,2551,6954,26350,998,4939,55363,6118,41571,6481,1907,57504
epoch_115,uid_117628,55814,3733,41571,26350,95558,55999,1271,6481,3868,6954,1493,33004,6021,55363,6857
epoch_115,uid_21453,3733,41571,74416,26350,5515,5489,33004,111622,1860,32139,95558,1271,55999,6021,36527
epoch_115,uid_229622,33004,3993,26350,1271,41571,55999,6481,26726,33171,3219,95558,77240,3868,1907,53000
epoch_115,uid_167368,1190,95558,2494,998,74416,41571,33004,1271,159415,456,2355,33171,55999,127202,2546
epoch_115,uid_21772,1190,26726,74416,1271,111622,6954,26350,33004,30,95558,5604,86142,7247,33171,55999
epoch_115,uid_176555,33004,5059,2426,55999,3537,39449,3422,6481,41571,26350,3733,7842,32139,6920,32352
epoch_115,uid_166868,1678,3993,33004,6954,25954,55999,41571,309,3038,6857,7836,944,27671,2929,3219
epoch_116,uid_128088,2866,7484,134170,6920,50011,1103,118244,1190,32825,4325,60161,57274,6237,105468,1674
epoch_116,uid_267455,1711,3952,6863,81782,87234,84156,80928,178061,27478,41571,2065,148881,3125,6977,1271
epoch_116,uid_73381,5796,81782,86142,102800,71450,5165,159093,538,279,5882,8529,1615,25954,2594,1596
epoch_116,uid_117628,3751,81782,7247,87234,86142,5796,944,87222,8529,5882,6832,25954,6269,35,2023
epoch_116,uid_21453,5796,7487,86142,87234,81782,3881,5882,6832,6269,77240,1493,6863,1703,71450,4414
epoch_116,uid_229622,3751,5882,81782,7247,1493,805,6269,944,87222,44864,2594,6832,680,60161,4486
epoch_116,uid_167368,25954,2291,7836,3751,5796,1703,2065,7158,3425,3475,148667,2609,83976,87234,2023
epoch_116,uid_21772,26150,87234,7487,2609,6269,6863,159093,4833,4111,5498,60161,1493,944,3055,7158
epoch_116,uid_176555,5796,2291,77233,1711,3868,4380,6783,180031,26151,4800,2594,8529,3425,1190,3952
epoch_116,uid_166868,3053,183897,107141,39419,159093,918,86142,2657,2551,71450,2068,55814,513,81782,3881
epoch_117,uid_128088,81819,45175,1688,1694,7842,2870,991,149354,1703,2848,1429,148667,111622,64034,169164
epoch_117,uid_267455,1429,6457,2546,32460,2060,170729,168610,70984,6707,7944,5949,3813,6216,85181,26578
epoch_117,uid_73381,1694,32352,2546,2320,1095,32456,1429,32460,39381,6220,90531,159415,116136,112515,47629
epoch_117,uid_117628,1429,32352,2320,159415,1095,5932,32460,6636,2546,70984,1596,52694,112515,116136,32456
epoch_117,uid_21453,1429,3538,32460,1596,5949,2546,159415,1095,70984,26150,3422,52694,6636,55363,3952
epoch_117,uid_229622,1694,1429,2320,32352,70984,6636,32460,35,159415,39381,1596,2546,6220,129354,116136
epoch_117,uid_167368,3538,116136,6220,98124,70984,6636,7944,80928,6863,2786,2949,105468,85,32460,3038
epoch_117,uid_21772,1095,159415,129354,55278,32460,70984,123288,8732,170729,77240,7944,85,5932,6636,2546
epoch_117,uid_176555,2320,35,1493,159415,71464,5932,1633,170729,60161,39381,8872,70984,5604,838,6220
epoch_117,uid_166868,2320,1596,32352,6636,112515,2594,110445,55363,111622,1095,6650,90531,6220,85,90430
epoch_118,uid_128088,1837,95873,116136,31364,31184,118900,5440,1794,85,2117,77843,134184,134849,134881,135143
epoch_118,uid_267455,56152,1572,118900,3422,2973,5059,2607,1393,1025,1727,8872,6783,148667,116136,3483
epoch_118,uid_73381,1060,87234,162606,31184,33437,95873,2657,1023,6021,6618,77795,111778,5632,2949,6159
epoch_118,uid_117628,162606,1060,44864,3422,90430,2973,6783,33437,5949,1023,148667,279,33171,5425,7944
epoch_118,uid_21453,1060,90430,4062,2607,1023,6783,33171,357,7944,140359,148667,25954,56152,97639,80969
epoch_118,uid_229622,90430,5994,4062,3422,3475,8529,1060,5932,5949,6783,56152,87234,3408,25954,105468
epoch_118,uid_167368,1302,1060,3422,59018,4062,3813,42351,8529,6783,74508,5792,118900,6857,151113,140359
epoch_118,uid_21772,1060,3422,162606,8529,90430,33437,2949,2607,97936,127202,25954,838,1809,116136,6481
epoch_118,uid_176555,116136,6863,26184,26726,56152,2087,95558,4061,2427,4773,87234,6636,261,136,135569
epoch_118,uid_166868,2420,5994,44864,80969,33437,1615,95873,3422,4128,100617,119145,44937,8529,74508,156387
epoch_119,uid_128088,71033,84156,5016,6457,513,140737,52694,3881,97306,2426,2137,27784,6126,7043,8732
epoch_119,uid_267455,100617,96655,56093,60161,8690,105835,3425,96432,49355,538,44937,96411,166534,998,94931
epoch_119,uid_73381,4166,7920,3881,1633,87222,53318,96432,135569,5653,49355,6650,27801,6305,64034,96655
epoch_119,uid_117628,77795,4166,107141,6305,39381,159093,80969,7920,1633,4212,96655,129354,77240,96432,100617
epoch_119,uid_21453,77795,4166,3475,100617,6305,7920,1633,159093,96655,129354,8690,6780,32456,279,25798
epoch_119,uid_229622,77795,4166,6305,25798,3881,80969,279,32456,159093,96432,8955,357,7920,100617,96655
epoch_119,uid_167368,143859,77795,60161,55363,27801,26578,25798,1633,6849,159093,136,8690,2929,1674,6323
epoch_119,uid_21772,134849,4166,77795,39381,357,5244,4212,6305,1633,7920,25798,27801,100617,111778,6780
epoch_119,uid_176555,8955,4359,98124,1615,36477,37733,107141,103339,81782,105468,6023,3483,140737,100617,8767
epoch_119,uid_166868,77795,4166,279,64575,25798,6864,5604,27801,8767,6023,127441,47721,6863,6021,99917
epoch_120,uid_128088,1050,45028,5670,58154,4765,1061,4359,85179,2921,25769,140174,90430,51357,4245,69604
epoch_120,uid_267455,164367,52694,1450,95873,1103,117517,97306,3727,38388,59018,3917,5016,88267,58154,25798
epoch_120,uid_73381,97306,56152,4414,2083,25798,25769,25952,183897,3727,5604,26726,456,1860,90430,26578
epoch_120,uid_117628,56152,97306,25798,5604,5498,2083,117517,25769,48783,123288,55278,456,2609,58154,4111
epoch_120,uid_21453,137857,97306,5604,55278,58154,117517,57401,48783,4212,27801,26578,134368,2609,4553,2083
epoch_120,uid_229622,5498,456,164367,52694,5604,6023,97306,2572,3809,27801,83976,62849,2609,134368,123288
epoch_120,uid_167368,2203,56152,8464,3398,944,95873,55278,4822,65133,8767,2427,4111,164367,25952,34002
epoch_120,uid_21772,5949,247,456,100106,3475,97306,55363,52694,3881,134368,117517,57401,65133,48783,3809
epoch_120,uid_176555,2929,2757,25798,117517,64575,6305,52694,95873,136337,97306,3727,4822,55363,114277,5008
epoch_120,uid_166868,7759,3168,56152,58154,6481,164367,1907,5949,25769,48783,52952,159415,97306,135569,56251
epoch_121,uid_128088,121,55069,5932,6731,4166,131252,5876,5796,8951,3038,2155,8873,67295,5767,7247
epoch_121,uid_267455,133802,42351,4184,5604,456,513,90531,4822,2499,482,3769,3175,47491,4488,14
epoch_121,uid_73381,1572,26184,42351,148881,5059,4488,105468,3038,838,107141,111622,482,62849,45335,121
epoch_121,uid_117628,1674,1572,5244,838,26184,100106,3038,4822,482,97936,140359,4184,3201,968,1860
epoch_121,uid_21453,1572,1356,3038,838,100106,4184,5244,4822,3244,42351,513,482,26184,1674,1450
epoch_121,uid_229622,1674,1572,482,838,42351,74508,4184,5244,3038,140359,89535,3634,58154,968,26184
epoch_121,uid_167368,1572,134849,482,7920,3634,97936,89535,4488,91414,114277,4444,3244,84156,1727,14
epoch_121,uid_21772,3038,3244,8872,4822,1356,1572,80969,1727,4184,140359,80928,2433,89535,42351,26184
epoch_121,uid_176555,7920,4184,3244,4488,187,6954,968,2148,1572,1678,7025,513,84156,151113,3510
epoch_121,uid_166868,838,26184,131252,100106,42351,5244,3194,4488,8732,3634,8914,1572,4184,1025,3250
epoch_122,uid_128088,7720,3519,26578,3634,102800,838,26150,6864,25798,1889,6961,6305,8943,8713,55167
epoch_122,uid_267455,25769,67267,94799,168252,102716,7614,45335,187,7728,6220,3621,44709,5026,83506,4920
epoch_122,uid_73381,6291,119145,7944,168252,3769,8872,6863,187,1393,2070,43460,2243,4822,6707,6126
epoch_122,uid_117628,8872,187,6707,168252,170729,6220,60161,27801,1025,3549,3634,111778,103279,67295,42351
epoch_122,uid_21453,8872,187,170729,6220,6707,168252,3549,6023,80928,60161,116136,3408,111778,5670,33437
epoch_122,uid_229622,6707,8872,168252,170729,187,3549,7944,588,122916,111778,103279,2070,80928,2243,45335
epoch_122,uid_167368,170729,6707,6481,168252,122916,3549,2043,103279,168610,5244,1393,8872,187,44937,250
epoch_122,uid_21772,3920,6220,3549,45335,97639,94799,6370,58154,25769,2070,5668,5670,3621,3634,3408
epoch_122,uid_176555,3549,2043,5218,1727,7944,57502,43460,97639,103279,94799,171011,3498,33437,7720,480
epoch_122,uid_166868,170729,171011,187,168252,97936,7944,3408,3952,250,5498,6961,7720,6707,2546,137337
epoch_123,uid_128088,59590,5983,33171,98124,3952,2427,7935,36527,93006,39703,7387,42351,3769,90531,51931
epoch_123,uid_267455,1419,3420,6650,111778,2083,3832,2609,2043,4506,57502,4704,4499,1251,5646,76738
epoch_123,uid_73381,3832,132480,143859,80928,55278,113705,5008,51935,5792,4920,8767,70984,6269,6783,83506
epoch_123,uid_117628,805,1419,132480,5792,26578,97921,80928,27478,3832,90531,2070,45335,6650,113705,51935
epoch_123,uid_21453,5792,5425,132480,1419,27478,51935,3832,5008,2070,113705,8767,45335,3420,90531,6650
epoch_123,uid_229622,132480,5792,1419,5425,57401,5008,8767,3420,3832,94799,27478,36527,7202,148667,8690
epoch_123,uid_167368,3832,1419,100617,4920,7202,805,140174,51935,83082,60408,132480,4065,123288,4184,6300
epoch_123,uid_21772,2083,5792,132480,26578,2043,5882,5425,187,151759,36527,1419,3832,60291,32456,97921
epoch_123,uid_176555,4920,3832,32456,55278,90531,148667,1419,805,48783,77240,5882,58154,26578,423,36527
epoch_123,uid_166868,3832,2083,3498,590,113705,77240,143859,2921,118900,1419,4822,5882,45335,2070,27478
epoch_124,uid_128088,5008,74416,104339,1834,1215,143859,6248,45506,26184,1934,1941,5882,7487,170729,56093
epoch_124,uid_267455,3809,106220,2611,423,3311,131252,3527,5095,105468,1912,71450,71550,5796,72356,3634
epoch_124,uid_73381,1912,3809,1693,47491,2611,57401,1537,3201,55167,148667,3425,97936,140737,133802,3527
epoch_124,uid_117628,3809,94799,1912,1537,180031,8368,5008,6216,168610,47491,183897,105468,67267,7728,134170
epoch_124,uid_21453,3809,94799,8368,1912,1537,6481,6954,2611,6216,3527,67267,998,105468,47566,6811
epoch_124,uid_229622,1912,1537,998,180031,67267,6954,113705,5059,3621,2387,47566,4111,6216,133802,119145
